TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.032,0.258,0.973,-12.635,5.859,-36.927,
00:00:00:16,-0.031,0.265,0.972,-15.32,9.826,-34.729,
00:00:00:33,-0.034,0.266,0.971,-14.832,11.474,-33.387,
00:00:00:50,-0.036,0.26,0.963,-15.198,10.253,-34.363,
00:00:00:66,-0.039,0.264,0.968,-14.588,11.718,-33.875,
00:00:00:83,-0.04,0.263,0.97,-17.029,8.789,-31.983,
00:00:00:100,-0.034,0.264,0.966,-16.419,6.897,-29.114,
00:00:00:116,-0.036,0.26,0.974,-18.982,11.84,-28.626,
00:00:00:133,-0.035,0.256,0.973,-16.785,9.704,-28.809,
00:00:00:150,-0.03,0.252,0.973,-16.297,9.765,-28.26,
00:00:00:166,-0.027,0.258,0.976,-17.151,8.972,-28.687,
00:00:00:183,-0.033,0.263,0.974,-15.076,13.061,-27.71,
00:00:00:200,-0.032,0.264,0.973,-14.466,12.634,-25.757,
00:00:00:216,-0.031,0.263,0.975,-12.452,14.526,-26.978,
00:00:00:233,-0.034,0.263,0.971,-15.442,16.784,-25.879,
00:00:00:250,-0.037,0.266,0.972,-15.564,12.329,-26.551,
00:00:00:266,-0.03,0.259,0.97,-14.588,11.474,-28.809,
00:00:00:283,-0.03,0.261,0.971,-16.846,11.535,-29.847,
00:00:00:300,-0.03,0.265,0.974,-20.508,4.516,-28.443,
00:00:00:316,-0.035,0.264,0.974,-20.325,5.432,-28.382,
00:00:00:333,-0.036,0.266,0.978,-15.686,8.972,-29.48,
00:00:00:350,-0.035,0.26,0.975,-16.663,7.019,-32.41,
00:00:00:366,-0.038,0.266,0.976,-15.137,11.169,-32.41,
00:00:00:383,-0.034,0.264,0.971,-18.311,8.972,-34.18,
00:00:00:400,-0.038,0.262,0.968,-15.503,12.207,-33.081,
00:00:00:416,-0.04,0.257,0.968,-12.085,11.596,-33.326,
00:00:00:433,-0.043,0.26,0.969,-13.855,10.07,-32.227,
00:00:00:450,-0.036,0.266,0.972,-13.306,8.911,-32.288,
00:00:00:466,-0.035,0.265,0.976,-12.513,11.901,-30.579,
00:00:00:483,-0.028,0.263,0.979,-13.489,12.329,-31.983,
00:00:00:500,-0.027,0.256,0.976,-15.686,13.916,-31.495,
00:00:00:516,-0.027,0.257,0.98,-16.907,14.709,-32.898,
00:00:00:533,-0.027,0.256,0.977,-14.527,16.174,-32.837,
00:00:00:550,-0.031,0.258,0.973,-15.015,13.61,-35.157,
00:00:00:566,-0.039,0.26,0.976,-12.818,15.747,-31.495,
00:00:00:583,-0.039,0.255,0.974,-13.977,15.319,-31.861,
00:00:00:600,-0.04,0.256,0.974,-11.78,17.028,-28.626,
00:00:00:616,-0.038,0.26,0.968,-12.513,12.817,-28.748,
00:00:00:633,-0.04,0.263,0.973,-12.696,15.319,-29.358,
00:00:00:650,-0.038,0.264,0.978,-12.085,14.343,-29.236,
00:00:00:666,-0.031,0.262,0.976,-13.001,17.15,-29.541,
00:00:00:683,-0.029,0.262,0.975,-13.672,15.197,-29.969,
00:00:00:700,-0.03,0.258,0.975,-16.602,15.136,-31.861,
00:00:00:716,-0.034,0.256,0.974,-17.334,21.179,-28.321,
00:00:00:733,-0.033,0.256,0.98,-13.672,16.906,-28.809,
00:00:00:750,-0.033,0.254,0.982,-8.973,16.54,-25.94,
00:00:00:766,-0.032,0.255,0.975,-8.789,19.043,-26.551,
00:00:00:783,-0.032,0.26,0.974,-8.118,16.967,-27.894,
00:00:00:800,-0.032,0.262,0.97,-8.606,18.737,-29.175,
00:00:00:816,-0.033,0.265,0.968,-12.146,18.432,-27.588,
00:00:00:833,-0.03,0.263,0.972,-15.381,19.287,-28.87,
00:00:00:850,-0.062,0.262,0.973,-18.433,15.258,-30.274,
00:00:00:866,-0.032,0.261,0.971,-17.151,13.855,-30.701,
00:00:00:883,-0.035,0.258,0.969,-19.471,13.122,-31.067,
00:00:00:900,-0.035,0.26,0.973,-18.982,13.794,-30.457,
00:00:00:916,-0.034,0.257,0.971,-17.212,11.84,-31.25,
00:00:00:933,-0.034,0.258,0.974,-16.602,9.277,-30.03,
00:00:00:950,-0.03,0.256,0.971,-19.837,10.009,-30.396,
00:00:00:966,-0.031,0.257,0.977,-20.264,5.981,-30.396,
00:00:00:983,-0.029,0.256,0.978,-24.414,9.887,-29.48,
00:00:01:0,-0.031,0.261,0.978,-21.729,8.789,-29.786,
00:00:01:16,-0.034,0.26,0.976,-14.71,9.521,-27.832,
00:00:01:33,-0.033,0.259,0.976,-13.855,10.742,-30.152,
00:00:01:50,-0.035,0.26,0.976,-13.245,14.282,-29.541,
00:00:01:66,-0.032,0.26,0.972,-13.55,14.953,-30.762,
00:00:01:83,-0.033,0.259,0.973,-15.442,12.085,-29.419,
00:00:01:100,-0.035,0.261,0.973,-15.259,14.099,-28.809,
00:00:01:116,-0.032,0.259,0.979,-15.564,14.404,-30.396,
00:00:01:133,-0.032,0.26,0.979,-12.33,15.075,-31.067,
00:00:01:150,-0.029,0.261,0.976,-15.015,16.54,-30.091,
00:00:01:166,-0.03,0.258,0.973,-11.475,17.639,-31.678,
00:00:01:183,-0.032,0.255,0.977,-10.804,18.493,-32.776,
00:00:01:200,-0.031,0.257,0.976,-13.428,17.7,-31.678,
00:00:01:216,-0.032,0.26,0.972,-13.916,17.517,-34.058,
00:00:01:233,-0.035,0.256,0.97,-11.109,17.761,-31.739,
00:00:01:250,-0.03,0.256,0.976,-13.306,18.92,-32.959,
00:00:01:266,-0.031,0.258,0.975,-14.039,12.817,-32.227,
00:00:01:283,-0.027,0.256,0.974,-13.733,14.648,-30.64,
00:00:01:300,-0.029,0.258,0.974,-14.527,15.808,-31.128,
00:00:01:316,-0.031,0.26,0.974,-13.977,15.869,-31.739,
00:00:01:333,-0.029,0.258,0.974,-13.306,14.709,-32.349,
00:00:01:350,-0.029,0.257,0.974,-11.292,15.441,-32.715,
00:00:01:366,-0.03,0.255,0.974,-16.602,11.108,-31.373,
00:00:01:383,-0.035,0.254,0.974,-17.273,15.258,-30.457,
00:00:01:400,-0.03,0.257,0.974,-14.649,15.38,-32.288,
00:00:01:416,-0.034,0.263,0.98,-14.405,18.188,-32.837,
00:00:01:433,-0.028,0.261,0.976,-13.55,17.883,-31.556,
00:00:01:450,-0.029,0.255,0.978,-15.381,18.432,-32.471,
00:00:01:466,-0.028,0.253,0.973,-15.076,18.066,-30.884,
00:00:01:483,-0.027,0.251,0.974,-17.823,17.334,-31.006,
00:00:01:500,-0.028,0.254,0.979,-13.123,18.127,-29.847,
00:00:01:516,-0.026,0.256,0.974,-30.945,20.752,-28.504,
00:00:01:533,-0.026,0.261,0.975,-18.067,20.629,-30.457,
00:00:01:550,-0.028,0.262,0.971,-12.024,20.752,-30.03,
00:00:01:566,-0.03,0.26,0.975,-13.794,19.043,-29.725,
00:00:01:583,-0.025,0.255,0.975,-16.724,18.676,-31.128,
00:00:01:600,-0.026,0.258,0.97,-17.823,18.188,-33.631,
00:00:01:616,-0.029,0.257,0.973,-13.367,16.113,-34.424,
00:00:01:633,-0.024,0.257,0.977,-14.893,18.371,-31.8,
00:00:01:650,-0.026,0.256,0.976,-12.513,18.005,-30.579,
00:00:01:666,-0.024,0.257,0.974,-15.198,17.028,-31.922,
00:00:01:683,-0.026,0.255,0.974,-15.992,19.47,-31.434,
00:00:01:700,-0.027,0.253,0.973,-15.442,22.277,-30.213,
00:00:01:716,-0.026,0.255,0.974,-13.977,18.249,-29.419,
00:00:01:733,-0.025,0.258,0.971,-13.977,18.249,-29.969,
00:00:01:750,-0.024,0.252,0.971,-12.513,20.08,-30.152,
00:00:01:766,-0.027,0.255,0.971,-13.123,16.296,-31.8,
00:00:01:783,-0.023,0.258,0.974,-14.71,17.089,-30.091,
00:00:01:800,-0.024,0.26,0.979,-11.902,17.761,-28.809,
00:00:01:816,-0.023,0.26,0.98,-13.184,18.432,-27.649,
00:00:01:833,-0.02,0.256,0.975,-17.151,16.052,-29.664,
00:00:01:850,-0.02,0.249,0.974,-21.79,12.817,-31.861,
00:00:01:866,-0.023,0.251,0.974,-21.912,13.549,-33.143,
00:00:01:883,-0.023,0.254,0.979,-21.485,15.747,-32.41,
00:00:01:900,-0.022,0.258,0.976,-20.569,13.427,-31.617,
00:00:01:916,-0.027,0.258,0.969,-18.372,14.404,-29.602,
00:00:01:933,-0.023,0.255,0.97,-18.677,15.502,-28.748,
00:00:01:950,-0.024,0.258,0.973,-16.602,13.122,-28.26,
00:00:01:966,-0.024,0.255,0.972,-13.977,15.197,-28.016,
00:00:01:983,-0.022,0.258,0.974,-14.71,11.718,-28.748,
00:00:02:0,-0.022,0.257,0.979,-12.94,15.502,-26.734,
00:00:02:16,-0.022,0.256,0.974,-12.574,16.845,-27.71,
00:00:02:33,-0.021,0.259,0.975,-13.184,13,-28.565,
00:00:02:50,-0.021,0.256,0.971,-11.78,16.723,-28.077,
00:00:02:66,-0.023,0.259,0.971,-13.001,15.686,-30.579,
00:00:02:83,-0.021,0.255,0.972,-14.161,15.136,-30.091,
00:00:02:100,-0.021,0.253,0.973,-14.222,14.16,-30.152,
00:00:02:116,-0.024,0.253,0.975,-12.696,14.099,-31.556,
00:00:02:133,-0.018,0.256,0.981,-13.367,12.512,-29.725,
00:00:02:150,-0.022,0.26,0.976,-13.062,14.16,-30.091,
00:00:02:166,-0.023,0.252,0.972,-14.588,13.855,-31.739,
00:00:02:183,-0.022,0.254,0.978,-13.489,13.61,-31.861,
00:00:02:200,-0.021,0.256,0.977,-14.954,12.939,-31.434,
00:00:02:216,-0.017,0.253,0.97,-17.273,7.324,-33.143,
00:00:02:233,-0.022,0.28,0.968,-19.532,7.08,-30.884,
00:00:02:250,-0.024,0.251,0.975,-22.522,3.54,-31.922,
00:00:02:266,-0.024,0.256,0.977,-22.034,7.751,-30.03,
00:00:02:283,-0.018,0.263,0.977,-19.776,8.85,-28.382,
00:00:02:300,-0.025,0.25,0.97,-31.067,10.864,-30.091,
00:00:02:316,-0.025,0.26,0.971,-19.837,10.376,-30.396,
00:00:02:333,-0.024,0.258,0.975,-18.372,12.207,-29.419,
00:00:02:350,-0.02,0.256,0.976,-16.48,11.779,-27.894,
00:00:02:366,-0.024,0.256,0.977,-16.663,14.038,-28.687,
00:00:02:383,-0.023,0.258,0.973,-17.518,11.657,-29.297,
00:00:02:400,-0.021,0.259,0.975,-15.503,14.16,-29.786,
00:00:02:416,-0.023,0.261,0.977,-16.114,13.549,-30.396,
00:00:02:433,-0.022,0.258,0.978,-17.64,14.465,-30.396,
00:00:02:450,-0.021,0.254,0.976,-15.015,13.061,-30.274,
00:00:02:466,-0.021,0.255,0.976,-16.419,0.61,-32.349,
00:00:02:483,-0.022,0.254,0.975,-15.259,14.831,-32.349,
00:00:02:500,-0.02,0.256,0.973,-13.001,16.235,-30.518,
00:00:02:516,-0.021,0.256,0.978,-15.015,16.601,-30.884,
00:00:02:533,-0.024,0.257,0.977,-12.696,16.418,-30.64,
00:00:02:550,-0.021,0.256,0.973,-11.963,21.728,-30.152,
00:00:02:566,-0.021,0.259,0.972,-12.33,17.028,-29.541,
00:00:02:583,-0.024,0.256,0.969,-13.428,15.564,-30.884,
00:00:02:600,-0.023,0.254,0.978,-13.123,16.906,-30.396,
00:00:02:616,-0.019,0.252,0.974,-11.658,15.075,-32.044,
00:00:02:633,-0.02,0.258,0.98,-12.574,16.357,-30.884,
00:00:02:650,-0.02,0.258,0.975,-12.452,14.465,-32.715,
00:00:02:666,-0.022,0.258,0.974,-16.236,15.564,-31.189,
00:00:02:683,-0.021,0.257,0.976,-15.137,15.808,-29.969,
00:00:02:700,-0.019,0.252,0.976,-14.954,11.596,-28.626,
00:00:02:716,-0.021,0.251,0.976,-12.574,13.732,-27.649,
00:00:02:733,-0.016,0.249,0.975,-12.879,15.808,-30.396,
00:00:02:750,-0.018,0.257,0.981,-12.207,15.014,-29.786,
00:00:02:766,-0.019,0.259,0.975,-13.123,17.395,-30.64,
00:00:02:783,-0.017,0.257,0.975,-12.94,13.916,-29.297,
00:00:02:800,-0.019,0.253,0.973,-12.818,19.104,-29.053,
00:00:02:816,-0.019,0.25,0.973,-0.489,17.822,-30.701,
00:00:02:833,-0.02,0.252,0.969,-14.527,12.573,-30.457,
00:00:02:850,-0.018,0.251,0.971,-12.635,16.784,-30.579,
00:00:02:866,-0.021,0.254,0.979,-9.705,13.855,-28.687,
00:00:02:883,-0.02,0.256,0.974,-12.696,15.014,-30.701,
00:00:02:900,-0.02,0.257,0.976,-15.259,13.671,-28.992,
00:00:02:916,-0.021,0.255,0.973,-13.184,13.61,-29.236,
00:00:02:933,-0.018,0.251,0.977,-16.297,14.221,-29.847,
00:00:02:950,-0.021,0.252,0.972,-14.588,13.183,-31.617,
00:00:02:966,-0.018,0.255,0.975,-15.198,15.319,-32.654,
00:00:02:983,-0.018,0.253,0.976,-16.663,11.413,-30.091,
