TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.061,0.39,0.905,-17.334,13.305,-30.701,
00:00:00:16,-0.054,0.4,0.918,-17.518,17.028,-33.081,
00:00:00:33,-0.049,0.399,0.928,-11.841,15.625,-31.617,
00:00:00:50,-0.05,0.401,0.935,-9.949,8.667,-31.25,
00:00:00:66,-0.056,0.391,0.926,-9.339,9.399,-31.189,
00:00:00:83,-0.062,0.386,0.912,-14.161,7.69,-34.974,
00:00:00:100,-0.06,0.394,0.912,-19.959,12.39,-34.302,
00:00:00:116,-0.05,0.4,0.926,-18.128,15.502,-34.241,
00:00:00:133,-0.049,0.403,0.942,-12.391,15.38,-34.058,
00:00:00:150,-0.048,0.395,0.931,-11.231,10.253,-33.631,
00:00:00:166,-0.056,0.388,0.918,-12.879,5.249,-35.096,
00:00:00:183,-0.061,0.389,0.91,-19.227,12.085,-33.02,
00:00:00:200,-0.058,0.391,0.909,-15.137,15.564,-32.593,
00:00:00:216,-0.053,0.395,0.928,-13.245,16.296,-30.64,
00:00:00:233,-0.051,0.399,0.941,-10.437,16.235,-31.678,
00:00:00:250,-0.048,0.396,0.928,-10.865,9.826,-33.448,
00:00:00:266,-0.057,0.387,0.911,-15.442,9.948,-32.837,
00:00:00:283,-0.058,0.386,0.909,-17.09,13.122,-28.443,
00:00:00:300,-0.056,0.394,0.919,-15.748,14.587,-29.847,
00:00:00:316,-0.051,0.404,0.943,-13.916,18.432,-29.602,
00:00:00:333,-0.048,0.4,0.968,-13.245,10.681,-32.593,
00:00:00:350,-0.059,0.389,0.918,-15.015,3.845,-30.457,
00:00:00:366,-0.065,0.386,0.907,-15.137,10.803,-30.945,
00:00:00:383,-0.059,0.388,0.909,-19.349,17.028,-32.471,
00:00:00:400,-0.049,0.398,0.924,-15.32,16.235,-28.809,
00:00:00:416,-0.044,0.398,0.947,-10.987,17.089,-28.809,
00:00:00:433,-0.048,0.397,0.939,-9.217,8.728,-30.396,
00:00:00:450,-0.059,0.388,0.916,-15.381,6.225,-30.03,
00:00:00:466,-0.062,0.389,0.904,-19.288,8.911,-29.297,
00:00:00:483,-0.06,0.395,0.908,-19.165,15.197,-30.518,
00:00:00:500,-0.048,0.403,0.947,-10.132,14.16,-30.701,
00:00:00:516,-0.05,0.398,0.939,-10.56,10.376,-32.105,
00:00:00:533,-0.057,0.388,0.921,-19.898,5.371,-33.753,
00:00:00:550,-0.059,0.389,0.901,-22.339,10.315,-31.861,
00:00:00:566,-0.054,0.393,0.911,-18.555,14.282,-29.786,
00:00:00:583,-0.049,0.396,0.923,-13.672,11.047,-31.495,
00:00:00:600,-0.05,0.396,0.939,-9.156,10.803,-31.006,
00:00:00:616,-0.058,0.396,0.939,-13.184,10.009,-30.213,
00:00:00:633,-0.058,0.393,0.92,-18.616,9.399,-32.288,
00:00:00:650,-0.059,0.392,0.907,-19.959,11.718,-33.509,
00:00:00:666,-0.055,0.393,0.905,-18.555,13.427,-31.128,
00:00:00:683,-0.05,0.395,0.921,-15.015,11.962,-29.725,
00:00:00:700,-0.051,0.396,0.94,-10.682,11.535,-31.067,
00:00:00:716,-0.053,0.396,0.942,-15.137,12.634,-30.823,
00:00:00:733,-0.056,0.391,0.921,-0.733,9.216,-31.678,
00:00:00:750,-0.059,0.385,0.903,-17.151,11.047,-15.931,
00:00:00:766,-0.059,0.389,0.91,-15.87,14.953,-28.992,
00:00:00:783,-0.049,0.395,0.925,-13.977,18.31,-29.541,
00:00:00:800,-0.05,0.401,0.939,-12.696,12.268,-31.373,
00:00:00:816,-0.05,0.4,0.938,-11.414,12.146,-31.922,
00:00:00:833,-0.055,0.393,0.923,-14.283,11.23,-31.678,
00:00:00:850,-0.056,0.387,0.907,-21.241,11.657,-31.25,
00:00:00:866,-0.054,0.391,0.906,-20.874,10.986,-29.175,
00:00:00:883,-0.052,0.394,0.921,-14.771,13.427,-30.884,
00:00:00:900,-0.051,0.398,0.935,-10.498,12.634,-30.701,
00:00:00:916,-0.052,0.395,0.945,-11.902,11.596,-31.311,
00:00:00:933,-0.054,0.392,0.927,-17.334,11.596,-30.518,
00:00:00:950,-0.056,0.386,0.912,-18.738,10.742,-32.166,
00:00:00:966,-0.051,0.388,0.903,-16.968,14.038,-26.185,
00:00:00:983,-0.054,0.394,0.913,-13.794,9.887,-28.26,
00:00:01:0,-0.054,0.402,0.936,-16.541,11.474,-29.969,
00:00:01:16,-0.049,0.406,0.952,-13.123,12.085,-30.335,
00:00:01:33,-0.049,0.396,0.968,-14.222,11.169,-32.959,
00:00:01:50,-0.056,0.38,0.915,-17.212,11.352,-29.969,
00:00:01:66,-0.058,0.382,0.907,-21.729,16.479,-28.87,
00:00:01:83,-0.054,0.392,0.914,-21.485,20.568,-27.466,
00:00:01:100,-0.048,0.404,0.935,-13.062,19.47,-28.016,
00:00:01:116,-0.046,0.404,0.948,-9.583,16.723,-29.114,
00:00:01:133,-0.05,0.393,0.928,-10.132,14.465,-28.992,
00:00:01:150,-0.052,0.394,0.917,-17.823,20.385,-26.856,
00:00:01:166,-0.046,0.399,0.931,-11.78,15.502,-27.832,
00:00:01:183,-0.048,0.404,0.95,-11.841,15.075,-30.945,
00:00:01:200,-0.053,0.393,0.929,-13.367,12.39,-31.739,
00:00:01:216,-0.054,0.385,0.908,-19.41,11.352,-31.617,
00:00:01:233,-0.06,0.389,0.906,-21.729,16.601,-26.368,
00:00:01:250,-0.054,0.395,0.916,-20.264,17.028,-29.602,
00:00:01:266,-0.047,0.401,0.938,-14.039,18.31,-26.612,
00:00:01:283,-0.047,0.398,0.952,-12.085,15.869,-29.419,
00:00:01:300,-0.05,0.392,0.929,-13.428,12.512,-28.443,
00:00:01:316,-0.047,0.398,0.914,-21.119,19.897,-29.725,
00:00:01:333,-0.043,0.402,0.939,-13.672,14.404,-28.016,
00:00:01:350,-0.045,0.399,0.938,-9.034,11.718,-28.626,
00:00:01:366,-0.054,0.39,0.923,-14.1,7.507,-30.03,
00:00:01:383,-0.057,0.384,0.911,-19.959,11.291,-30.884,
00:00:01:400,-0.055,0.392,0.91,-24.048,15.258,-30.884,
00:00:01:416,-0.046,0.399,0.92,-18.25,15.197,-30.03,
00:00:01:433,-0.042,0.4,0.947,-10.621,16.784,-28.992,
00:00:01:450,-0.044,0.397,0.941,-13.672,15.441,-29.786,
00:00:01:466,-0.053,0.387,0.921,-13.977,9.765,-31.067,
00:00:01:483,-0.056,0.386,0.877,-19.288,16.418,-27.283,
00:00:01:500,-0.052,0.39,0.91,-20.081,23.742,-29.053,
00:00:01:516,-0.045,0.398,0.923,-14.283,20.263,-27.222,
00:00:01:533,-0.045,0.399,0.942,-12.513,16.479,-28.504,
00:00:01:550,-0.049,0.397,0.926,-13.306,15.564,-31.739,
00:00:01:566,-0.051,0.389,0.911,-17.518,11.23,-31.495,
00:00:01:583,-0.055,0.389,0.903,-19.776,15.197,-28.992,
00:00:01:600,-0.046,0.393,0.916,-17.395,18.005,-28.443,
00:00:01:616,-0.042,0.397,0.935,-13.367,14.587,-27.527,
00:00:01:633,-0.042,0.404,0.952,-11.597,15.869,-28.077,
00:00:01:650,-0.047,0.393,0.929,-14.649,8.178,-33.204,
00:00:01:666,-0.057,0.391,0.912,-18.433,9.033,-30.762,
00:00:01:683,-0.054,0.388,0.907,-17.579,14.526,-29.175,
00:00:01:700,-0.048,0.391,0.916,-14.527,19.043,-31.8,
00:00:01:716,-0.039,0.395,0.942,-10.01,15.991,-29.175,
00:00:01:733,-0.038,0.397,0.944,-12.085,13.183,-30.823,
00:00:01:750,-0.049,0.392,0.922,-15.748,9.155,-32.959,
00:00:01:766,-0.056,0.389,0.912,-19.593,11.169,-31.006,
00:00:01:783,-0.052,0.391,0.909,-18.372,18.859,-30.335,
00:00:01:800,-0.043,0.394,0.92,-16.663,15.502,-31.861,
00:00:01:816,-0.044,0.397,0.931,-10.254,10.009,-29.725,
00:00:01:833,-0.046,0.396,0.941,-13.916,10.864,-31.861,
00:00:01:850,-0.046,0.389,0.92,-18.86,6.897,-31.617,
00:00:01:866,-0.05,0.387,0.905,-18.189,5.615,-29.908,
00:00:01:883,-0.05,0.388,0.902,-19.593,3.784,-27.222,
00:00:01:900,-0.048,0.396,0.917,-16.846,2.807,-29.358,
00:00:01:916,-0.046,0.435,0.941,-15.686,0.671,-30.518,
00:00:01:933,-0.043,0.406,0.947,-12.879,3.662,-32.288,
00:00:01:950,-0.049,0.388,0.927,-15.198,-15.076,-34.546,
00:00:01:966,-0.048,0.395,0.925,-19.471,9.338,-31.006,
00:00:01:983,-0.041,0.402,0.943,-8.301,9.582,-28.748,
00:00:02:0,-0.049,0.397,0.937,-7.63,3.845,-30.457,
00:00:02:16,-0.051,0.393,0.916,-20.752,11.23,-29.114,
00:00:02:33,-0.044,0.397,0.928,-15.503,11.596,-31.739,
00:00:02:50,-0.044,0.395,0.932,-11.841,6.042,-32.715,
00:00:02:66,-0.051,0.39,0.93,-15.748,5.615,-34.546,
00:00:02:83,-0.053,0.389,0.916,-17.09,7.873,-33.875,
00:00:02:100,-0.053,0.388,0.924,-17.518,12.268,-32.532,
00:00:02:116,-0.046,0.394,0.943,-18.433,10.437,-29.664,
00:00:02:133,-0.047,0.401,0.953,-21.485,10.192,-35.523,
00:00:02:150,-0.05,0.396,0.941,-21.729,6.836,-33.814,
00:00:02:166,-0.05,0.388,0.911,-15.442,9.948,-38.147,
00:00:02:183,-0.049,0.383,0.901,-12.574,7.019,-33.631,
00:00:02:200,-0.049,0.384,0.905,-10.621,7.934,-34.852,
00:00:02:216,-0.047,0.395,0.92,-7.447,11.108,-32.532,
00:00:02:233,-0.046,0.399,0.929,-3.235,11.23,-34.424,
00:00:02:250,-0.048,0.396,0.929,-5.249,7.507,-33.692,
00:00:02:266,-0.056,0.392,0.911,-11.292,0.732,-33.265,
00:00:02:283,-0.062,0.389,0.908,-14.344,3.967,-32.288,
00:00:02:300,-0.058,0.387,0.917,-10.132,9.399,-32.349,
00:00:02:316,-0.046,0.395,0.94,-9.034,12.756,-34.79,
00:00:02:333,-0.053,0.395,0.92,-11.902,1.281,-35.889,
00:00:02:350,-0.062,0.381,0.902,-15.442,3.662,-33.631,
00:00:02:366,-0.057,0.383,0.913,-20.813,10.498,-34.18,
00:00:02:383,-0.048,0.392,0.926,-19.349,17.089,-30.518,
00:00:02:400,-0.04,0.393,0.941,-15.503,9.033,-33.997,
00:00:02:416,-0.045,0.394,0.945,-12.94,6.225,-32.044,
00:00:02:433,-0.058,0.39,0.922,-18.616,5.065,-35.035,
00:00:02:450,-0.063,0.388,0.909,-16.663,10.437,-33.631,
00:00:02:466,-0.056,0.387,0.918,-16.602,17.517,-32.288,
00:00:02:483,-0.049,0.388,0.929,-17.945,18.127,-31.067,
00:00:02:500,-0.042,0.397,0.944,-14.405,13.122,-31.983,
00:00:02:516,-0.049,0.396,0.935,-11.17,6.652,-34.913,
00:00:02:533,-0.05,0.387,0.918,-13.733,5.493,-34.668,
00:00:02:550,-0.056,0.387,0.911,-22.156,12.023,-32.105,
00:00:02:566,-0.051,0.394,0.928,-17.945,12.817,-30.945,
00:00:02:583,-0.047,0.401,0.945,-15.564,15.991,-31.25,
00:00:02:600,-0.048,0.397,0.939,-12.757,10.742,-31.8,
00:00:02:616,-0.056,0.388,0.921,-12.818,12.512,-30.457,
00:00:02:633,-0.057,0.38,0.914,-14.344,14.77,-31.25,
00:00:02:650,-0.049,0.38,0.914,-15.686,21.484,-28.443,
00:00:02:666,-0.044,0.387,0.925,-14.161,18.249,-25.147,
00:00:02:683,-0.049,0.398,0.929,-21.363,10.131,-25.94,
00:00:02:700,-0.055,0.4,0.917,-21.851,7.629,-24.109,
00:00:02:716,-0.058,0.393,0.911,-14.344,9.277,-19.227,
00:00:02:733,-0.054,0.38,0.906,-17.395,11.84,-24.537,
00:00:02:750,-0.053,0.38,0.912,-19.532,13.549,-25.208,
00:00:02:766,-0.054,0.392,0.938,-23.865,18.432,-31.434,
