TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.047,-0.442,0.917,-54.566,3.112,-19.593,
00:00:00:16,-0.057,-0.43,0.905,-75.074,-3.663,-23.072,
00:00:00:33,-0.061,-0.418,0.916,-79.102,1.464,-22.095,
00:00:00:50,-0.068,-0.424,0.934,-52.369,5.493,-29.48,
00:00:00:66,-0.067,-0.43,0.953,-31.128,6.958,-30.823,
00:00:00:83,-0.066,-0.438,0.952,-7.569,15.075,-34.424,
00:00:00:100,-0.057,-0.434,0.932,2.075,16.052,-31.067,
00:00:00:116,-0.056,-0.431,0.922,2.38,14.953,-32.41,
00:00:00:133,-0.056,-0.43,0.91,-1.099,16.906,-35.218,
00:00:00:150,-0.057,-0.427,0.913,-7.081,14.587,-36.011,
00:00:00:166,-0.055,-0.431,0.923,-6.348,13.305,-34.302,
00:00:00:183,-0.057,-0.438,0.926,-6.409,14.587,-30.274,
00:00:00:200,-0.056,-0.44,0.93,-6.348,12.573,-31.739,
00:00:00:216,-0.056,-0.434,0.924,-4.395,10.131,-32.715,
00:00:00:233,-0.063,-0.431,0.924,0.488,10.498,-33.02,
00:00:00:250,-0.064,-0.436,0.92,3.845,13.366,-31.617,
00:00:00:266,-0.06,-0.437,0.913,6.103,14.099,-29.602,
00:00:00:283,-0.058,-0.44,0.912,1.953,10.62,-30.274,
00:00:00:300,-0.058,-0.443,0.918,-6.47,15.441,-31.128,
00:00:00:316,-0.054,-0.433,0.92,-14.649,9.643,-34.607,
00:00:00:333,-0.057,-0.428,0.924,-12.818,8.789,-33.753,
00:00:00:350,-0.061,-0.43,0.929,-6.592,13.366,-35.584,
00:00:00:366,-0.057,-0.439,0.925,-0.916,19.714,-35.218,
00:00:00:383,-0.057,-0.442,0.922,-7.996,15.747,-33.326,
00:00:00:400,-0.056,-0.438,0.916,-10.315,12.329,-33.509,
00:00:00:416,-0.06,-0.437,0.919,-8.912,12.085,-32.349,
00:00:00:433,-0.06,-0.445,0.921,-7.569,18.432,-31.25,
00:00:00:450,-0.056,-0.446,0.92,-7.813,20.446,-34.18,
00:00:00:466,-0.056,-0.443,0.916,-9.644,17.517,-34.485,
00:00:00:483,-0.059,-0.437,0.917,-11.719,13.427,-36.622,
