TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.059,-0.359,0.913,-21.851,14.892,-11.719,
00:00:00:16,0.055,-0.386,0.921,-61.158,18.676,2.014,
00:00:00:33,0.042,-0.408,0.912,-104.676,29.602,14.587,
00:00:00:50,0.044,-0.407,0.912,-142.09,30.517,28.32,
00:00:00:66,0.037,-0.404,0.912,-134.583,22.277,14.77,
00:00:00:83,0.029,-0.413,0.924,-91.553,24.78,6.958,
00:00:00:100,0.033,-0.395,0.938,-68.36,9.338,-17.395,
00:00:00:116,0.028,-0.392,0.968,-61.707,11.657,-23.377,
00:00:00:133,0.041,-0.378,0.984,-74.769,15.869,-25.33,
00:00:00:150,0.051,-0.361,0.986,-73.731,7.446,-32.41,
00:00:00:166,0.04,-0.352,0.97,-57.74,6.286,-32.532,
00:00:00:183,0.049,-0.355,0.95,-32.471,11.352,-31.373,
00:00:00:200,0.061,-0.379,0.938,-20.691,7.385,-23.499,
00:00:00:216,0.058,-0.393,0.941,-29.358,5.554,-21.363,
00:00:00:233,0.051,-0.384,0.95,-46.021,0.976,-26.673,
00:00:00:250,0.041,-0.368,0.964,-53.406,2.746,-29.419,
00:00:00:266,0.035,-0.361,0.975,-36.072,5.554,-33.875,
00:00:00:283,0.032,-0.365,0.974,-12.818,12.878,-35.645,
00:00:00:300,0.038,-0.372,0.967,-8.179,19.043,-35.523,
00:00:00:316,0.041,-0.37,0.957,-16.541,19.226,-41.077,
00:00:00:333,0.043,-0.362,0.943,-15.931,21.728,-39.551,
00:00:00:350,0.044,-0.365,0.938,-17.64,24.963,-38.331,
00:00:00:366,0.05,-0.363,0.936,-24.17,27.587,-38.208,
00:00:00:383,0.041,-0.368,0.928,-24.048,22.766,-46.082,
00:00:00:400,0.037,-0.38,0.936,-32.349,15.991,-51.636,
00:00:00:416,0.033,-0.387,0.97,-61.158,18.92,-58.289,
00:00:00:433,0.041,-0.376,0.986,-95.581,25.695,-62.989,
