TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.067,0.226,1.013,79.711,-10.987,-24.476,0,0,0,
,-0.14,0.117,1.084,82.214,20.752,-26.429,0,0,0,
,-0.115,0.124,1.052,-6.653,40.466,8.361,0,0,0,
,-0.135,0.125,1.023,-90.943,47.119,-2.015,0,0,0,
,-0.099,0.174,0.994,-64.087,36.071,-23.499,0,0,0,
,-0.114,0.116,0.972,-4.09,43.029,-41.687,0,0,0,
,-0.12,0.132,0.964,-15.87,39.001,-27.283,0,0,0,
,-0.106,0.15,0.986,-25.391,28.381,-37.598,0,0,0,
,-0.115,0.157,0.987,-13.367,29.602,-31.983,0,0,0,
,-0.124,0.138,0.998,-19.532,15.197,-31.189,0,0,0,
,-0.116,0.134,0.985,-25.147,2.624,-33.509,0,0,0,
,-0.124,0.133,0.957,-25.208,-4.029,-33.753,0,0,0,
,-0.122,0.14,0.949,-25.513,-16.785,-30.579,0,0,0,
,-0.125,0.157,0.953,-23.865,-45.105,-31.25,0,0,0,
,-0.124,0.166,0.977,-11.048,-35.828,-31.678,0,0,0,
,-0.118,0.164,0.994,2.441,-42.359,-31.25,0,0,0,
,-0.123,0.153,1.001,6.286,-46.631,-37.171,0,0,0,
,-0.126,0.146,1.003,-3.357,-53.894,-35.584,0,0,0,
,-0.131,0.137,1.001,-13.733,-56.885,-31.8,0,0,0,
,-0.127,0.14,0.995,-17.395,-59.51,-30.03,0,0,0,
,-0.121,0.139,1.002,-15.992,-57.618,-22.339,0,0,0,
,-0.134,0.139,1.014,9.216,-52.247,-24.109,0,0,0,
,-0.139,0.134,1.033,13,-49.073,-23.438,0,0,0,
,-0.139,0.132,1.04,-5.799,-40.223,-17.579,0,0,0,
,-0.148,0.134,1.01,-26.185,-22.278,-15.137,0,0,0,
,-0.159,0.14,0.997,-43.885,-19.532,-17.029,0,0,0,
,-0.161,0.148,0.985,-51.575,-13.184,-18.494,0,0,0,
,-0.156,0.171,0.996,-34.729,-2.503,-12.513,0,0,0,
,-0.158,0.172,0.998,-17.212,6.652,-13.611,0,0,0,
,-0.157,0.159,0.989,-2.442,10.681,-16.48,0,0,0,
,-0.148,0.149,0.982,0.854,14.038,-15.625,0,0,0,
,-0.156,0.126,0.99,-0.611,21.667,-8.24,0,0,0,
,-0.164,0.124,0.989,-4.517,16.601,-8.973,0,0,0,
,-0.17,0.127,0.982,-16.663,0.915,-9.766,0,0,0,
