TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.007,-0.376,0.941,3.662,5.065,-22.889,
00:00:00:16,-0.007,-0.373,0.941,3.112,10.864,-21.607,
00:00:00:33,-0.003,-0.373,0.941,3.601,10.62,-22.034,
00:00:00:50,0,-0.373,0.938,1.281,7.08,-20.935,
00:00:00:66,-0.001,-0.375,0.94,2.441,3.234,-20.447,
00:00:00:83,-0.004,-0.375,0.939,1.77,3.356,-20.142,
00:00:00:100,-0.01,-0.375,0.945,-0.245,3.173,-18.372,
00:00:00:116,-0.01,-0.372,0.945,-1.099,3.356,-17.579,
00:00:00:133,-0.01,-0.368,0.941,15.258,6.591,-20.997,
00:00:00:150,-0.007,-0.372,0.945,2.014,11.23,-21.729,
00:00:00:166,-0.007,-0.37,0.943,0,11.596,-23.621,
00:00:00:183,-0.001,-0.37,0.943,2.502,14.282,-23.499,
00:00:00:200,-0.005,-0.369,0.945,3.418,9.704,-23.682,
00:00:00:216,-0.008,-0.371,0.94,1.342,8.972,-24.414,
00:00:00:233,-0.007,-0.369,0.938,1.648,12.268,-27.405,
00:00:00:250,-0.003,-0.367,0.939,8.422,15.197,-24.964,
00:00:00:266,-0.001,-0.346,0.939,8.544,9.887,-22.95,
00:00:00:283,-0.004,-0.375,0.939,5.737,7.324,-22.339,
00:00:00:300,-0.005,-0.37,0.942,4.699,6.958,-21.485,
00:00:00:316,-0.006,-0.372,0.942,6.103,8.3,-19.898,
00:00:00:333,-0.004,-0.368,0.948,7.629,6.652,-21.241,
00:00:00:350,-0.003,-0.37,0.941,7.934,8.667,-21.18,
00:00:00:366,-0.003,-0.372,0.944,7.385,8.361,-23.438,
00:00:00:383,-0.002,-0.369,0.94,7.568,8.911,-22.706,
00:00:00:400,-0.007,-0.369,0.944,9.46,8.483,-24.17,
00:00:00:416,-0.009,-0.371,0.942,9.826,8.178,-23.011,
00:00:00:433,-0.006,-0.372,0.941,8.972,11.596,-21.241,
