TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.316,-0.495,0.841,14.526,11.413,-23.743,
00:00:00:16,-0.316,-0.501,0.838,9.948,15.258,-30.03,
00:00:00:33,-0.31,-0.501,0.833,7.141,18.249,-32.959,
00:00:00:50,-0.308,-0.499,0.834,1.098,19.531,-35.279,
00:00:00:66,-0.301,-0.496,0.838,5.981,18.859,-36.316,
00:00:00:83,-0.306,-0.501,0.834,11.352,14.404,-36.255,
00:00:00:100,-0.309,-0.508,0.829,9.948,14.343,-36.744,
00:00:00:116,-0.313,-0.508,0.833,8.911,9.399,-36.377,
00:00:00:133,-0.318,-0.516,0.836,10.437,8.422,-37.537,
00:00:00:150,-0.318,-0.506,0.827,8.056,10.192,-33.326,
00:00:00:166,-0.308,-0.505,0.834,13.549,5.859,-35.401,
00:00:00:183,-0.304,-0.509,0.829,15.991,5.92,-31.739,
00:00:00:200,-0.3,-0.503,0.83,11.108,5.554,-30.579,
00:00:00:216,-0.302,-0.496,0.846,14.404,-1.221,-25.94,
00:00:00:233,-0.319,-0.506,0.84,15.258,-1.526,-28.321,
00:00:00:250,-0.316,-0.5,0.828,11.352,1.831,-23.621,
00:00:00:266,-0.315,-0.502,0.827,19.287,-1.709,-27.039,
00:00:00:283,-0.314,-0.514,0.835,21.728,1.159,-28.565,
00:00:00:300,-0.309,-0.504,0.828,10.498,3.845,-26.185,
00:00:00:316,-0.308,-0.498,0.828,30.7,4.211,-29.297,
00:00:00:333,-0.31,-0.498,0.837,22.583,2.136,-26.062,
00:00:00:350,-0.319,-0.513,0.85,19.775,2.075,-24.903,
00:00:00:366,-0.322,-0.505,0.826,13.366,3.54,-22.278,
00:00:00:383,-0.32,-0.505,0.837,19.47,1.098,-26.307,
00:00:00:400,-0.32,-0.522,0.83,19.409,4.333,-26.734,
00:00:00:416,-0.315,-0.509,0.833,4.394,5.859,-26.429,
00:00:00:433,-0.311,-0.498,0.826,8.117,3.479,-29.541,
00:00:00:450,-0.312,-0.502,0.822,19.165,3.723,-26.307,
00:00:00:466,-0.306,-0.511,0.83,18.92,0,-23.804,
00:00:00:483,-0.314,-0.513,0.834,21.179,-1.282,-20.569,
00:00:00:500,-0.323,-0.512,0.824,19.47,-1.587,-19.41,
00:00:00:516,-0.319,-0.511,0.83,20.324,0.244,-19.288,
00:00:00:533,-0.318,-0.518,0.832,19.653,-0.489,-19.776,
00:00:00:550,-0.316,-0.514,0.829,12.268,3.967,-18.616,
00:00:00:566,-0.317,-0.507,0.83,14.77,3.723,-17.212,
00:00:00:583,-0.314,-0.513,0.83,16.723,3.784,-18.799,
00:00:00:600,-0.316,-0.512,0.831,12.817,5.798,-17.456,
00:00:00:616,-0.319,-0.51,0.836,6.774,6.652,-18.25,
00:00:00:633,-0.318,-0.506,0.827,4.15,8.178,-21.058,
00:00:00:650,-0.317,-0.505,0.826,4.76,8.606,-22.278,
00:00:00:666,-0.315,-0.506,0.827,5.493,9.582,-23.621,
00:00:00:683,-0.315,-0.511,0.833,12.39,7.568,-21.79,
00:00:00:700,-0.317,-0.516,0.833,10.376,7.812,-23.133,
00:00:00:716,-0.321,-0.518,0.829,12.756,9.338,-22.522,
00:00:00:733,-0.32,-0.522,0.832,7.873,12.023,-23.377,
00:00:00:750,-0.314,-0.509,0.825,2.136,14.16,-17.579,
00:00:00:766,-0.315,-0.506,0.831,3.723,15.136,-15.931,
00:00:00:783,-0.318,-0.512,0.829,9.704,14.709,-14.222,
00:00:00:800,-0.317,-0.515,0.828,10.498,15.075,-13.916,
00:00:00:816,-0.317,-0.515,0.827,6.897,16.357,-13.794,
00:00:00:833,-0.318,-0.518,0.831,2.99,17.822,-15.809,
00:00:00:850,-0.315,-0.514,0.83,-2.869,18.859,-17.456,
00:00:00:866,-0.314,-0.51,0.826,-3.724,16.418,-16.846,
00:00:00:883,-0.314,-0.509,0.827,1.342,14.038,-18.006,
00:00:00:900,-0.312,-0.506,0.824,3.051,15.075,-17.701,
00:00:00:916,-0.312,-0.514,0.825,6.469,10.62,-18.616,
00:00:00:933,-0.312,-0.509,0.821,6.713,9.216,-18.616,
00:00:00:950,-0.312,-0.513,0.828,8.606,4.943,-19.898,
00:00:00:966,-0.312,-0.512,0.826,7.141,2.685,-18.982,
00:00:00:983,-0.313,-0.509,0.83,10.009,2.441,-18.555,
00:00:01:0,-0.309,-0.511,0.827,12.023,0.915,-17.273,
00:00:01:16,-0.31,-0.51,0.817,19.104,-1.465,-10.621,
00:00:01:33,-0.311,-0.519,0.824,38.635,-7.081,-6.775,
00:00:01:50,-0.317,-0.53,0.832,37.231,-9.217,-6.043,
00:00:01:66,-0.322,-0.537,0.826,19.043,-6.348,-14.1,
00:00:01:83,-0.317,-0.514,0.821,6.774,-1.831,-11.353,
00:00:01:100,-0.314,-0.506,0.832,10.62,-5.799,-13.977,
00:00:01:116,-0.311,-0.509,0.83,13.794,-6.104,-12.513,
00:00:01:133,-0.312,-0.511,0.823,12.695,-3.54,-10.926,
00:00:01:150,-0.314,-0.516,0.83,11.291,-2.076,-14.039,
00:00:01:166,-0.314,-0.521,0.829,8.3,-2.564,-15.686,
00:00:01:183,-0.317,-0.52,0.836,2.38,0.732,-16.663,
00:00:01:200,-0.32,-0.514,0.827,-0.245,4.638,-18.982,
00:00:01:216,-0.322,-0.513,0.829,3.051,5.188,-19.715,
00:00:01:233,-0.32,-0.516,0.825,2.929,10.192,-20.752,
00:00:01:250,-0.316,-0.518,0.824,4.516,9.521,-20.997,
00:00:01:266,-0.314,-0.521,0.826,2.441,11.718,-21.18,
00:00:01:283,-0.319,-0.517,0.828,0.793,11.718,-20.691,
00:00:01:300,-0.318,-0.521,0.827,0.061,10.986,-21.973,
00:00:01:316,-0.313,-0.515,0.818,1.525,13.732,-20.63,
00:00:01:333,-0.313,-0.519,0.823,2.807,11.901,-23.316,
00:00:01:350,-0.316,-0.515,0.823,5.554,11.474,-20.752,
00:00:01:366,-0.316,-0.519,0.826,6.774,11.108,-20.447,
00:00:01:383,-0.316,-0.52,0.824,5.798,12.329,-18.738,
00:00:01:400,-0.316,-0.518,0.825,5.981,10.437,-19.776,
00:00:01:416,-0.315,-0.52,0.83,4.272,11.352,-19.898,
00:00:01:433,-0.314,-0.514,0.825,2.868,12.268,-19.043,
00:00:01:450,-0.311,-0.515,0.826,5.554,11.718,-19.349,
00:00:01:466,-0.312,-0.519,0.823,6.408,10.681,-16.907,
00:00:01:483,-0.313,-0.521,0.822,5.615,9.094,-17.456,
00:00:01:500,-0.318,-0.523,0.824,11.535,11.413,-14.71,
00:00:01:516,-0.317,-0.519,0.821,5.127,12.023,-19.532,
00:00:01:533,-0.311,-0.512,0.824,7.629,8.361,-19.043,
00:00:01:550,-0.311,-0.516,0.827,6.286,7.507,-19.165,
00:00:01:566,-0.31,-0.515,0.822,6.958,4.638,-17.212,
00:00:01:583,-0.308,-0.521,0.83,9.582,3.234,-18.494,
00:00:01:600,-0.315,-0.522,0.829,5.127,3.54,-15.381,
00:00:01:616,-0.315,-0.521,0.826,3.662,3.54,-16.419,
00:00:01:633,-0.314,-0.519,0.825,3.662,4.455,-14.771,
00:00:01:650,-0.316,-0.519,0.825,3.234,4.76,-15.686,
00:00:01:666,-0.313,-0.513,0.822,5.065,4.76,-15.015,
00:00:01:683,-0.315,-0.517,0.827,6.042,3.418,-15.809,
00:00:01:700,-0.312,-0.518,0.827,4.638,3.601,-17.456,
00:00:01:716,-0.317,-0.515,0.822,6.286,3.418,-17.456,
00:00:01:733,-0.314,-0.518,0.822,8.056,5.188,-21.851,
00:00:01:750,-0.315,-0.517,0.824,2.807,4.455,-19.043,
00:00:01:766,-0.313,-0.517,0.829,3.967,6.347,-21.912,
00:00:01:783,-0.313,-0.515,0.827,6.225,6.652,-22.339,
00:00:01:800,-0.318,-0.52,0.832,8.178,5.31,-21.119,
00:00:01:816,-0.314,-0.52,0.824,4.455,6.774,-20.813,
00:00:01:833,-0.317,-0.516,0.823,6.103,5.676,-21.058,
00:00:01:850,-0.316,-0.523,0.827,6.042,6.408,-21.119,
00:00:01:866,-0.313,-0.515,0.823,4.15,6.042,-19.593,
