TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.142,-0.657,0.786,33.325,9.643,-12.269,
00:00:00:16,-0.129,-0.673,0.775,24.963,16.357,-13.428,
00:00:00:33,-0.12,-0.665,0.77,8.3,20.629,-13.245,
00:00:00:50,-0.112,-0.657,0.771,0.488,21.24,-16.419,
00:00:00:66,-0.115,-0.644,0.775,-3.357,18.31,-18.982,
00:00:00:83,-0.123,-0.639,0.784,4.211,14.038,-20.325,
00:00:00:100,-0.122,-0.645,0.777,13.916,9.643,-19.165,
00:00:00:116,-0.124,-0.654,0.779,19.348,5.065,-20.325,
00:00:00:133,-0.127,-0.66,0.768,22.705,4.272,-20.874,
00:00:00:150,-0.129,-0.666,0.769,16.357,2.685,-18.433,
00:00:00:166,-0.129,-0.666,0.771,5.615,5.188,-18.982,
00:00:00:183,-0.127,-0.657,0.774,-1.648,6.897,-18.677,
00:00:00:200,-0.13,-0.654,0.774,-5.005,5.554,-18.982,
00:00:00:216,-0.126,-0.652,0.776,-4.944,5.798,-18.738,
00:00:00:233,-0.122,-0.65,0.78,-1.221,6.652,-20.203,
00:00:00:250,-0.122,-0.651,0.783,1.709,6.713,-18.921,
00:00:00:266,-0.124,-0.653,0.781,2.258,6.286,-18.921,
00:00:00:283,-0.129,-0.654,0.774,4.394,3.54,-17.884,
00:00:00:300,-0.124,-0.654,0.771,3.479,4.882,-15.992,
00:00:00:316,-0.126,-0.658,0.772,3.662,7.019,-18.616,
00:00:00:333,-0.122,-0.654,0.77,-0.367,7.446,-19.227,
00:00:00:350,-0.127,-0.649,0.783,1.586,5.371,-18.921,
00:00:00:366,-0.131,-0.65,0.78,8.3,3.662,-19.043,
00:00:00:383,-0.127,-0.654,0.781,11.657,2.746,-17.395,
00:00:00:400,-0.127,-0.657,0.776,12.268,5.188,-19.043,
00:00:00:416,-0.125,-0.659,0.776,10.192,4.638,-20.325,
00:00:00:433,-0.125,-0.654,0.776,8.178,4.821,-20.02,
00:00:00:450,-0.129,-0.654,0.774,9.521,6.347,-20.508,
00:00:00:466,-0.13,-0.649,0.781,5.737,6.347,-22.522,
00:00:00:483,-0.13,-0.655,0.778,7.69,6.652,-23.743,
00:00:00:500,-0.123,-0.657,0.776,7.08,9.765,-22.217,
00:00:00:516,-0.129,-0.658,0.775,6.469,9.155,-22.706,
00:00:00:533,-0.128,-0.658,0.775,5.676,10.376,-22.339,
00:00:00:550,-0.129,-0.658,0.772,3.662,11.047,-21.485,
00:00:00:566,-0.131,-0.66,0.772,-2.808,15.258,-24.231,
00:00:00:583,-0.129,-0.656,0.779,-11.048,18.493,-24.048,
00:00:00:600,-0.133,-0.653,0.783,-14.649,18.676,-22.034,
00:00:00:616,-0.131,-0.654,0.78,-16.175,21.667,-25.452,
00:00:00:633,-0.121,-0.655,0.78,-21.302,21.057,-24.781,
00:00:00:650,-0.121,-0.642,0.779,-22.095,24.719,-25.391,
00:00:00:666,-0.118,-0.634,0.784,-10.621,17.944,-24.231,
00:00:00:683,-0.12,-0.64,0.781,1.281,11.535,-22.889,
00:00:00:700,-0.121,-0.644,0.779,11.352,4.577,-22.156,
00:00:00:716,-0.125,-0.651,0.773,14.892,-2.198,-24.17,
00:00:00:733,-0.121,-0.627,0.774,13.732,-4.151,-24.781,
00:00:00:750,-0.128,-0.658,0.771,8.3,-7.325,-25.94,
00:00:00:766,-0.128,-0.653,0.781,1.342,-6.348,-27.588,
00:00:00:783,-0.129,-0.649,0.779,2.258,-6.836,-30.03,
00:00:00:800,-0.129,-0.648,0.782,0.244,-5.738,-30.579,
00:00:00:816,-0.126,-0.646,0.782,4.516,-6.592,-30.579,
00:00:00:833,-0.126,-0.651,0.784,4.76,-2.808,-31.617,
00:00:00:850,-0.131,-0.652,0.785,0.061,-0.794,-35.035,
00:00:00:866,-0.139,-0.647,0.783,3.54,0.366,-33.02,
00:00:00:883,-0.144,-0.647,0.78,6.774,4.272,-32.776,
00:00:00:900,-0.139,-0.653,0.78,1.709,10.376,-38.453,
00:00:00:916,-0.133,-0.645,0.781,0.488,10.864,-35.767,
00:00:00:933,-0.132,-0.641,0.781,6.408,8.728,-34.729,
00:00:00:950,-0.131,-0.638,0.783,16.235,9.216,-32.41,
00:00:00:966,-0.131,-0.643,0.779,26.489,6.652,-32.715,
00:00:00:983,-0.128,-0.655,0.776,29.785,3.723,-30.457,
00:00:01:0,-0.129,-0.654,0.774,23.681,2.868,-30.762,
00:00:01:16,-0.134,-0.651,0.776,24.658,0.976,-29.786,
00:00:01:33,-0.132,-0.652,0.774,23.498,0.671,-28.504,
00:00:01:50,-0.135,-0.651,0.773,25.573,-0.855,-28.565,
00:00:01:66,-0.131,-0.652,0.773,26.611,-1.893,-26.795,
00:00:01:83,-0.134,-0.652,0.773,30.029,-3.846,-24.598,
00:00:01:100,-0.135,-0.658,0.778,32.714,-4.517,-25.696,
00:00:01:116,-0.138,-0.661,0.773,30.578,-4.7,-21.729,
00:00:01:133,-0.138,-0.661,0.771,24.353,-2.076,-23.255,
00:00:01:150,-0.141,-0.661,0.776,18.127,-0.855,-22.828,
00:00:01:166,-0.142,-0.665,0.773,13.122,1.953,-23.499,
