TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.169,0.34,0.928,-10.743,10.925,-19.654,
00:00:00:16,-0.159,0.347,0.916,-9.095,18.005,-18.677,
00:00:00:33,-0.154,0.354,0.916,-6.287,20.019,-14.527,
00:00:00:50,-0.156,0.339,0.918,-7.569,24.719,-17.64,
00:00:00:66,-0.159,0.328,0.92,-15.015,23.986,-15.381,
00:00:00:83,-0.158,0.338,0.933,-20.142,22.155,-17.029,
00:00:00:100,-0.169,0.344,0.922,-15.198,20.263,-17.09,
00:00:00:116,-0.155,0.347,0.911,-18.372,23.803,-18.982,
00:00:00:133,-0.146,0.35,0.914,-18.006,18.737,-19.288,
00:00:00:150,-0.157,0.352,0.915,-27.1,15.441,-22.034,
00:00:00:166,-0.152,0.357,0.909,-30.274,13.61,-28.748,
00:00:00:183,-0.16,0.364,0.922,-23.804,12.268,-24.353,
00:00:00:200,-0.161,0.356,0.917,-9.4,11.718,-28.382,
00:00:00:216,-0.149,0.346,0.907,-15.503,12.146,-31.067,
00:00:00:233,-0.152,0.367,0.918,-14.039,11.474,-24.842,
00:00:00:250,-0.164,0.342,0.909,-4.212,9.521,-31.311,
00:00:00:266,-0.156,0.34,0.903,-31.25,14.16,-27.405,
00:00:00:283,-0.144,0.352,0.914,-42.725,16.601,-29.297,
00:00:00:300,-0.149,0.385,0.95,-3.54,16.174,-20.142,
00:00:00:316,-0.17,0.341,0.916,8.789,15.258,-28.077,
00:00:00:333,-0.153,0.353,0.914,-2.747,19.775,-25.879,
00:00:00:350,-0.146,0.367,0.91,3.234,18.371,-22.461,
00:00:00:366,-0.156,0.348,0.909,6.958,18.127,-20.997,
00:00:00:383,-0.157,0.343,0.91,-7.386,12.512,-18.677,
00:00:00:400,-0.155,0.354,0.925,-14.283,10.803,-22.4,
00:00:00:416,-0.156,0.366,0.916,-13.123,10.07,-22.034,
00:00:00:433,-0.153,0.365,0.912,-13.245,9.887,-22.4,
00:00:00:450,-0.146,0.365,0.909,-9.705,9.033,-21.912,
00:00:00:466,-0.143,0.354,0.909,-12.879,8.667,-22.278,
00:00:00:483,-0.149,0.354,0.911,-23.499,5.554,-25.513,
00:00:00:500,-0.152,0.374,0.915,-26.978,6.042,-24.964,
00:00:00:516,-0.152,0.383,0.919,-9.095,3.906,-26.978,
00:00:00:533,-0.155,0.36,0.912,-2.076,0.732,-31.311,
00:00:00:550,-0.161,0.35,0.907,-17.334,-3.418,-30.884,
00:00:00:566,-0.156,0.373,0.906,-25.025,-3.296,-28.077,
00:00:00:583,-0.141,0.377,0.903,-13.306,-3.418,-26.368,
00:00:00:600,-0.147,0.368,0.907,-7.203,-7.569,-23.56,
00:00:00:616,-0.164,0.352,0.913,-7.447,-10.621,-24.414,
00:00:00:633,-0.161,0.364,0.904,-13.977,-7.447,-26.795,
00:00:00:650,-0.148,0.386,0.907,-7.569,-3.846,-25.208,
00:00:00:666,-0.15,0.374,0.911,-2.137,-3.418,-25.757,
00:00:00:683,-0.162,0.368,0.911,1.098,-2.015,-23.072,
00:00:00:700,-0.159,0.356,0.918,0.244,-0.672,-24.598,
00:00:00:716,-0.168,0.366,0.912,-0.428,2.502,-17.518,
00:00:00:733,-0.154,0.375,0.911,1.22,4.882,-19.898,
00:00:00:750,-0.157,0.374,0.908,2.99,9.399,-15.809,
00:00:00:766,-0.159,0.37,0.904,2.319,10.376,-17.823,
00:00:00:783,-0.159,0.366,0.911,-3.418,9.399,-18.067,
00:00:00:800,-0.161,0.372,0.912,-2.381,9.521,-15.686,
00:00:00:816,-0.156,0.373,0.911,0.427,10.253,-15.748,
00:00:00:833,-0.158,0.381,0.906,3.845,10.009,-16.114,
00:00:00:850,-0.156,0.379,0.904,7.446,9.826,-16.236,
00:00:00:866,-0.158,0.364,0.904,4.272,8.911,-17.64,
00:00:00:883,-0.154,0.373,0.91,-1.77,7.446,-19.349,
00:00:00:900,-0.156,0.377,0.908,-0.367,8.117,-21.607,
00:00:00:916,-0.165,0.381,0.912,3.418,5.92,-19.532,
00:00:00:933,-0.169,0.369,0.907,7.873,5.188,-21.546,
00:00:00:950,-0.155,0.369,0.902,4.089,6.286,-19.532,
00:00:00:966,-0.153,0.373,0.902,-0.489,4.882,-18.799,
00:00:00:983,-0.188,0.377,0.901,-0.733,9.46,-20.386,
00:00:01:0,-0.155,0.384,0.928,3.906,8.544,-20.63,
00:00:01:16,-0.173,0.372,0.906,7.751,8.667,-16.175,
00:00:01:33,-0.16,0.366,0.901,3.845,9.948,-20.691,
