TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.069,-0.543,0.861,-0.061,2.441,-22.339,
00:00:00:16,-0.072,-0.54,0.86,0.61,4.394,-21.912,
00:00:00:33,-0.069,-0.538,0.863,1.77,7.873,-22.217,
00:00:00:50,-0.068,-0.542,0.857,4.943,11.779,-20.691,
00:00:00:66,-0.063,-0.54,0.86,2.258,10.864,-20.935,
00:00:00:83,-0.064,-0.535,0.867,5.92,6.774,-21.302,
00:00:00:100,-0.067,-0.54,0.864,7.141,7.263,-19.288,
00:00:00:116,-0.072,-0.536,0.859,11.718,9.704,-22.034,
00:00:00:133,-0.066,-0.544,0.862,10.986,12.512,-23.072,
00:00:00:150,-0.065,-0.543,0.857,5.493,8.117,-23.377,
00:00:00:166,-0.067,-0.544,0.859,2.319,4.882,-22.828,
00:00:00:183,-0.068,-0.543,0.864,-2.076,1.831,-21.729,
00:00:00:200,-0.072,-0.542,0.863,-1.404,6.225,-22.339,
00:00:00:216,-0.069,-0.54,0.862,1.037,12.756,-21.912,
00:00:00:233,-0.063,-0.53,0.858,1.037,12.756,-22.767,
00:00:00:250,-0.066,-0.538,0.861,3.601,4.821,-24.414,
00:00:00:266,-0.07,-0.541,0.862,4.333,1.586,-23.194,
00:00:00:283,-0.075,-0.532,0.866,8.728,1.403,-22.522,
00:00:00:300,-0.064,-0.54,0.859,7.629,20.507,-21.912,
00:00:00:316,-0.057,-0.535,0.86,9.033,10.376,-21.546,
00:00:00:333,-0.06,-0.543,0.86,6.408,-0.672,-24.598,
00:00:00:350,-0.067,-0.545,0.862,1.892,-2.747,-24.781,
00:00:00:366,-0.072,-0.545,0.863,-0.794,3.662,-23.438,
00:00:00:383,-0.071,-0.541,0.863,-3.296,7.507,-22.278,
00:00:00:400,-0.072,-0.533,0.86,-2.015,10.253,-20.63,
00:00:00:416,-0.069,-0.532,0.863,2.258,9.948,-20.752,
00:00:00:433,-0.065,-0.547,0.865,3.418,8.361,-22.889,
00:00:00:450,-0.067,-0.545,0.863,-2.137,4.333,-22.034,
00:00:00:466,-0.067,-0.532,0.864,-2.198,4.394,-23.438,
00:00:00:483,-0.069,-0.543,0.863,13.183,11.657,-21.851,
00:00:00:500,-0.066,-0.545,0.858,8.422,11.047,-23.743,
00:00:00:516,-0.067,-0.542,0.859,0.793,3.479,-22.217,
00:00:00:533,-0.069,-0.537,0.864,-0.306,3.173,-21.058,
00:00:00:550,-0.07,-0.537,0.864,2.441,6.286,-22.522,
00:00:00:566,-0.071,-0.538,0.863,0.549,12.573,-21.424,
00:00:00:583,-0.066,-0.535,0.863,1.525,9.887,-21.241,
00:00:00:600,-0.067,-0.529,0.867,5.432,4.394,-22.034,
00:00:00:616,-0.07,-0.531,0.864,10.07,5.004,-23.438,
00:00:00:633,-0.071,-0.537,0.861,18.432,6.53,-21.424,
00:00:00:650,-0.071,-0.546,0.861,14.587,11.718,-21.302,
00:00:00:666,-0.068,-0.545,0.857,10.803,15.136,-20.997,
00:00:00:683,-0.061,-0.539,0.86,6.042,13.61,-21.241,
00:00:00:700,-0.063,-0.537,0.86,2.624,4.333,-22.217,
00:00:00:716,-0.069,-0.537,0.867,4.821,1.648,-23.133,
00:00:00:733,-0.071,-0.541,0.864,7.202,7.568,-21.607,
00:00:00:750,-0.071,-0.539,0.861,4.821,10.559,-22.583,
00:00:00:766,-0.065,-0.537,0.857,5.432,6.408,-23.682,
00:00:00:783,-0.069,-0.541,0.859,7.507,4.272,-23.743,
00:00:00:800,-0.068,-0.546,0.857,0.976,5.31,-24.476,
00:00:00:816,-0.069,-0.54,0.856,-2.747,5.676,-22.4,
00:00:00:833,-0.065,-0.537,0.861,-4.334,6.53,-23.255,
00:00:00:850,-0.07,-0.535,0.863,-2.076,7.08,-22.034,
00:00:00:866,-0.069,-0.533,0.866,2.197,8.361,-23.499,
00:00:00:883,-0.071,-0.538,0.863,2.929,7.507,-23.865,
00:00:00:900,-0.069,-0.54,0.862,3.356,7.019,-23.194,
00:00:00:916,-0.068,-0.536,0.861,4.455,5.065,-21.851,
00:00:00:933,-0.071,-0.537,0.869,3.662,6.286,-22.706,
00:00:00:950,-0.07,-0.533,0.861,5.004,7.324,-22.095,
00:00:00:966,-0.071,-0.539,0.866,7.873,9.399,-22.339,
00:00:00:983,-0.071,-0.537,0.861,5.188,11.596,-21.79,
00:00:01:0,-0.07,-0.538,0.866,7.202,10.009,-20.325,
00:00:01:16,-0.069,-0.535,0.865,5.92,8.117,-21.546,
00:00:01:33,-0.069,-0.537,0.865,5.188,8.239,-20.325,
00:00:01:50,-0.071,-0.537,0.864,4.943,10.864,-20.569,
00:00:01:66,-0.066,-0.532,0.865,7.446,10.986,-21.485,
00:00:01:83,-0.066,-0.53,0.862,15.197,11.596,-21.912,
00:00:01:100,-0.066,-0.549,0.862,12.634,3.845,-22.828,
00:00:01:116,-0.071,-0.541,0.865,8.85,1.831,-20.813,
00:00:01:133,-0.073,-0.542,0.87,5.554,6.591,-21.851,
00:00:01:150,-0.073,-0.538,0.856,8.178,13.488,-20.142,
