TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.256,0.292,0.906,-0.977,8.056,-21.912,0,0,0,
,0.253,0.289,0.908,7.995,8.422,-22.278,0,0,0,
,0.252,0.282,0.916,10.742,9.399,-22.889,0,0,0,
,0.249,0.278,0.912,5.188,10.498,-25.269,0,0,0,
,0.251,0.284,0.911,4.516,12.573,-22.4,0,0,0,
,0.256,0.281,0.903,3.54,9.887,-21.241,0,0,0,
,0.253,0.281,0.907,7.08,7.629,-21.668,0,0,0,
,0.255,0.283,0.909,3.845,6.897,-21.851,0,0,0,
,0.253,0.286,0.907,2.563,6.286,-21.058,0,0,0,
,0.254,0.29,0.911,2.563,8.361,-22.889,0,0,0,
,0.254,0.286,0.913,9.155,6.958,-22.828,0,0,0,
,0.252,0.28,0.911,9.46,8.85,-21.851,0,0,0,
,0.253,0.277,0.913,4.821,8.422,-21.973,0,0,0,
,0.248,0.285,0.91,3.906,9.521,-21.363,0,0,0,
,0.251,0.287,0.913,8.056,10.864,-21.668,0,0,0,
,0.252,0.282,0.909,11.047,11.108,-22.278,0,0,0,
,0.258,0.278,0.911,5.188,9.704,-21.973,0,0,0,
,0.257,0.283,0.906,3.295,7.812,-21.546,0,0,0,
,0.256,0.291,0.907,2.746,7.263,-20.508,0,0,0,
,0.252,0.285,0.914,7.751,5.859,-21.424,0,0,0,
,0.249,0.281,0.91,7.385,8.483,-23.499,0,0,0,
,0.25,0.284,0.91,2.075,9.643,-23.194,0,0,0,
,0.255,0.276,0.911,5.371,7.69,-22.095,0,0,0,
,0.252,0.282,0.906,-1.404,7.751,-22.217,0,0,0,
,0.254,0.289,0.909,2.258,8.239,-23.743,0,0,0,
,0.254,0.293,0.909,8.117,10.986,-21.668,0,0,0,
,0.253,0.281,0.908,9.826,9.948,-21.607,0,0,0,
,0.251,0.282,0.909,5.92,9.094,-22.156,0,0,0,
,0.253,0.282,0.911,5.432,8.178,-22.889,0,0,0,
,0.252,0.283,0.91,5.432,7.812,-22.156,0,0,0,
,0.255,0.283,0.904,6.591,8.667,-23.316,0,0,0,
,0.253,0.284,0.908,4.882,8.606,-21.729,0,0,0,
,0.255,0.281,0.913,6.286,8.606,-21.424,0,0,0,
,0.253,0.282,0.911,4.638,7.69,-22.095,0,0,0,
,0.252,0.286,0.911,4.272,10.009,-21.546,0,0,0,
,0.251,0.281,0.907,7.019,7.812,-21.912,0,0,0,
,0.252,0.282,0.908,5.188,8.117,-22.095,0,0,0,
,0.253,0.284,0.905,4.516,8.85,-21.424,0,0,0,
,0.252,0.283,0.911,8.3,8.728,-23.316,0,0,0,
,0.254,0.283,0.909,6.469,10.192,-22.034,0,0,0,
,0.253,0.281,0.908,5.92,8.3,-20.264,0,0,0,
,0.251,0.281,0.912,4.516,10.559,-22.034,0,0,0,
,0.252,0.282,0.91,5.554,9.094,-19.593,0,0,0,
,0.251,0.283,0.912,5.798,9.643,-20.569,0,0,0,
