TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.177,0.502,0.832,6.469,8.483,-20.386,
00:00:00:16,-0.177,0.504,0.833,7.812,7.812,-21.18,
00:00:00:33,-0.178,0.501,0.836,6.408,7.324,-21.973,
00:00:00:50,-0.18,0.501,0.836,4.211,9.765,-21.363,
00:00:00:66,-0.177,0.502,0.832,4.882,9.46,-22.217,
00:00:00:83,-0.181,0.503,0.831,5.371,9.765,-21.729,
00:00:00:100,-0.181,0.503,0.828,4.15,9.338,-21.546,
00:00:00:116,-0.18,0.502,0.832,7.873,9.948,-22.767,
00:00:00:133,-0.178,0.499,0.833,9.277,9.033,-22.4,
00:00:00:150,-0.175,0.496,0.835,6.469,7.507,-23.316,
00:00:00:166,-0.177,0.502,0.836,1.22,8.544,-22.767,
00:00:00:183,-0.172,0.505,0.832,4.516,5.981,-21.79,
00:00:00:200,-0.176,0.505,0.831,7.019,7.446,-21.546,
00:00:00:216,-0.179,0.504,0.828,6.836,6.042,-20.935,
00:00:00:233,-0.181,0.501,0.833,3.662,6.713,-22.95,
00:00:00:250,-0.179,0.505,0.832,3.662,6.591,-21.546,
00:00:00:266,-0.177,0.501,0.831,5.31,5.493,-21.241,
00:00:00:283,-0.177,0.504,0.833,6.469,6.225,-22.4,
00:00:00:300,-0.172,0.499,0.831,7.507,6.469,-21.851,
00:00:00:316,-0.177,0.501,0.833,3.845,4.943,-19.959,
00:00:00:333,-0.184,0.501,0.835,3.356,1.953,-19.898,
00:00:00:350,-0.183,0.504,0.831,3.845,4.455,-21.851,
00:00:00:366,-0.178,0.505,0.833,4.15,4.821,-22.217,
00:00:00:383,-0.182,0.505,0.832,6.347,4.333,-22.339,
00:00:00:400,-0.181,0.505,0.834,6.836,7.446,-24.292,
00:00:00:416,-0.178,0.502,0.832,7.08,7.568,-24.842,
00:00:00:433,-0.181,0.499,0.834,5.798,8.911,-23.194,
00:00:00:450,-0.179,0.497,0.836,3.112,9.338,-22.156,
00:00:00:466,-0.178,0.499,0.838,3.356,10.864,-21.241,
00:00:00:483,-0.176,0.502,0.828,6.774,10.742,-19.104,
00:00:00:500,-0.181,0.505,0.832,7.507,8.544,-20.997,
00:00:00:516,-0.18,0.506,0.835,6.958,10.376,-21.851,
00:00:00:533,-0.178,0.507,0.832,7.751,9.887,-22.095,
00:00:00:550,-0.174,0.506,0.835,8.483,8.789,-22.4,
00:00:00:566,-0.178,0.503,0.835,8.239,9.033,-23.682,
00:00:00:583,-0.178,0.502,0.84,8.483,7.446,-23.438,
00:00:00:600,-0.181,0.469,0.838,4.211,7.019,-22.4,
00:00:00:616,-0.181,0.501,0.831,3.845,9.643,-22.828,
00:00:00:633,-0.179,0.504,0.836,5.615,9.704,-22.034,
00:00:00:650,-0.176,0.498,0.835,7.69,10.681,-22.095,
00:00:00:666,-0.175,0.501,0.833,6.225,9.521,-20.874,
00:00:00:683,-0.174,0.503,0.834,4.577,8.361,-20.935,
00:00:00:700,-0.179,0.506,0.832,4.943,10.437,-20.813,
00:00:00:716,-0.178,0.505,0.832,7.934,10.07,-21.302,
00:00:00:733,-0.179,0.5,0.834,7.019,10.131,-20.752,
00:00:00:750,-0.179,0.5,0.831,4.821,7.08,-20.447,
00:00:00:766,-0.181,0.501,0.831,2.746,8.667,-20.386,
00:00:00:783,-0.178,0.505,0.83,2.258,6.774,-22.583,
00:00:00:800,-0.176,0.506,0.832,4.394,4.76,-22.706,
00:00:00:816,-0.18,0.505,0.832,4.943,5.92,-23.255,
00:00:00:833,-0.178,0.504,0.831,4.76,7.324,-24.109,
00:00:00:850,-0.177,0.5,0.833,6.164,5.798,-23.56,
00:00:00:866,-0.18,0.504,0.833,5.737,6.042,-21.424,
00:00:00:883,-0.178,0.499,0.831,6.103,5.554,-21.912,
00:00:00:900,-0.179,0.503,0.839,2.807,6.713,-21.302,
00:00:00:916,-0.183,0.501,0.835,4.882,6.408,-20.63,
00:00:00:933,-0.183,0.501,0.836,3.967,8.056,-22.828,
00:00:00:950,-0.176,0.505,0.832,2.746,10.253,-22.339,
00:00:00:966,-0.176,0.503,0.83,6.469,9.338,-21.668,
00:00:00:983,-0.178,0.502,0.835,5.371,10.253,-19.165,
00:00:01:0,-0.178,0.502,0.833,5.92,10.009,-20.325,
00:00:01:16,-0.178,0.502,0.836,3.479,9.46,-21.668,
00:00:01:33,-0.18,0.504,0.835,4.76,8.911,-21.607,
00:00:01:50,-0.182,0.505,0.832,6.469,10.253,-22.156,
00:00:01:66,-0.177,0.504,0.832,7.08,8.3,-20.752,
00:00:01:83,-0.179,0.503,0.834,6.103,8.422,-23.316,
00:00:01:100,-0.178,0.505,0.834,5.31,9.826,-21.607,
00:00:01:116,-0.177,0.498,0.832,5.065,6.53,-22.217,
00:00:01:133,-0.182,0.504,0.835,2.807,8.178,-22.278,
00:00:01:150,-0.18,0.505,0.832,4.089,10.559,-22.034,
00:00:01:166,-0.177,0.501,0.835,8.178,10.009,-21.607,
00:00:01:183,-0.178,0.5,0.837,6.286,9.826,-20.813,
00:00:01:200,-0.181,0.502,0.835,2.136,9.582,-21.363,
00:00:01:216,-0.178,0.505,0.835,3.601,9.521,-21.363,
00:00:01:233,-0.18,0.503,0.83,7.69,10.62,-22.461,
00:00:01:250,-0.177,0.501,0.835,2.441,7.263,-21.973,
00:00:01:266,-0.179,0.504,0.835,4.272,8.239,-21.424,
00:00:01:283,-0.175,0.506,0.836,7.934,8.972,-21.18,
00:00:01:300,-0.177,0.501,0.837,7.263,8.056,-20.997,
00:00:01:316,-0.178,0.504,0.83,3.234,11.23,-21.18,
00:00:01:333,-0.176,0.502,0.835,5.859,10.437,-19.837,
00:00:01:350,-0.176,0.506,0.834,8.606,13.183,-17.151,
00:00:01:366,-0.181,0.497,0.836,10.009,13.244,-15.931,
00:00:01:383,-0.18,0.502,0.837,8.3,15.136,-14.405,
00:00:01:400,-0.182,0.501,0.836,11.108,18.127,-13.977,
00:00:01:416,-0.178,0.503,0.836,12.573,18.493,-14.283,
00:00:01:433,-0.172,0.508,0.835,7.507,17.639,-17.945,
00:00:01:450,-0.174,0.505,0.833,7.202,15.686,-18.86,
00:00:01:466,-0.176,0.508,0.833,6.164,15.747,-23.133,
00:00:01:483,-0.173,0.505,0.832,6.286,13,-22.889,
00:00:01:500,-0.176,0.503,0.833,9.216,10.986,-23.621,
00:00:01:516,-0.179,0.498,0.835,8.056,9.094,-24.048,
00:00:01:533,-0.176,0.503,0.834,4.333,10.253,-20.935,
00:00:01:550,-0.179,0.501,0.836,6.225,9.887,-21.058,
00:00:01:566,-0.179,0.5,0.838,6.042,11.047,-20.508,
00:00:01:583,-0.176,0.5,0.838,4.211,12.756,-19.104,
00:00:01:600,-0.175,0.504,0.837,6.53,14.526,-19.165,
00:00:01:616,-0.176,0.5,0.836,6.958,14.465,-18.128,
00:00:01:633,-0.175,0.499,0.831,5.31,14.221,-15.564,
00:00:01:650,-0.181,0.501,0.834,3.662,13.732,-16.114,
00:00:01:666,-0.177,0.503,0.833,6.591,17.273,-17.395,
00:00:01:683,-0.173,0.497,0.836,8.728,18.371,-16.48,
00:00:01:700,-0.176,0.498,0.838,5.981,17.822,-14.954,
00:00:01:716,-0.173,0.499,0.839,6.103,19.409,-13.55,
00:00:01:733,-0.174,0.5,0.837,3.54,16.906,-12.146,
00:00:01:750,-0.175,0.503,0.836,2.197,15.686,-12.391,
00:00:01:766,-0.175,0.501,0.834,0.671,18.676,-12.94,
00:00:01:783,-0.176,0.501,0.835,3.479,15.197,-13.123,
00:00:01:800,-0.172,0.498,0.835,4.516,19.104,-12.513,
00:00:01:816,-0.172,0.498,0.835,1.831,16.296,-13.245,
00:00:01:833,-0.176,0.506,0.835,2.929,15.808,-12.085,
00:00:01:850,-0.171,0.502,0.834,4.455,15.319,-14.161,
00:00:01:866,-0.172,0.501,0.836,6.713,16.479,-14.405,
00:00:01:883,-0.173,0.499,0.833,4.333,16.174,-13.977,
00:00:01:900,-0.173,0.503,0.835,3.479,16.845,-13.184,
00:00:01:916,-0.171,0.501,0.835,4.76,21.301,-15.442,
00:00:01:933,-0.17,0.499,0.833,8.239,19.897,-14.283,
00:00:01:950,-0.171,0.504,0.835,4.638,18.31,-14.283,
00:00:01:966,-0.169,0.5,0.836,8.728,18.615,-0.794,
00:00:01:983,-0.173,0.503,0.837,3.356,15.686,-14.954,
00:00:02:0,-0.169,0.506,0.832,3.906,13.366,-17.945,
00:00:02:16,-0.17,0.504,0.836,8.606,11.474,-16.358,
00:00:02:33,-0.169,0.505,0.838,9.155,10.07,-17.579,
00:00:02:50,-0.167,0.499,0.834,8.606,10.864,-18.311,
00:00:02:66,-0.169,0.5,0.835,7.385,9.704,-18.555,
00:00:02:83,-0.169,0.5,0.835,6.591,9.033,-17.884,
00:00:02:100,-0.172,0.499,0.836,7.324,10.253,-18.86,
00:00:02:116,-0.17,0.502,0.84,10.498,9.46,-17.273,
00:00:02:133,-0.169,0.499,0.84,8.422,8.483,-19.104,
00:00:02:150,-0.171,0.502,0.838,4.272,9.765,-19.227,
00:00:02:166,-0.171,0.501,0.838,7.385,8.178,-20.63,
00:00:02:183,-0.169,0.502,0.839,9.338,9.277,-21.241,
00:00:02:200,-0.171,0.501,0.836,8.544,7.08,-22.522,
00:00:02:216,-0.172,0.498,0.84,7.568,7.812,-23.621,
00:00:02:233,-0.171,0.498,0.841,6.469,10.498,-23.804,
00:00:02:250,-0.169,0.47,0.84,7.507,6.53,-23.865,
00:00:02:266,-0.17,0.5,0.834,7.324,6.286,-23.804,
00:00:02:283,-0.172,0.498,0.834,6.164,4.272,-23.743,
00:00:02:300,-0.171,0.501,0.835,4.76,3.784,-24.109,
00:00:02:316,-0.171,0.498,0.837,5.31,5.31,-24.537,
00:00:02:333,-0.17,0.503,0.836,6.164,2.868,-25.086,
00:00:02:350,-0.168,0.501,0.838,9.094,5.371,-25.391,
00:00:02:366,-0.168,0.501,0.839,6.652,2.685,-25.269,
00:00:02:383,-0.171,0.499,0.836,7.995,3.662,-27.466,
00:00:02:400,-0.171,0.5,0.838,5.493,4.76,-28.382,
00:00:02:416,-0.171,0.499,0.84,5.432,6.225,-26.856,
00:00:02:433,-0.172,0.495,0.841,6.286,6.836,-26.001,
00:00:02:450,-0.171,0.499,0.836,7.202,8.544,-25.757,
00:00:02:466,-0.172,0.499,0.833,6.408,9.094,-24.17,
00:00:02:483,-0.17,0.498,0.835,7.507,9.643,-22.767,
00:00:02:500,-0.17,0.498,0.838,6.103,8.667,-21.607,
00:00:02:516,-0.171,0.502,0.838,7.263,10.742,-22.156,
00:00:02:533,-0.169,0.498,0.832,7.507,8.606,-23.56,
00:00:02:550,-0.17,0.502,0.836,7.324,8.728,-22.706,
00:00:02:566,-0.17,0.499,0.837,6.53,7.08,-23.072,
00:00:02:583,-0.171,0.497,0.84,5.127,7.568,-24.048,
00:00:02:600,-0.173,0.499,0.837,5.859,6.286,-23.377,
00:00:02:616,-0.173,0.501,0.838,5.004,6.836,-23.987,
00:00:02:633,-0.173,0.498,0.837,9.399,9.521,-22.034,
00:00:02:650,-0.167,0.497,0.837,9.216,9.704,-21.546,
00:00:02:666,-0.167,0.498,0.839,7.141,9.155,-22.4,
00:00:02:683,-0.171,0.5,0.836,6.164,11.169,-20.691,
00:00:02:700,-0.17,0.502,0.838,7.629,10.925,-21.363,
00:00:02:716,-0.172,0.497,0.835,7.446,13.549,-21.18,
00:00:02:733,-0.172,0.494,0.838,7.019,10.681,-20.386,
00:00:02:750,-0.168,0.499,0.836,3.601,11.535,-20.447,
00:00:02:766,-0.167,0.501,0.837,5.676,10.253,-18.921,
00:00:02:783,-0.168,0.504,0.838,6.713,10.376,-20.203,
00:00:02:800,-0.169,0.497,0.84,7.934,9.094,-19.959,
00:00:02:816,-0.171,0.5,0.838,2.868,7.08,-22.522,
00:00:02:833,-0.171,0.502,0.841,2.319,7.446,-23.377,
00:00:02:850,-0.17,0.501,0.833,7.019,5.798,-25.147,
00:00:02:866,-0.167,0.499,0.837,7.629,6.347,-22.889,
00:00:02:883,-0.168,0.495,0.84,7.263,5.371,-23.194,
00:00:02:900,-0.169,0.497,0.838,5.31,4.943,-21.241,
00:00:02:916,-0.169,0.496,0.837,3.784,5.676,-20.997,
00:00:02:933,-0.168,0.53,0.836,2.99,7.08,-22.522,
00:00:02:950,-0.171,0.503,0.835,7.995,6.897,-20.325,
00:00:02:966,-0.172,0.501,0.841,9.277,7.08,-21.546,
00:00:02:983,-0.173,0.5,0.84,10.07,9.46,-22.217,
00:00:03:0,-0.171,0.497,0.838,10.315,10.437,-23.926,
00:00:03:16,-0.168,0.501,0.841,10.498,12.207,-22.522,
