TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.055,0.454,0.879,8.667,9.582,-19.471,0,0,0,
,-0.052,0.446,0.881,13.61,9.704,-20.264,0,0,0,
,-0.047,0.439,0.883,9.887,7.934,-21.912,0,0,0,
,-0.048,0.446,0.882,5.31,8.3,-21.241,0,0,0,
,-0.049,0.445,0.882,2.563,8.85,-22.644,0,0,0,
,-0.052,0.449,0.881,5.737,8.789,-20.935,0,0,0,
,-0.054,0.445,0.877,7.629,9.399,-23.072,0,0,0,
,-0.056,0.443,0.882,8.239,6.713,-22.706,0,0,0,
,-0.05,0.444,0.877,5.493,8.606,-22.034,0,0,0,
,-0.051,0.447,0.885,7.446,8.117,-22.217,0,0,0,
,-0.05,0.446,0.884,7.385,7.629,-21.363,0,0,0,
,-0.052,0.445,0.879,4.15,7.507,-23.682,0,0,0,
,-0.05,0.449,0.882,6.53,8.606,-20.752,0,0,0,
,-0.051,0.445,0.874,5.249,6.897,-22.644,0,0,0,
,-0.055,0.442,0.882,3.967,8.606,-22.278,0,0,0,
,-0.056,0.445,0.877,2.38,8.117,-23.499,0,0,0,
,-0.055,0.443,0.881,5.859,7.202,-23.987,0,0,0,
,-0.052,0.446,0.881,5.127,10.009,-22.644,0,0,0,
,-0.052,0.445,0.881,5.249,7.629,-22.889,0,0,0,
,-0.049,0.451,0.879,5.554,8.178,-21.912,0,0,0,
,-0.048,0.447,0.878,6.958,7.202,-22.461,0,0,0,
,-0.049,0.446,0.881,6.897,9.033,-20.691,0,0,0,
,-0.05,0.441,0.879,7.873,9.887,-21.851,0,0,0,
,-0.052,0.444,0.883,3.845,8.3,-21.668,0,0,0,
,-0.055,0.444,0.88,2.685,6.713,-22.767,0,0,0,
,-0.051,0.447,0.88,3.967,8.239,-22.278,0,0,0,
,-0.053,0.451,0.877,8.606,9.338,-21.851,0,0,0,
,-0.053,0.442,0.88,6.225,7.873,-23.438,0,0,0,
,-0.05,0.446,0.878,3.356,8.178,-21.912,0,0,0,
,-0.051,0.447,0.876,3.54,6.591,-21.668,0,0,0,
,-0.049,0.447,0.881,4.333,9.338,-21.363,0,0,0,
,-0.05,0.444,0.883,6.652,8.056,-22.706,0,0,0,
,-0.052,0.443,0.886,6.591,7.751,-22.034,0,0,0,
,-0.05,0.443,0.883,2.502,8.667,-22.4,0,0,0,
,-0.054,0.449,0.879,0.183,7.69,-21.302,0,0,0,
,-0.052,0.452,0.876,2.807,8.3,-21.119,0,0,0,
,-0.051,0.447,0.875,6.103,6.469,-22.95,0,0,0,
,-0.05,0.447,0.881,5.737,8.544,-22.767,0,0,0,
,-0.05,0.444,0.881,5.615,7.385,-22.4,0,0,0,
,-0.052,0.447,0.884,5.737,8.789,-23.255,0,0,0,
,-0.05,0.444,0.875,6.469,8.728,-21.485,0,0,0,
,-0.051,0.445,0.88,6.53,8.422,-22.339,0,0,0,
,-0.054,0.444,0.882,4.882,7.324,-22.034,0,0,0,
,-0.055,0.447,0.878,3.234,8.728,-22.644,0,0,0,
