TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.151,0.197,0.964,8.544,5.249,-31.006,
00:00:00:16,-0.153,0.195,0.967,5.798,3.784,-29.725,
00:00:00:33,-0.147,0.197,0.967,6.225,4.333,-30.213,
00:00:00:50,-0.146,0.195,0.968,5.004,2.075,-30.579,
00:00:00:66,-0.149,0.2,0.962,6.958,2.075,-30.64,
00:00:00:83,-0.148,0.193,0.963,8.911,-1.831,-31.189,
00:00:00:100,-0.152,0.196,0.965,5.432,-0.672,-32.959,
00:00:00:116,-0.152,0.196,0.971,5.92,-1.648,-31.617,
00:00:00:133,-0.156,0.194,0.964,8.422,-1.282,-29.969,
00:00:00:150,-0.149,0.194,0.969,5.493,-1.404,-28.26,
00:00:00:166,-0.151,0.197,0.968,6.347,-0.061,-24.72,
00:00:00:183,-0.153,0.197,0.971,6.958,1.281,-23.926,
00:00:00:200,-0.152,0.197,0.97,6.591,2.014,-23.255,
00:00:00:216,-0.157,0.195,0.971,7.446,2.624,-23.133,
00:00:00:233,-0.157,0.198,0.97,5.31,5.065,-25.879,
00:00:00:250,-0.157,0.195,0.964,4.577,8.789,-26.978,
00:00:00:266,-0.156,0.197,0.968,1.648,8.789,-24.598,
00:00:00:283,-0.154,0.195,0.969,2.929,9.582,-23.499,
00:00:00:300,-0.15,0.193,0.972,3.784,10.742,-21.241,
00:00:00:316,-0.15,0.2,0.967,2.441,9.399,-19.837,
00:00:00:333,-0.154,0.195,0.967,4.028,10.681,-18.25,
00:00:00:350,-0.152,0.199,0.967,6.897,10.803,-18.372,
00:00:00:366,-0.155,0.196,0.964,7.873,11.047,-18.86,
00:00:00:383,-0.157,0.2,0.968,2.746,9.582,-19.898,
00:00:00:400,-0.156,0.197,0.969,5.127,9.033,-22.95,
00:00:00:416,-0.151,0.2,0.971,4.821,9.582,-19.837,
00:00:00:433,-0.153,0.196,0.966,7.934,10.803,-21.973,
00:00:00:450,-0.152,0.192,0.972,6.103,10.559,-19.532,
00:00:00:466,-0.15,0.194,0.965,4.943,10.559,-18.86,
00:00:00:483,-0.153,0.193,0.97,3.295,12.817,-17.579,
00:00:00:500,-0.155,0.2,0.969,2.929,13.549,-15.564,
