TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.209,-0.539,0.842,9.582,8.728,-18.555,
00:00:00:16,-0.207,-0.542,0.845,8.056,6.958,-20.752,
00:00:00:33,-0.208,-0.541,0.844,8.422,6.958,-18.433,
00:00:00:50,-0.21,-0.545,0.845,8.239,3.601,-21.241,
00:00:00:66,-0.215,-0.537,0.843,2.746,7.08,-21.424,
00:00:00:83,-0.211,-0.54,0.838,10.559,6.713,-21.79,
00:00:00:100,-0.206,-0.542,0.835,12.878,5.554,-22.156,
00:00:00:116,-0.207,-0.541,0.844,17.7,6.652,-18.433,
00:00:00:133,-0.209,-0.537,0.848,23.376,6.53,-19.165,
00:00:00:150,-0.208,-0.548,0.842,21.85,5.554,-18.921,
00:00:00:166,-0.211,-0.549,0.839,15.686,2.929,-19.288,
00:00:00:183,-0.213,-0.543,0.838,9.094,4.943,-18.433,
00:00:00:200,-0.206,-0.541,0.842,16.296,3.967,-20.142,
00:00:00:216,-0.21,-0.545,0.87,20.69,3.845,-17.823,
00:00:00:233,-0.206,-0.54,0.838,25.329,7.202,-17.823,
00:00:00:250,-0.205,-0.546,0.835,26.794,1.648,-18.006,
00:00:00:266,-0.211,-0.549,0.837,24.231,1.098,-19.532,
00:00:00:283,-0.207,-0.548,0.843,16.662,3.967,-18.372,
00:00:00:300,-0.21,-0.551,0.838,15.93,0.061,-18.677,
00:00:00:316,-0.213,-0.547,0.835,11.596,2.258,-16.846,
00:00:00:333,-0.21,-0.549,0.837,9.948,4.272,-19.41,
00:00:00:350,-0.211,-0.55,0.836,10.192,4.76,-18.799,
00:00:00:366,-0.209,-0.544,0.84,10.559,5.065,-19.41,
00:00:00:383,-0.206,-0.553,0.842,9.277,4.882,-20.142,
00:00:00:400,-0.213,-0.548,0.836,2.258,6.164,-19.349,
00:00:00:416,-0.209,-0.544,0.838,6.164,4.15,-19.471,
00:00:00:433,-0.209,-0.547,0.835,8.056,5.31,-21.241,
00:00:00:450,-0.212,-0.548,0.838,5.798,5.31,-19.165,
00:00:00:466,-0.209,-0.544,0.838,13,8.361,-19.165,
00:00:00:483,-0.209,-0.548,0.839,12.878,8.239,-18.006,
00:00:00:500,-0.211,-0.549,0.839,16.906,6.897,-18.494,
00:00:00:516,-0.211,-0.551,0.839,17.334,7.69,-19.898,
