TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.167,-0.493,0.867,10.315,10.62,-23.255,
00:00:00:16,0.164,-0.492,0.867,5.92,6.652,-25.33,
00:00:00:33,0.161,-0.488,0.866,3.845,8.117,-23.987,
00:00:00:50,0.16,-0.493,0.87,8.667,7.141,-22.583,
00:00:00:66,0.155,-0.496,0.866,8.606,4.089,-21.851,
00:00:00:83,0.152,-0.496,0.87,4.272,5.188,-22.034,
00:00:00:100,0.155,-0.493,0.868,6.164,6.53,-21.668,
00:00:00:116,0.161,-0.496,0.868,8.483,8.3,-22.278,
00:00:00:133,0.162,-0.501,0.869,6.836,7.263,-19.715,
00:00:00:150,0.167,-0.498,0.869,3.173,9.887,-19.959,
00:00:00:166,0.166,-0.495,0.867,2.319,9.155,-19.532,
00:00:00:183,0.17,-0.496,0.869,1.281,7.202,-20.569,
00:00:00:200,0.169,-0.495,0.869,3.906,5.31,-21.363,
00:00:00:216,0.165,-0.496,0.864,5.859,5.493,-23.865,
00:00:00:233,0.161,-0.492,0.862,7.507,5.798,-23.682,
00:00:00:250,0.158,-0.495,0.864,6.103,5.798,-23.804,
00:00:00:266,0.159,-0.493,0.872,6.652,5.493,-23.682,
00:00:00:283,0.156,-0.492,0.871,6.774,7.324,-23.133,
00:00:00:300,0.125,-0.494,0.873,7.324,7.202,-22.889,
00:00:00:316,0.154,-0.497,0.868,8.178,6.408,-23.743,
00:00:00:333,0.152,-0.496,0.864,7.507,7.446,-21.912,
00:00:00:350,0.159,-0.5,0.872,5.004,11.23,-21.119,
00:00:00:366,0.161,-0.5,0.869,0.122,12.146,-21.973,
00:00:00:383,0.158,-0.49,0.868,-0.977,10.131,-21.485,
00:00:00:400,0.16,-0.485,0.867,0.305,11.779,-21.18,
00:00:00:416,0.16,-0.485,0.863,6.286,10.07,-22.278,
00:00:00:433,0.164,-0.49,0.867,7.751,10.376,-21.607,
00:00:00:450,0.159,-0.497,0.868,7.629,9.033,-22.522,
00:00:00:466,0.161,-0.495,0.869,5.249,8.728,-22.278,
00:00:00:483,0.161,-0.496,0.873,3.356,12.573,-21.973,
00:00:00:500,0.161,-0.494,0.871,4.028,11.413,-22.522,
00:00:00:516,0.164,-0.494,0.865,5.432,9.826,-23.072,
00:00:00:533,0.161,-0.492,0.866,5.554,11.352,-24.414,
00:00:00:550,0.162,-0.492,0.866,6.469,8.972,-24.048,
00:00:00:566,0.161,-0.49,0.863,7.69,7.08,-23.743,
00:00:00:583,0.158,-0.494,0.87,5.127,6.103,-20.935,
00:00:00:600,0.16,-0.491,0.876,5.798,9.094,-21.668,
00:00:00:616,0.167,-0.493,0.872,4.821,10.376,-20.508,
00:00:00:633,0.165,-0.493,0.871,8.544,7.751,-20.935,
00:00:00:650,0.164,-0.498,0.868,7.812,7.019,-22.278,
00:00:00:666,0.162,-0.495,0.865,4.333,6.774,-22.278,
00:00:00:683,0.16,-0.49,0.862,4.15,6.164,-22.889,
00:00:00:700,0.156,-0.49,0.867,8.117,5.981,-21.912,
00:00:00:716,0.156,-0.492,0.866,6.103,8.483,-22.339,
00:00:00:733,0.159,-0.496,0.87,8.789,9.277,-22.706,
00:00:00:750,0.158,-0.495,0.869,6.347,10.253,-21.607,
00:00:00:766,0.16,-0.496,0.87,6.897,10.559,-20.569,
00:00:00:783,0.161,-0.496,0.869,1.953,10.498,-20.874,
00:00:00:800,0.163,-0.495,0.87,6.836,11.596,-21.729,
00:00:00:816,0.165,-0.493,0.872,5.432,11.047,-23.987,
00:00:00:833,0.158,-0.491,0.867,6.53,8.3,-24.414,
00:00:00:850,0.16,-0.494,0.868,7.934,9.765,-23.438,
00:00:00:866,0.156,-0.495,0.865,7.08,8.117,-22.706,
00:00:00:883,0.158,-0.495,0.869,8.483,11.413,-21.912,
00:00:00:900,0.163,-0.499,0.865,4.638,14.831,-22.706,
00:00:00:916,0.162,-0.497,0.87,-0.916,13.366,-22.034,
00:00:00:933,0.164,-0.491,0.873,0.305,11.474,-20.691,
00:00:00:950,0.168,-0.489,0.87,7.873,10.559,-21.79,
00:00:00:966,0.166,-0.493,0.867,12.756,8.239,-23.804,
00:00:00:983,0.164,-0.493,0.865,5.798,7.385,-25.147,
00:00:01:0,0.16,-0.491,0.865,4.028,5.065,-23.865,
00:00:01:16,0.157,-0.493,0.86,6.408,4.516,-22.339,
00:00:01:33,0.157,-0.498,0.87,10.742,6.103,-22.278,
00:00:01:50,0.153,-0.496,0.875,6.164,6.713,-21.546,
00:00:01:66,0.157,-0.494,0.871,6.652,7.934,-21.851,
00:00:01:83,0.16,-0.497,0.867,9.155,7.934,-21.912,
00:00:01:100,0.164,-0.47,0.868,6.347,8.3,-20.325,
00:00:01:116,0.168,-0.498,0.87,3.723,9.643,-19.532,
