TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.244,0.524,0.801,-21.058,15.625,-27.527,
00:00:00:16,-0.246,0.526,0.812,-29.175,16.418,-25.757,
00:00:00:33,-0.243,0.54,0.812,-27.771,13.855,-22.706,
00:00:00:50,-0.249,0.549,0.81,-20.386,11.962,-26.917,
00:00:00:66,-0.254,0.544,0.806,-11.719,17.211,-31.434,
00:00:00:83,-0.24,0.533,0.809,-9.461,20.996,-32.471,
00:00:00:100,-0.246,0.527,0.815,-19.349,16.113,-27.588,
00:00:00:116,-0.25,0.527,0.806,-30.213,20.629,-26.551,
00:00:00:133,-0.247,0.526,0.805,-34.18,20.629,-28.626,
00:00:00:150,-0.241,0.545,0.814,-31.006,18.493,-19.654,
00:00:00:166,-0.255,0.544,0.815,-22.4,13.366,-26.368,
00:00:00:183,-0.248,0.541,0.798,-8.606,18.188,-25.33,
00:00:00:200,-0.242,0.526,0.804,-14.832,18.798,-28.443,
00:00:00:216,-0.238,0.533,0.803,-12.94,13.427,-22.339,
00:00:00:233,-0.252,0.547,0.81,2.38,12.634,-20.63,
00:00:00:250,-0.253,0.547,0.812,13.916,14.526,-26.612,
00:00:00:266,-0.245,0.535,0.813,-2.991,22.766,3.54,
00:00:00:283,-0.241,0.52,0.812,-31.373,17.578,-35.889,
00:00:00:300,-0.25,0.538,0.812,-25.696,20.385,-14.649,
00:00:00:316,-0.256,0.54,0.812,-18.921,17.273,-29.847,
00:00:00:333,-0.249,0.542,0.813,16.54,28.991,-17.884,
00:00:00:350,-0.247,0.516,0.811,15.441,20.141,-36.744,
00:00:00:366,-0.238,0.51,0.81,-13.611,22.827,-32.715,
00:00:00:383,-0.249,0.529,0.81,-28.87,20.629,-25.818,
00:00:00:400,-0.248,0.536,0.807,-29.786,18.127,-35.34,
00:00:00:416,-0.243,0.552,0.826,-14.954,11.901,-29.664,
00:00:00:433,-0.24,0.514,0.809,6.286,19.775,-38.88,
00:00:00:450,-0.242,0.509,0.813,-18.86,16.418,-32.715,
00:00:00:466,-0.246,0.524,0.819,-37.415,13.916,-27.222,
00:00:00:483,-0.245,0.541,0.817,-28.809,12.39,-27.344,
00:00:00:500,-0.253,0.551,0.822,-12.452,9.277,-34.913,
00:00:00:516,-0.254,0.54,0.811,-3.602,18.066,-38.269,
00:00:00:533,-0.247,0.5,0.81,2.441,26.306,-34.18,
00:00:00:550,-0.242,0.525,0.813,-4.822,21.972,-35.889,
00:00:00:566,-0.241,0.492,0.807,-43.702,13.488,-44.861,
00:00:00:583,-0.24,0.536,0.821,-44.556,14.648,-21.18,
00:00:00:600,-0.254,0.553,0.817,-12.879,15.319,-28.931,
00:00:00:616,-0.254,0.545,0.82,3.906,17.639,-40.039,
00:00:00:633,-0.237,0.514,0.807,-26.795,21.057,-29.664,
00:00:00:650,-0.246,0.524,0.814,-30.945,17.517,-23.011,
