TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.485,0.705,0.529,-58.106,37.536,-26.429,
00:00:00:16,-0.492,0.71,0.523,-40.284,46.691,-35.767,
00:00:00:33,-0.483,0.7,0.534,-23.011,50.537,-37.598,
00:00:00:50,-0.478,0.678,0.536,-19.654,43.457,-37.903,
00:00:00:66,-0.469,0.676,0.536,-33.753,34.057,-34.18,
00:00:00:83,-0.477,0.695,0.535,-48.523,22.827,-24.598,
00:00:00:100,-0.487,0.721,0.526,-42.115,21.545,-28.016,
00:00:00:116,-0.484,0.722,0.527,-21.18,22.827,-37.659,
00:00:00:133,-0.476,0.712,0.528,3.051,28.869,-42.969,
00:00:00:150,-0.47,0.679,0.538,8.483,22.705,-41.626,
00:00:00:166,-0.475,0.678,0.538,-2.93,15.93,-30.64,
00:00:00:183,-0.488,0.699,0.528,-9.522,13.122,-25.269,
00:00:00:200,-0.49,0.707,0.531,-4.944,13.671,-28.504,
00:00:00:216,-0.482,0.71,0.534,3.418,13.488,-33.814,
00:00:00:233,-0.477,0.697,0.536,16.113,15.747,-38.208,
00:00:00:250,-0.471,0.684,0.54,6.591,18.554,-33.081,
00:00:00:266,-0.48,0.69,0.549,-5.066,12.329,-28.748,
00:00:00:283,-0.489,0.711,0.528,-11.841,14.77,-34.058,
00:00:00:300,-0.483,0.707,0.532,7.812,26.489,-40.589,
00:00:00:316,-0.48,0.688,0.545,10.376,25.573,-37.232,
00:00:00:333,-0.477,0.682,0.546,1.159,21.24,-42.42,
00:00:00:350,-0.476,0.686,0.539,-10.01,25.207,-36.377,
00:00:00:366,-0.479,0.699,0.54,-10.56,26.916,-37.415,
00:00:00:383,-0.481,0.698,0.542,-13.55,29.48,-42.542,
00:00:00:400,-0.476,0.706,0.544,-9.766,30.517,-45.594,
00:00:00:416,-0.476,0.7,0.538,-1.893,30.151,-44.556,
00:00:00:433,-0.474,0.689,0.54,6.225,32.898,-40.589,
00:00:00:450,-0.476,0.678,0.55,-7.386,26.367,-40.894,
00:00:00:466,-0.475,0.694,0.549,-18.982,23.498,-40.955,
00:00:00:483,-0.476,0.706,0.541,-16.419,24.292,-47.425,
00:00:00:500,-0.469,0.694,0.545,-5.494,27.526,-46.326,
00:00:00:516,-0.47,0.693,0.543,-9.4,20.629,-40.65,
