TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.199,-0.807,0.623,-37.11,-6.897,-57.19,
00:00:00:16,-0.228,-0.825,0.642,-60.669,-8.423,-66.956,
00:00:00:33,-0.243,-0.821,0.627,-128.418,11.291,-70.252,
00:00:00:50,-0.216,-0.789,0.592,-175.477,18.92,-62.317,
00:00:00:66,-0.205,-0.765,0.589,-113.221,-0.245,-49.622,
00:00:00:83,-0.244,-0.797,0.591,-21.729,-13.184,-70.496,
00:00:00:100,-0.254,-0.894,0.633,-50.11,-14.039,-110.718,
00:00:00:116,-0.222,-0.904,0.615,-305.115,31.677,-95.826,
00:00:00:133,-0.183,-0.745,0.627,-399.231,47.119,-37.537,
00:00:00:150,-0.195,-0.637,0.649,-303.711,36.315,-37.964,
00:00:00:166,-0.21,-0.633,0.666,-131.775,17.761,-51.758,
00:00:00:183,-0.212,-0.707,0.681,14.77,4.089,-64.515,
00:00:00:200,-0.241,-0.775,0.667,30.456,23.742,-58.594,
00:00:00:216,-0.231,-0.756,0.651,-11.292,47.363,-39.978,
00:00:00:233,-0.208,-0.72,0.646,-9.034,64.819,-42.298,
00:00:00:250,-0.194,-0.706,0.656,41.137,56.579,-41.26,
00:00:00:266,-0.219,-0.748,0.728,81.604,34.668,-59.449,
00:00:00:283,-0.237,-0.81,0.7,58.349,55.847,-52.002,
00:00:00:300,-0.183,-0.79,0.57,56.396,72.021,-63.904,
00:00:00:316,-0.24,-0.746,0.577,11.657,54.748,-40.711,
00:00:00:333,-0.349,-0.727,0.675,4.394,35.217,-18.494,
00:00:00:350,-0.339,-0.762,0.719,68.725,31.066,-41.443,
00:00:00:366,-0.146,-0.843,0.682,109.68,38.33,-83.069,
00:00:00:383,-0.03,-0.845,0.592,41.87,39.672,-66.834,
00:00:00:400,-0.077,-0.773,0.571,-7.142,5.31,-32.959,
00:00:00:416,-0.264,-0.706,0.633,-47.852,-29.847,9.521,
00:00:00:433,-0.422,-0.696,0.677,15.991,-24.659,14.221,
00:00:00:450,-0.29,-0.794,0.676,141.357,-2.93,-30.396,
00:00:00:466,-0.174,-0.868,0.577,139.831,-2.442,-46.265,
00:00:00:483,-0.169,-0.881,0.605,89.294,-28.199,-32.044,
00:00:00:500,-0.224,-0.806,0.628,-85.572,14.16,-15.076,
00:00:00:516,-0.248,-0.719,0.686,-130.372,24.231,3.54,
00:00:00:533,-0.215,-0.703,0.661,-16.846,19.592,-15.809,
00:00:00:550,-0.151,-0.757,0.609,111.328,0.732,-47.608,
00:00:00:566,-0.166,-0.812,0.583,116.394,-7.447,-44.251,
00:00:00:583,-0.282,-0.801,0.6,9.216,7.751,-14.344,
00:00:00:600,-0.375,-0.774,0.666,-37.11,22.583,-2.808,
00:00:00:616,-0.324,-0.783,0.68,-2.686,40.954,-23.255,
00:00:00:633,-0.171,-0.819,0.62,43.823,57.312,-74.463,
00:00:00:650,-0.061,-0.842,0.583,19.348,40.283,-55.237,
00:00:00:666,-0.112,-0.797,0.608,-44.251,17.395,-19.471,
00:00:00:683,-0.28,-0.745,0.656,-86.914,8.361,-2.259,
00:00:00:700,-0.359,-0.724,0.625,-28.382,6.774,-5.86,
00:00:00:716,-0.238,-0.785,0.624,92.041,18.371,-25.696,
00:00:00:733,-0.207,-0.855,0.568,82.092,-19.41,-68.299,
