TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.284,0.439,0.857,-33.02,13.977,-31.434,
00:00:00:16,-0.287,0.437,0.844,-40.162,13.244,-27.039,
00:00:00:33,-0.297,0.45,0.857,-43.641,12.023,-26.795,
00:00:00:50,-0.297,0.463,0.855,-42.115,12.512,-31.189,
00:00:00:66,-0.297,0.463,0.853,-44.434,15.319,-34.852,
00:00:00:83,-0.288,0.462,0.842,-37.903,20.324,-26.307,
00:00:00:100,-0.285,0.448,0.854,-41.81,19.592,-31.861,
00:00:00:116,-0.29,0.448,0.847,-48.035,14.038,-26.795,
00:00:00:133,-0.293,0.471,0.848,-47.303,12.817,-25.452,
00:00:00:150,-0.296,0.471,0.848,-36.316,17.334,-33.265,
00:00:00:166,-0.296,0.462,0.849,-31.311,19.165,-35.584,
00:00:00:183,-0.291,0.457,0.841,-38.208,18.188,-36.133,
00:00:00:200,-0.292,0.461,0.846,-36.866,16.662,-31.861,
00:00:00:216,-0.289,0.474,0.846,-30.091,16.479,-34.546,
00:00:00:233,-0.289,0.472,0.84,-23.072,13.855,-38.025,
00:00:00:250,-0.287,0.471,0.872,-17.212,18.371,-38.819,
00:00:00:266,-0.289,0.465,0.838,-14.161,20.874,-38.269,
00:00:00:283,-0.293,0.46,0.849,-16.358,20.08,-40.039,
00:00:00:300,-0.293,0.459,0.843,-13.794,13.061,-35.767,
00:00:00:316,-0.292,0.463,0.852,-18.738,10.986,-43.213,
00:00:00:333,-0.29,0.466,0.839,-19.959,13.916,-35.218,
00:00:00:350,-0.29,0.47,0.839,-16.907,16.601,-34.913,
00:00:00:366,-0.286,0.459,0.842,-20.081,25.39,-36.866,
00:00:00:383,-0.284,0.459,0.847,-29.847,23.193,-32.532,
00:00:00:400,-0.29,0.469,0.845,-27.161,18.798,-26.734,
00:00:00:416,-0.292,0.486,0.856,-10.865,22.461,-35.096,
00:00:00:433,-0.295,0.461,0.853,-10.01,21.362,-44.007,
00:00:00:450,-0.287,0.452,0.831,-23.865,23.925,-36.683,
00:00:00:466,-0.285,0.455,0.833,-37.72,24.231,-30.03,
00:00:00:483,-0.286,0.464,0.837,-46.204,19.958,-29.541,
00:00:00:500,-0.289,0.473,0.834,-36.866,23.742,-23.682,
00:00:00:516,-0.256,0.499,0.847,-1.282,17.639,-20.691,
00:00:00:533,-0.289,0.483,0.848,19.775,21.24,-38.392,
00:00:00:550,-0.284,0.452,0.856,8.728,19.592,-48.706,
00:00:00:566,-0.284,0.444,0.833,-13.55,19.165,-26.551,
00:00:00:583,-0.285,0.458,0.844,-29.541,15.38,-31.983,
00:00:00:600,-0.29,0.467,0.839,-25.513,16.052,-27.527,
00:00:00:616,-0.292,0.479,0.844,-7.813,16.845,-33.814,
00:00:00:633,-0.287,0.475,0.841,-1.709,20.019,-36.438,
00:00:00:650,-0.281,0.463,0.847,-9.156,18.005,-40.833,
00:00:00:666,-0.279,0.461,0.845,-21.058,15.625,-30.701,
00:00:00:683,-0.287,0.46,0.836,-29.786,19.165,-28.321,
00:00:00:700,-0.286,0.468,0.846,-17.884,16.601,-26.551,
00:00:00:716,-0.295,0.468,0.848,-12.513,14.282,-29.114,
00:00:00:733,-0.295,0.464,0.844,-11.841,15.197,-33.57,
00:00:00:750,-0.282,0.469,0.839,-12.146,13.122,-30.762,
00:00:00:766,-0.288,0.474,0.87,-11.78,15.747,-30.579,
00:00:00:783,-0.285,0.474,0.835,-1.038,18.432,-29.419,
00:00:00:800,-0.283,0.473,0.849,12.023,14.892,-32.349,
00:00:00:816,-0.285,0.458,0.845,9.521,19.531,-31.067,
00:00:00:833,-0.29,0.445,0.847,-6.836,15.686,-32.837,
00:00:00:850,-0.282,0.455,0.851,-19.654,13.916,-26.368,
00:00:00:866,-0.287,0.463,0.85,-23.499,8.972,-26.856,
00:00:00:883,-0.293,0.47,0.846,-24.476,10.559,-27.832,
00:00:00:900,-0.286,0.463,0.838,-25.452,17.211,-28.931,
00:00:00:916,-0.285,0.465,0.845,-24.476,21.606,-26.368,
00:00:00:933,-0.284,0.464,0.846,-25.818,17.639,-17.762,
00:00:00:950,-0.287,0.463,0.85,-29.847,20.324,-21.973,
00:00:00:966,-0.282,0.458,0.846,-41.199,17.944,-25.208,
00:00:00:983,-0.291,0.467,0.841,-45.166,18.066,-16.419,
00:00:01:0,-0.296,0.475,0.837,-41.626,20.996,-19.959,
00:00:01:16,-0.293,0.467,0.837,-35.401,24.719,-27.894,
00:00:01:33,-0.279,0.48,0.844,-22.4,20.202,-26.123,
