TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.046,-0.515,0.873,1.464,7.507,-23.194,
00:00:00:16,-0.052,-0.51,0.878,1.586,7.751,-24.72,
00:00:00:33,-0.052,-0.508,0.88,4.699,10.192,-23.56,
00:00:00:50,-0.047,-0.506,0.881,5.432,7.324,-22.339,
00:00:00:66,-0.047,-0.507,0.878,6.53,4.516,-22.034,
00:00:00:83,-0.051,-0.512,0.881,7.69,3.173,-20.447,
00:00:00:100,-0.055,-0.51,0.877,5.127,6.53,-20.447,
00:00:00:116,-0.052,-0.513,0.879,9.216,10.131,-20.264,
00:00:00:133,-0.054,-0.518,0.874,7.69,8.606,-22.767,
00:00:00:150,-0.054,-0.516,0.88,2.014,8.667,-20.874,
00:00:00:166,-0.05,-0.507,0.878,-0.977,13.427,-22.156,
00:00:00:183,-0.045,-0.503,0.88,0.854,12.268,-20.935,
00:00:00:200,-0.042,-0.504,0.882,6.652,9.765,-20.691,
00:00:00:216,-0.046,-0.512,0.878,11.779,7.324,-23.56,
00:00:00:233,-0.05,-0.516,0.879,10.009,4.76,-22.583,
00:00:00:250,-0.054,-0.516,0.875,4.699,7.995,-23.56,
00:00:00:266,-0.054,-0.513,0.88,3.906,8.728,-21.241,
00:00:00:283,-0.05,-0.507,0.879,2.868,9.46,-20.752,
00:00:00:300,-0.046,-0.507,0.885,5.615,10.986,-19.471,
00:00:00:316,-0.045,-0.509,0.879,6.408,6.713,-21.973,
00:00:00:333,-0.05,-0.509,0.879,7.202,5.004,-22.583,
00:00:00:350,-0.052,-0.511,0.876,8.789,6.53,-22.522,
00:00:00:366,-0.05,-0.515,0.876,8.606,9.338,-23.438,
00:00:00:383,-0.048,-0.513,0.877,9.643,10.131,-22.4,
00:00:00:400,-0.05,-0.511,0.876,3.295,6.53,-25.574,
00:00:00:416,-0.053,-0.51,0.881,4.089,7.751,-23.926,
00:00:00:433,-0.048,-0.506,0.879,5.249,7.751,-21.973,
00:00:00:450,-0.048,-0.509,0.876,8.178,6.347,-19.959,
00:00:00:466,-0.048,-0.51,0.88,9.094,3.54,-22.156,
00:00:00:483,-0.055,-0.514,0.881,9.582,3.112,-23.316,
00:00:00:500,-0.058,-0.515,0.878,6.958,6.469,-22.461,
00:00:00:516,-0.053,-0.509,0.88,3.784,10.009,-23.255,
00:00:00:533,-0.049,-0.509,0.881,6.042,10.681,-23.499,
00:00:00:550,-0.048,-0.514,0.876,8.239,9.887,-23.377,
00:00:00:566,-0.051,-0.512,0.879,4.394,6.164,-22.95,
00:00:00:583,-0.05,-0.506,0.879,3.662,5.432,-23.56,
00:00:00:600,-0.053,-0.508,0.881,5.371,6.286,-20.874,
00:00:00:616,-0.052,-0.518,0.878,9.948,10.131,-20.081,
00:00:00:633,-0.051,-0.517,0.883,2.319,7.751,-21.973,
00:00:00:650,-0.047,-0.51,0.879,3.845,9.704,-19.288,
00:00:00:666,-0.047,-0.508,0.874,5.432,9.704,-23.133,
00:00:00:683,-0.05,-0.51,0.879,5.798,4.699,-22.828,
00:00:00:700,-0.053,-0.509,0.878,9.277,5.981,-23.682,
00:00:00:716,-0.054,-0.512,0.884,7.995,7.568,-20.874,
00:00:00:733,-0.051,-0.512,0.882,7.507,7.568,-21.18,
00:00:00:750,-0.05,-0.512,0.877,6.225,7.812,-23.194,
00:00:00:766,-0.053,-0.511,0.877,5.676,6.164,-24.231,
