TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.141,-0.508,0.87,3.173,12.268,-18.982,
00:00:00:16,-0.141,-0.508,0.873,3.356,7.568,-16.724,
00:00:00:33,-0.143,-0.509,0.875,4.882,2.868,-19.104,
00:00:00:50,-0.147,-0.509,0.871,3.845,0.061,-15.992,
00:00:00:66,-0.15,-0.508,0.873,4.76,2.929,-15.87,
00:00:00:83,-0.146,-0.508,0.871,3.234,2.807,-15.259,
00:00:00:100,-0.145,-0.505,0.872,6.408,2.807,-14.954,
00:00:00:116,-0.146,-0.507,0.869,7.202,0.549,-16.663,
00:00:00:133,-0.143,-0.512,0.872,6.408,-1.282,-15.381,
00:00:00:150,-0.147,-0.509,0.872,4.15,-4.09,-18.738,
00:00:00:166,-0.146,-0.507,0.873,4.089,0.061,-16.541,
00:00:00:183,-0.147,-0.508,0.877,4.516,3.112,-14.039,
00:00:00:200,-0.148,-0.508,0.87,4.638,4.15,-16.175,
00:00:00:216,-0.15,-0.508,0.882,4.15,5.798,-13.733,
00:00:00:233,-0.154,-0.508,0.873,7.202,8.85,-13.611,
00:00:00:250,-0.151,-0.507,0.872,9.338,16.784,-11.414,
00:00:00:266,-0.144,-0.51,0.867,9.216,16.174,-16.236,
00:00:00:283,-0.139,-0.51,0.867,6.591,9.094,-19.654,
00:00:00:300,-0.144,-0.509,0.866,8.178,2.807,-23.499,
00:00:00:316,-0.149,-0.508,0.869,4.15,3.601,-25.757,
00:00:00:333,-0.149,-0.508,0.875,1.709,1.22,-25.818,
00:00:00:350,-0.151,-0.504,0.874,3.662,3.173,-25.635,
00:00:00:366,-0.152,-0.506,0.873,8.3,6.469,-25.757,
00:00:00:383,-0.146,-0.506,0.869,13.488,6.652,-26.856,
00:00:00:400,-0.146,-0.51,0.866,13.427,6.897,-27.527,
00:00:00:416,-0.143,-0.515,0.866,10.986,6.042,-25.452,
00:00:00:433,-0.146,-0.511,0.87,9.887,2.807,-25.208,
00:00:00:450,-0.145,-0.511,0.872,9.399,-15.259,-28.016,
00:00:00:466,-0.146,-0.509,0.871,8.178,-3.296,-26.062,
00:00:00:483,-0.152,-0.507,0.876,8.667,-5.127,-26.246,
00:00:00:500,-0.155,-0.506,0.873,10.803,1.953,-25.33,
00:00:00:516,-0.153,-0.508,0.869,10.986,6.408,-25.574,
00:00:00:533,-0.145,-0.51,0.868,10.376,5.432,-30.091,
00:00:00:550,-0.144,-0.511,0.874,6.347,-0.306,-32.349,
00:00:00:566,-0.149,-0.511,0.868,7.08,-0.794,-32.654,
00:00:00:583,-0.153,-0.511,0.867,6.408,1.77,-31.922,
00:00:00:600,-0.149,-0.511,0.875,3.784,2.807,-29.602,
00:00:00:616,-0.156,-0.51,0.875,3.662,0.854,-31.128,
00:00:00:633,-0.159,-0.508,0.872,7.446,2.502,-28.809,
00:00:00:650,-0.154,-0.511,0.873,8.667,8.85,-23.926,
00:00:00:666,-0.152,-0.514,0.87,9.094,10.62,-22.461,
00:00:00:683,-0.149,-0.515,0.872,9.643,11.535,-21.973,
00:00:00:700,-0.152,-0.512,0.866,5.737,7.08,-22.828,
00:00:00:716,-0.154,-0.507,0.867,5.493,7.019,-21.912,
00:00:00:733,-0.152,-0.506,0.862,4.272,5.981,-22.095,
00:00:00:750,-0.151,-0.505,0.867,6.103,1.22,-22.706,
00:00:00:766,-0.151,-0.509,0.871,8.117,-1.221,-25.025,
00:00:00:783,-0.152,-0.516,0.88,7.141,-2.259,-23.011,
00:00:00:800,-0.159,-0.514,0.869,8.483,-0.855,-21.973,
00:00:00:816,-0.157,-0.511,0.865,8.789,5.981,-19.471,
00:00:00:833,-0.152,-0.513,0.866,8.606,5.554,-20.63,
00:00:00:850,-0.153,-0.514,0.863,5.371,0.122,-22.828,
00:00:00:866,-0.157,-0.51,0.867,3.601,1.159,-20.142,
00:00:00:883,-0.153,-0.513,0.905,3.723,4.15,-20.813,
00:00:00:900,-0.155,-0.512,0.905,2.014,8.483,-19.288,
00:00:00:916,-0.156,-0.508,0.843,0.61,13.305,-18.006,
00:00:00:933,-0.159,-0.507,0.875,0.305,18.31,-18.738,
00:00:00:950,-0.159,-0.509,0.872,-2.32,23.01,-21.485,
00:00:00:966,-0.159,-0.506,0.874,-1.893,29.907,-21.851,
00:00:00:983,-0.157,-0.507,0.874,-0.306,34.423,-23.987,
00:00:01:0,-0.151,-0.507,0.87,-3.602,34.729,-24.353,
00:00:01:16,-0.152,-0.507,0.869,-2.259,32.592,-22.644,
00:00:01:33,-0.149,-0.511,0.871,-3.968,32.104,-23.133,
00:00:01:50,-0.147,-0.511,0.869,-4.395,28.747,-20.691,
00:00:01:66,-0.144,-0.508,0.869,-3.54,25.817,-19.776,
00:00:01:83,-0.146,-0.509,0.874,-4.456,22.705,-20.203,
00:00:01:100,-0.146,-0.508,0.871,-2.015,18.005,-18.982,
00:00:01:116,-0.147,-0.506,0.873,-1.099,15.808,-17.518,
00:00:01:133,-0.145,-0.508,0.873,1.953,13.732,-16.663,
00:00:01:150,-0.145,-0.505,0.869,1.831,10.253,-15.137,
00:00:01:166,-0.143,-0.507,0.872,6.347,5.004,-13.733,
00:00:01:183,-0.142,-0.506,0.869,6.713,0.793,-15.259,
00:00:01:200,-0.144,-0.508,0.871,7.263,0.061,-16.053,
00:00:01:216,-0.145,-0.509,0.874,6.042,-1.954,-17.395,
00:00:01:233,-0.148,-0.504,0.875,5.554,-1.465,-18.616,
00:00:01:250,-0.15,-0.502,0.874,6.897,-0.245,-18.982,
00:00:01:266,-0.152,-0.504,0.875,8.483,4.638,-19.654,
00:00:01:283,-0.147,-0.506,0.872,4.516,5.798,-21.546,
00:00:01:300,-0.143,-0.501,0.871,2.319,0,-26.001,
00:00:01:316,-0.144,-0.505,0.87,3.601,-3.907,-26.673,
00:00:01:333,-0.15,-0.506,0.87,5.615,-1.954,-26.368,
00:00:01:350,-0.15,-0.507,0.874,7.629,-0.977,-25.147,
00:00:01:366,-0.151,-0.51,0.875,6.958,1.77,-23.926,
00:00:01:383,-0.155,-0.506,0.875,5.371,3.54,-21.912,
00:00:01:400,-0.152,-0.508,0.872,7.568,8.728,-20.081,
00:00:01:416,-0.148,-0.507,0.872,7.324,6.225,-21.668,
00:00:01:433,-0.151,-0.504,0.871,5.004,4.15,-21.668,
00:00:01:450,-0.151,-0.501,0.873,7.995,7.202,-22.156,
00:00:01:466,-0.15,-0.507,0.875,8.789,7.385,-24.17,
00:00:01:483,-0.147,-0.505,0.868,7.69,3.234,-26.062,
00:00:01:500,-0.152,-0.506,0.87,12.573,1.159,-25.086,
