TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.044,0.366,0.923,7.751,9.826,-21.302,
00:00:00:16,-0.042,0.367,0.919,10.009,12.085,-22.4,
00:00:00:33,-0.039,0.364,0.914,6.164,13.427,-23.682,
00:00:00:50,-0.035,0.367,0.916,6.408,8.911,-20.935,
00:00:00:66,-0.04,0.367,0.918,7.507,4.76,-20.569,
00:00:00:83,-0.044,0.366,0.922,5.798,3.723,-19.715,
00:00:00:100,-0.045,0.37,0.923,7.08,7.507,-23.194,
00:00:00:116,-0.043,0.367,0.919,9.948,10.009,-24.72,
00:00:00:133,-0.04,0.365,0.915,8.972,13.366,-25.391,
00:00:00:150,-0.04,0.365,0.92,9.887,10.437,-22.461,
00:00:00:166,-0.035,0.36,0.916,5.31,9.887,-22.034,
00:00:00:183,-0.039,0.36,0.916,-3.052,6.042,-23.682,
00:00:00:200,-0.04,0.374,0.919,-1.038,7.69,-21.424,
00:00:00:216,-0.04,0.374,0.916,5.493,2.685,-23.255,
00:00:00:233,-0.041,0.369,0.916,11.23,2.99,-24.048,
00:00:00:250,-0.044,0.365,0.93,9.887,4.455,-24.476,
00:00:00:266,-0.045,0.362,0.918,6.469,7.751,-25.574,
00:00:00:283,-0.041,0.366,0.915,1.77,8.789,-26.185,
00:00:00:300,-0.039,0.369,0.92,7.69,6.897,-25.94,
00:00:00:316,-0.038,0.367,0.923,5.798,4.394,-23.743,
00:00:00:333,-0.043,0.363,0.916,7.446,5.493,-22.889,
00:00:00:350,-0.04,0.366,0.921,4.028,6.53,-23.865,
00:00:00:366,-0.038,0.37,0.92,3.418,8.606,-23.499,
00:00:00:383,-0.042,0.366,0.919,6.774,5.554,-23.133,
00:00:00:400,-0.042,0.369,0.916,4.821,5.31,-23.194,
00:00:00:416,-0.041,0.369,0.925,9.094,9.094,-22.644,
00:00:00:433,-0.039,0.359,0.921,6.591,6.408,-23.621,
00:00:00:450,-0.043,0.362,0.914,2.38,6.103,-24.231,
00:00:00:466,-0.039,0.375,0.921,2.624,9.277,-23.377,
00:00:00:483,-0.041,0.37,0.917,12.39,8.3,-22.278,
00:00:00:500,-0.038,0.365,0.916,7.263,5.798,-22.522,
00:00:00:516,-0.044,0.369,0.92,3.479,5.004,-22.034,
00:00:00:533,-0.043,0.366,0.918,5.188,6.225,-23.377,
00:00:00:550,-0.04,0.372,0.916,4.821,3.845,-23.011,
00:00:00:566,-0.044,0.37,0.921,10.131,4.76,-24.414,
00:00:00:583,-0.042,0.364,0.918,14.221,8.178,-24.048,
00:00:00:600,-0.041,0.36,0.921,9.948,9.521,-22.767,
00:00:00:616,-0.038,0.369,0.917,4.699,8.483,-23.072,
00:00:00:633,-0.041,0.366,0.922,7.934,7.69,-22.583,
00:00:00:650,-0.04,0.362,0.917,7.995,7.812,-21.058,
00:00:00:666,-0.042,0.362,0.916,9.094,8.789,-20.447,
00:00:00:683,-0.042,0.367,0.923,9.216,11.718,-22.034,
00:00:00:700,-0.039,0.367,0.925,9.948,13.549,-18.86,
00:00:00:716,-0.042,0.363,0.92,10.986,13.732,-19.898,
00:00:00:733,-0.042,0.364,0.915,6.408,10.925,-21.912,
00:00:00:750,-0.038,0.367,0.919,7.08,9.216,-20.691,
00:00:00:766,-0.039,0.364,0.923,7.019,6.469,-20.508,
