TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.125,-0.578,0.835,5.493,5.554,-20.997,
00:00:00:16,-0.124,-0.576,0.832,7.873,8.361,-18.494,
00:00:00:33,-0.116,-0.574,0.837,9.948,9.033,-18.433,
00:00:00:50,-0.117,-0.579,0.831,8.361,4.394,-22.767,
00:00:00:66,-0.119,-0.577,0.833,5.554,0.427,-20.997,
00:00:00:83,-0.127,-0.579,0.838,3.418,5.065,-25.818,
00:00:00:100,-0.125,-0.574,0.834,8.422,9.643,-18.982,
00:00:00:116,-0.12,-0.579,0.832,11.901,14.587,-16.785,
00:00:00:133,-0.112,-0.578,0.827,4.699,9.887,-20.264,
00:00:00:150,-0.11,-0.57,0.83,5.859,0.488,-23.011,
00:00:00:166,-0.122,-0.576,0.842,6.591,-3.968,-26.001,
00:00:00:183,-0.13,-0.58,0.836,7.385,3.418,-24.109,
00:00:00:200,-0.12,-0.579,0.839,7.324,13.61,-21.241,
00:00:00:216,-0.119,-0.58,0.834,6.225,10.986,-21.668,
00:00:00:233,-0.119,-0.578,0.833,5.737,7.568,-19.593,
00:00:00:250,-0.12,-0.574,0.832,4.211,8.3,-22.034,
00:00:00:266,-0.116,-0.575,0.831,8.667,5.127,-23.255,
00:00:00:283,-0.118,-0.575,0.834,8.239,-0.245,-26.001,
00:00:00:300,-0.122,-0.577,0.835,7.873,0.488,-24.109,
00:00:00:316,-0.126,-0.584,0.84,6.347,3.784,-23.499,
00:00:00:333,-0.129,-0.579,0.835,2.99,7.385,-19.043,
00:00:00:350,-0.124,-0.574,0.832,5.31,12.695,-16.236,
00:00:00:366,-0.114,-0.575,0.831,6.713,10.376,-18.555,
00:00:00:383,-0.117,-0.578,0.831,6.347,7.69,-20.386,
00:00:00:400,-0.121,-0.578,0.829,5.676,4.577,-23.926,
00:00:00:416,-0.124,-0.576,0.833,5.737,7.263,-21.485,
00:00:00:433,-0.123,-0.574,0.83,7.446,6.225,-19.532,
00:00:00:450,-0.125,-0.582,0.839,7.69,8.3,-20.63,
00:00:00:466,-0.128,-0.579,0.833,4.943,7.08,-18.921,
00:00:00:483,-0.12,-0.575,0.833,5.737,13.671,-19.104,
00:00:00:500,-0.115,-0.579,0.828,5.981,8.728,-20.813,
00:00:00:516,-0.115,-0.571,0.831,6.53,0.61,-20.997,
00:00:00:533,-0.119,-0.575,0.831,11.474,1.464,-22.461,
00:00:00:550,-0.122,-0.576,0.832,13.855,1.159,-21.851,
00:00:00:566,-0.125,-0.584,0.845,9.582,3.418,-22.217,
00:00:00:583,-0.133,-0.582,0.83,5.92,4.638,-20.386,
00:00:00:600,-0.129,-0.578,0.836,8.117,11.535,-16.785,
00:00:00:616,-0.118,-0.578,0.831,6.408,12.573,-17.518,
00:00:00:633,-0.111,-0.581,0.829,6.652,9.765,-20.02,
00:00:00:650,-0.117,-0.579,0.829,6.347,3.723,-23.255,
00:00:00:666,-0.12,-0.575,0.84,6.042,0.976,-24.659,
00:00:00:683,-0.129,-0.577,0.834,5.127,2.441,-24.231,
00:00:00:700,-0.128,-0.576,0.832,9.704,6.286,-19.104,
00:00:00:716,-0.128,-0.587,0.833,4.943,9.094,-23.316,
00:00:00:733,-0.129,-0.577,0.831,2.197,13.732,-14.466,
00:00:00:750,-0.119,-0.574,0.831,4.699,12.146,-20.02,
00:00:00:766,-0.118,-0.576,0.837,6.164,6.53,-19.104,
00:00:00:783,-0.121,-0.578,0.834,8.178,5.004,-23.438,
00:00:00:800,-0.122,-0.58,0.837,7.995,8.972,-20.752,
00:00:00:816,-0.121,-0.583,0.827,3.906,7.873,-22.522,
00:00:00:833,-0.121,-0.573,0.834,4.699,3.723,-20.691,
00:00:00:850,-0.123,-0.577,0.831,8.789,3.051,-22.828,
00:00:00:866,-0.125,-0.583,0.848,7.141,3.967,-18.616,
00:00:00:883,-0.13,-0.584,0.835,3.723,12.817,-19.532,
00:00:00:900,-0.116,-0.571,0.828,7.385,18.92,-12.391,
00:00:00:916,-0.118,-0.583,0.833,5.859,10.498,-22.522,
00:00:00:933,-0.157,-0.573,0.823,3.784,0.976,-20.569,
00:00:00:950,-0.12,-0.571,0.833,11.474,7.629,-19.654,
00:00:00:966,-0.119,-0.585,0.837,9.338,10.437,-24.292,
00:00:00:983,-0.122,-0.574,0.83,2.99,6.286,-21.424,
00:00:01:0,-0.124,-0.576,0.836,8.422,7.629,-23.377,
00:00:01:16,-0.127,-0.576,0.837,7.141,6.225,-22.339,
00:00:01:33,-0.127,-0.577,0.836,9.094,11.413,-17.884,
00:00:01:50,-0.121,-0.585,0.831,6.897,16.601,-20.203,
00:00:01:66,-0.117,-0.578,0.829,2.502,14.648,-17.212,
00:00:01:83,-0.115,-0.577,0.833,4.211,7.629,-22.706,
00:00:01:100,-0.125,-0.572,0.829,6.103,2.502,-21.973,
00:00:01:116,-0.123,-0.575,0.835,10.07,2.685,-21.607,
00:00:01:133,-0.128,-0.584,0.831,9.094,5.432,-23.499,
00:00:01:150,-0.127,-0.577,0.829,6.53,8.911,-17.212,
00:00:01:166,-0.121,-0.578,0.834,4.943,11.291,-21.607,
00:00:01:183,-0.121,-0.573,0.83,6.103,5.676,-19.227,
00:00:01:200,-0.124,-0.577,0.832,9.338,3.662,-21.668,
00:00:01:216,-0.125,-0.584,0.835,7.446,6.53,-19.654,
00:00:01:233,-0.129,-0.577,0.834,5.371,9.948,-19.532,
00:00:01:250,-0.12,-0.578,0.832,2.563,9.216,-17.273,
00:00:01:266,-0.122,-0.577,0.834,4.882,8.239,-19.593,
00:00:01:283,-0.121,-0.574,0.836,4.638,7.507,-19.349,
00:00:01:300,-0.124,-0.579,0.834,7.873,9.826,-20.997,
00:00:01:316,-0.118,-0.581,0.834,10.192,12.39,-20.142,
00:00:01:333,-0.118,-0.582,0.832,6.836,7.263,-22.583,
00:00:01:350,-0.12,-0.579,0.834,3.906,4.211,-21.607,
00:00:01:366,-0.129,-0.579,0.834,3.418,7.446,-21.79,
00:00:01:383,-0.127,-0.574,0.835,5.981,12.268,-17.334,
00:00:01:400,-0.12,-0.58,0.833,10.192,10.009,-19.715,
00:00:01:416,-0.117,-0.579,0.831,6.897,4.15,-19.471,
00:00:01:433,-0.125,-0.581,0.834,4.943,5.493,-22.706,
00:00:01:450,-0.125,-0.575,0.829,6.286,10.986,-17.701,
00:00:01:466,-0.12,-0.579,0.831,8.239,11.718,-18.799,
00:00:01:483,-0.12,-0.581,0.831,7.446,8.178,-21.607,
00:00:01:500,-0.123,-0.575,0.835,4.882,5.249,-22.4,
00:00:01:516,-0.125,-0.579,0.833,4.455,9.46,-21.668,
00:00:01:533,-0.123,-0.577,0.834,6.713,11.108,-20.142,
00:00:01:550,-0.123,-0.581,0.831,8.483,8.972,-19.288,
00:00:01:566,-0.119,-0.579,0.831,8.667,7.751,-19.593,
00:00:01:583,-0.123,-0.586,0.833,6.103,9.033,-23.56,
00:00:01:600,-0.121,-0.578,0.83,0.854,11.047,-20.142,
00:00:01:616,-0.12,-0.572,0.829,5.737,9.948,-22.461,
00:00:01:633,-0.121,-0.573,0.836,6.103,3.784,-21.119,
00:00:01:650,-0.128,-0.569,0.839,7.751,4.638,-18.494,
00:00:01:666,-0.124,-0.581,0.833,8.3,11.596,-19.288,
00:00:01:683,-0.123,-0.579,0.83,5.004,15.38,-16.175,
00:00:01:700,-0.115,-0.582,0.831,4.638,10.864,-21.363,
00:00:01:716,-0.119,-0.578,0.834,4.089,5.981,-21.79,
