TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.109,0.383,0.869,25.268,26.794,-35.096,0,0,0,
,0.115,0.4,0.893,13.366,5.31,-26.978,0,0,0,
,0.101,0.399,0.892,6.225,-6.043,-14.283,0,0,0,
,0.095,0.392,0.892,-0.123,-5.921,-22.156,0,0,0,
,0.102,0.392,0.891,-9.705,-7.386,-19.837,0,0,0,
,0.101,0.4,0.891,-17.823,-14.161,-17.518,0,0,0,
,0.094,0.408,0.893,-19.532,-18.433,-14.161,0,0,0,
,0.084,0.406,0.895,-18.067,-17.64,-16.419,0,0,0,
,0.086,0.412,0.893,-17.518,-9.095,-20.874,0,0,0,
,0.088,0.406,0.895,-14.527,-9.278,-19.593,0,0,0,
,0.092,0.403,0.888,-17.701,-7.325,-19.288,0,0,0,
,0.089,0.401,0.896,-21.912,-12.574,-20.935,0,0,0,
,0.086,0.415,0.896,-22.889,-6.958,-22.217,0,0,0,
,0.09,0.415,0.893,-15.748,-3.296,-20.935,0,0,0,
,0.089,0.417,0.89,-11.719,-4.334,-18.311,0,0,0,
,0.087,0.401,0.888,-13.55,-7.264,-17.945,0,0,0,
,0.083,0.411,0.898,-18.982,-9.644,-16.907,0,0,0,
,0.078,0.426,0.896,-15.259,-2.808,-18.982,0,0,0,
,0.083,0.415,0.892,-11.963,3.051,-27.588,0,0,0,
,0.079,0.405,0.881,-13.428,2.807,-31.067,0,0,0,
,0.084,0.421,0.887,-13.55,6.713,-20.325,0,0,0,
,0.085,0.422,0.889,-11.231,3.295,-22.889,0,0,0,
,0.083,0.425,0.892,-7.874,6.347,-23.682,0,0,0,
,0.087,0.417,0.89,-3.968,5.004,-17.395,0,0,0,
,0.083,0.422,0.888,-4.456,6.408,-18.128,0,0,0,
,0.086,0.418,0.883,-3.235,4.821,-19.593,0,0,0,
,0.086,0.433,0.889,1.77,5.31,-21.79,0,0,0,
,0.084,0.416,0.887,4.699,4.821,-20.997,0,0,0,
,0.083,0.414,0.888,5.249,3.967,-23.072,0,0,0,
,0.085,0.429,0.885,5.859,5.31,-20.63,0,0,0,
,0.084,0.412,0.891,4.638,3.234,-22.95,0,0,0,
,0.083,0.425,0.893,5.371,3.662,-21.485,0,0,0,
,0.083,0.419,0.889,5.737,6.958,-20.63,0,0,0,
,0.082,0.419,0.888,8.606,5.859,-22.034,0,0,0,
,0.088,0.424,0.884,7.019,7.995,-20.997,0,0,0,
,0.087,0.41,0.887,4.76,1.892,-22.278,0,0,0,
,0.086,0.419,0.888,0.793,1.892,-21.18,0,0,0,
,0.083,0.426,0.881,6.713,2.868,-21.973,0,0,0,
,0.085,0.414,0.888,5.127,-0.184,-22.522,0,0,0,
,0.081,0.418,0.887,2.929,-4.09,-20.203,0,0,0,
,0.079,0.424,0.891,2.014,-2.808,-19.471,0,0,0,
,0.077,0.428,0.885,7.019,-2.137,-19.41,0,0,0,
,0.084,0.422,0.886,7.08,-0.184,-18.128,0,0,0,
