TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.068,-0.477,0.906,10.376,1.77,-25.574,
00:00:00:16,-0.076,-0.475,0.904,5.188,8.972,-21.485,
00:00:00:33,-0.07,-0.474,0.897,6.897,15.502,-18.677,
00:00:00:50,-0.065,-0.472,0.898,3.967,13.488,-19.593,
00:00:00:66,-0.065,-0.466,0.895,5.432,7.507,-21.363,
00:00:00:83,-0.065,-0.468,0.898,6.713,4.577,-21.79,
00:00:00:100,-0.067,-0.472,0.9,8.239,2.197,-21.729,
00:00:00:116,-0.068,-0.473,0.9,9.216,2.624,-23.438,
00:00:00:133,-0.07,-0.475,0.898,9.338,7.873,-21.851,
00:00:00:150,-0.07,-0.475,0.898,5.554,5.737,-23.072,
00:00:00:166,-0.071,-0.471,0.899,4.455,7.934,-21.912,
00:00:00:183,-0.072,-0.471,0.901,7.019,9.399,-21.119,
00:00:00:200,-0.075,-0.475,0.9,4.699,11.84,-21.302,
00:00:00:216,-0.067,-0.471,0.894,5.92,13.244,-19.593,
00:00:00:233,-0.063,-0.473,0.899,5.249,12.939,-19.837,
00:00:00:250,-0.066,-0.47,0.897,1.892,7.263,-23.316,
00:00:00:266,-0.071,-0.469,0.895,4.455,8.667,-21.363,
00:00:00:283,-0.068,-0.474,0.906,6.53,12.085,-22.4,
00:00:00:300,-0.073,-0.475,0.9,4.577,12.512,-22.217,
00:00:00:316,-0.07,-0.474,0.903,2.929,13.61,-19.959,
00:00:00:333,-0.066,-0.467,0.892,1.77,10.131,-21.485,
00:00:00:350,-0.065,-0.466,0.892,6.347,5.31,-21.729,
00:00:00:366,-0.066,-0.473,0.9,7.263,6.958,-24.414,
00:00:00:383,-0.069,-0.475,0.898,6.042,9.582,-21.79,
00:00:00:400,-0.063,-0.475,0.897,5.92,6.469,-21.18,
00:00:00:416,-0.067,-0.471,0.896,6.103,1.342,-23.377,
00:00:00:433,-0.071,-0.467,0.9,5.615,0.61,-23.133,
00:00:00:450,-0.074,-0.465,0.899,10.253,2.319,-24.17,
00:00:00:466,-0.07,-0.474,0.936,11.474,3.784,-21.119,
00:00:00:483,-0.073,-0.478,0.9,5.92,7.934,-22.4,
00:00:00:500,-0.071,-0.474,0.9,1.525,11.84,-20.081,
00:00:00:516,-0.065,-0.47,0.901,0.732,15.197,-19.288,
00:00:00:533,-0.063,-0.467,0.893,4.943,8.117,-22.156,
00:00:00:550,-0.067,-0.469,0.892,7.873,3.295,-22.889,
00:00:00:566,-0.066,-0.472,0.897,11.657,-2.137,-24.964,
00:00:00:583,-0.075,-0.474,0.909,5.249,6.164,-25.269,
00:00:00:600,-0.082,-0.475,0.907,-1.954,18.005,-21.363,
00:00:00:616,-0.069,-0.471,0.896,1.648,24.963,-16.053,
00:00:00:633,-0.063,-0.478,0.897,2.441,21.606,-18.189,
00:00:00:650,-0.064,-0.469,0.895,-0.306,15.808,-20.813,
00:00:00:666,-0.064,-0.465,0.898,0.915,13.183,-22.4,
00:00:00:683,-0.066,-0.469,0.899,1.648,12.756,-23.133,
00:00:00:700,-0.067,-0.471,0.9,3.051,12.756,-22.583,
00:00:00:716,-0.067,-0.473,0.902,1.953,16.174,-21.424,
00:00:00:733,-0.068,-0.473,0.903,0.061,16.479,-20.508,
00:00:00:750,-0.065,-0.467,0.896,-0.55,16.662,-20.325,
00:00:00:766,-0.064,-0.468,0.897,3.723,12.146,-22.889,
00:00:00:783,-0.066,-0.473,0.902,3.662,13,-20.447,
00:00:00:800,-0.066,-0.472,0.898,0.793,14.282,-19.959,
00:00:00:816,-0.061,-0.473,0.9,1.648,15.441,-17.456,
00:00:00:833,-0.062,-0.467,0.901,0.915,11.108,-19.349,
00:00:00:850,-0.066,-0.466,0.901,1.648,9.277,-19.715,
00:00:00:866,-0.067,-0.469,0.904,2.685,12.268,-19.227,
00:00:00:883,-0.067,-0.464,0.899,3.295,16.601,-19.471,
00:00:00:900,-0.064,-0.469,0.898,1.709,19.043,-19.165,
00:00:00:916,-0.058,-0.467,0.9,0,14.465,-20.63,
00:00:00:933,-0.065,-0.47,0.901,1.159,15.014,-22.339,
00:00:00:950,-0.065,-0.471,0.903,-1.16,18.554,-18.921,
00:00:00:966,-0.065,-0.468,0.898,-1.16,20.385,-20.264,
00:00:00:983,-0.062,-0.463,0.901,-1.282,20.385,-20.081,
00:00:01:0,-0.062,-0.463,0.898,0.061,17.15,-21.302,
00:00:01:16,-0.063,-0.464,0.896,3.356,13.061,-20.63,
00:00:01:33,-0.058,-0.466,0.898,7.934,9.704,-22.828,
00:00:01:50,-0.058,-0.471,0.901,7.751,6.897,-23.011,
00:00:01:66,-0.061,-0.472,0.911,4.516,10.742,-23.255,
00:00:01:83,-0.068,-0.471,0.902,1.525,13.366,-20.691,
00:00:01:100,-0.06,-0.466,0.898,2.868,17.456,-19.165,
00:00:01:116,-0.056,-0.464,0.895,2.685,11.901,-20.935,
00:00:01:133,-0.057,-0.46,0.897,4.577,4.394,-23.682,
00:00:01:150,-0.058,-0.464,0.902,8.728,-15.259,-22.706,
00:00:01:166,-0.06,-0.469,0.907,11.962,-1.587,-24.72,
00:00:01:183,-0.071,-0.475,0.904,5.737,6.347,-23.682,
00:00:01:200,-0.067,-0.473,0.901,3.601,17.761,-18.067,
00:00:01:216,-0.06,-0.468,0.9,1.525,16.54,-18.738,
00:00:01:233,-0.057,-0.464,0.899,0.305,10.376,-20.264,
00:00:01:250,-0.058,-0.461,0.902,3.967,6.774,-21.729,
00:00:01:266,-0.059,-0.464,0.901,8.056,6.042,-23.194,
00:00:01:283,-0.059,-0.467,0.904,7.934,3.723,-22.522,
00:00:01:300,-0.067,-0.472,0.909,6.836,7.873,-22.95,
00:00:01:316,-0.068,-0.475,0.904,4.76,20.324,-18.494,
00:00:01:333,-0.061,-0.467,0.897,2.441,20.08,-16.724,
00:00:01:350,-0.056,-0.463,0.899,4.638,10.192,-19.898,
00:00:01:366,-0.058,-0.462,0.897,11.352,-0.428,-22.95,
00:00:01:383,-0.057,-0.461,0.904,14.038,-8.362,-23.804,
00:00:01:400,-0.062,-0.469,0.906,13.61,-1.954,-23.072,
00:00:01:416,-0.065,-0.477,0.907,8.972,4.272,-21.668,
00:00:01:433,-0.066,-0.478,0.905,2.685,15.747,-19.715,
00:00:01:450,-0.063,-0.47,0.896,-3.968,19.104,-17.09,
00:00:01:466,-0.056,-0.464,0.9,1.709,14.709,-18.616,
00:00:01:483,-0.057,-0.464,0.902,2.319,10.131,-21.485,
00:00:01:500,-0.061,-0.462,0.899,4.821,9.643,-21.729,
00:00:01:516,-0.059,-0.466,0.899,5.676,6.408,-20.386,
00:00:01:533,-0.06,-0.469,0.901,1.464,9.277,-21.241,
00:00:01:550,-0.061,-0.464,0.902,2.075,9.094,-21.119,
00:00:01:566,-0.058,-0.464,0.905,2.807,11.108,-19.898,
00:00:01:583,-0.063,-0.467,0.904,5.676,11.596,-21.058,
00:00:01:600,-0.059,-0.466,0.896,6.53,10.253,-22.095,
00:00:01:616,-0.059,-0.466,0.897,6.958,5.676,-22.95,
00:00:01:633,-0.054,-0.462,0.903,7.446,0.427,-25.818,
00:00:01:650,-0.063,-0.468,0.904,5.493,1.831,-24.964,
00:00:01:666,-0.064,-0.465,0.936,3.662,7.324,-25.269,
00:00:01:683,-0.064,-0.468,0.903,5.676,12.695,-21.18,
00:00:01:700,-0.057,-0.466,0.901,5.737,13.61,-20.997,
00:00:01:716,-0.055,-0.462,0.894,6.836,8.85,-19.959,
00:00:01:733,-0.057,-0.464,0.899,8.728,1.159,-23.804,
00:00:01:750,-0.061,-0.469,0.908,9.155,2.563,-24.72,
00:00:01:766,-0.051,-0.458,0.899,5.249,20.08,-18.616,
00:00:01:783,-0.05,-0.462,0.898,5.676,7.507,-23.804,
