TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.85,-0.233,-0.319,-166.687,31.616,118.225,
00:00:00:16,0.843,-0.147,-0.226,21.057,145.446,143.737,
00:00:00:33,0.826,-0.406,-0.308,12.329,259.46,184.448,
00:00:00:50,0.783,-0.328,-0.272,-197.144,280.09,208.862,
00:00:00:66,0.802,-0.238,-0.38,-191.163,339.904,216.491,
00:00:00:83,0.94,-0.12,-0.371,-103.943,294.983,212.036,
00:00:00:100,1.104,-0.283,-0.298,133.178,145.935,137.146,
00:00:00:116,1.059,-0.406,-0.149,90.026,23.864,98.693,
00:00:00:133,0.939,-0.337,-0.192,-78.98,81.359,37.231,
00:00:00:150,0.926,-0.2,-0.243,-108.155,85.998,44.555,
00:00:00:166,0.819,-0.184,-0.404,-6.592,214.111,-78.675,
00:00:00:183,0.827,-0.062,-0.276,84.289,134.826,-106.69,
00:00:00:200,0.868,-0.274,-0.292,324.768,114.746,-148.743,
00:00:00:216,0.756,-0.413,-0.314,220.092,-46.021,-175.904,
00:00:00:233,0.643,-0.437,-0.369,-93.262,-144.104,-121.277,
00:00:00:250,0.635,-0.454,-0.395,-639.039,-238.038,-36.194,
00:00:00:266,0.606,-0.371,-0.096,-1174.683,-255.738,99.121,
00:00:00:283,0.665,-0.342,0.036,-1565.796,-73.365,170.41,
00:00:00:300,0.948,-0.059,0.002,-1262.33,-194.947,113.525,
00:00:00:316,0.792,-0.347,-0.116,-439.393,-186.463,79.834,
00:00:00:333,0.916,-0.569,-0.141,-58.594,-231.446,97.106,
00:00:00:350,0.979,-0.739,-0.301,-63.05,-157.166,42.114,
00:00:00:366,0.972,-0.813,-0.4,-290.406,4.577,11.779,
00:00:00:383,1.071,-0.771,-0.428,-502.93,146.85,-16.297,
00:00:00:400,1.079,-0.759,-0.452,-803.711,180.114,-5.005,
00:00:00:416,1.052,-0.629,-0.463,-1228.821,25.756,2.624,
00:00:00:433,0.93,-0.452,0.1,-1493.47,-428.406,-111.145,
00:00:00:450,0.866,-0.405,0.129,-1338.135,-429.505,-88.013,
00:00:00:466,0.896,-0.306,0.076,-1018.982,-492.737,-65.552,
00:00:00:483,0.856,-0.285,0.032,-597.046,-546.265,-55.054,
00:00:00:500,0.895,-0.295,-0.045,-136.658,-622.437,-57.312,
00:00:00:516,1.007,-0.327,-0.152,362.609,-713.99,-76.111,
00:00:00:533,1.031,-0.374,-0.212,701.477,-780.884,-141.236,
00:00:00:550,1.037,-0.377,-0.224,981.323,-816.895,-223.816,
00:00:00:566,1.023,-0.401,-0.185,1133.056,-779.053,-314.026,
00:00:00:583,1.007,-0.437,-0.131,1162.78,-708.802,-401.062,
00:00:00:600,1.057,-0.468,-0.049,1068.298,-603.455,-478.76,
00:00:00:616,1.238,-0.475,-0.049,944.519,-499.512,-541.626,
00:00:00:633,1.302,-0.452,-0.148,784.057,-417.664,-615.662,
00:00:00:650,1.272,-0.413,-0.23,642.395,-380.555,-695.374,
00:00:00:666,1.259,-0.401,-0.266,512.573,-346.619,-747.071,
00:00:00:683,1.219,-0.413,-0.272,357.055,-315.186,-781.8,
00:00:00:700,1.166,-0.398,-0.227,149.841,-282.105,-801.575,
00:00:00:716,1.095,-0.36,-0.184,-37.415,-237.915,-795.777,
00:00:00:733,1.039,-0.341,-0.143,-181.458,-184.266,-766.236,
00:00:00:750,0.999,-0.35,-0.116,-289.734,-132.752,-722.962,
00:00:00:766,0.978,-0.422,-0.105,-345.765,-92.957,-660.34,
00:00:00:783,0.966,-0.468,-0.108,-395.081,-69.275,-608.155,
00:00:00:800,0.911,-0.425,-0.108,-461.731,-36.194,-560.425,
00:00:00:816,0.875,-0.419,-0.128,-477.845,-13.611,-487.366,
00:00:00:833,0.858,-0.511,-0.149,-448.914,-2.503,-428.223,
00:00:00:850,0.818,-0.555,-0.163,-472.107,-9.156,-387.513,
00:00:00:866,0.778,-0.557,-0.158,-477.723,-51.209,-325.013,
00:00:00:883,0.725,-0.593,-0.13,-544.251,-80.079,-278.26,
00:00:00:900,0.68,-0.514,-0.072,-616.394,-91.553,-227.112,
00:00:00:916,0.623,-0.412,-0.005,-578.736,-34.119,-173.279,
00:00:00:933,0.601,-0.389,0.031,-460.206,67.688,-96.009,
00:00:00:950,0.579,-0.418,0.033,-375.55,164.856,-23.865,
00:00:00:966,0.57,-0.459,0.049,-347.107,232.055,47.729,
00:00:00:983,0.551,-0.458,0.069,-338.44,281.677,101.562,
00:00:01:0,0.525,-0.435,0.09,-317.444,333.068,152.465,
00:00:01:16,0.523,-0.422,0.095,-298.829,376.648,199.463,
00:00:01:33,0.52,-0.416,0.126,-293.152,415.649,222.29,
00:00:01:50,0.53,-0.424,0.162,-299.317,455.688,240.966,
00:00:01:66,0.57,-0.418,0.191,-303.162,492.37,258.545,
00:00:01:83,0.618,-0.4,0.186,-280.457,506.469,287.841,
00:00:01:100,0.677,-0.386,0.182,-230.53,516.113,318.908,
00:00:01:116,0.762,-0.383,0.165,-172.181,502.99,366.455,
00:00:01:133,0.816,-0.378,0.145,-120.362,462.097,410.095,
00:00:01:150,0.859,-0.367,0.137,-46.814,409.729,450.683,
00:00:01:166,0.891,-0.387,0.141,38.574,369.934,485.412,
00:00:01:183,0.924,-0.41,0.152,90.393,331.359,492.553,
00:00:01:200,0.919,-0.397,0.164,111.511,288.574,486.45,
00:00:01:216,0.901,-0.364,0.165,150.695,262.268,474.182,
00:00:01:233,0.893,-0.353,0.15,201.233,241.088,466.247,
00:00:01:250,0.89,-0.378,0.137,252.075,215.82,452.026,
00:00:01:266,0.886,-0.402,0.163,271.423,206.482,440.429,
00:00:01:283,0.936,-0.428,0.18,257.019,228.393,465.026,
00:00:01:300,1.007,-0.454,0.165,218.872,261.779,480.285,
00:00:01:316,1.078,-0.446,0.178,154.052,258.85,513.61,
00:00:01:333,1.079,-0.449,0.212,118.835,274.292,530.517,
00:00:01:350,1.049,-0.469,0.216,68.908,308.532,524.17,
00:00:01:366,1.003,-0.479,0.187,-2.442,326.233,488.464,
00:00:01:383,0.986,-0.455,0.151,-69.153,319.702,440.307,
00:00:01:400,0.98,-0.43,0.107,-97.779,305.847,383.972,
00:00:01:416,1.004,-0.412,0.085,-95.643,275.573,329.589,
00:00:01:433,1.011,-0.396,0.063,-68.36,246.093,282.837,
00:00:01:450,1.016,-0.392,0.04,-24.537,202.758,235.778,
00:00:01:466,1.027,-0.396,0.022,28.686,138.549,199.585,
00:00:01:483,1.023,-0.392,-0.003,88.623,63.598,152.526,
00:00:01:500,1.004,-0.394,-0.017,162.475,1.525,106.506,
00:00:01:516,0.979,-0.402,-0.027,228.759,-42.603,56.152,
00:00:01:533,0.96,-0.426,-0.034,249.572,-65.857,12.695,
00:00:01:550,0.948,-0.437,-0.026,222.412,-90.577,-31.373,
00:00:01:566,0.938,-0.441,-0.016,177.917,-99.976,-76.539,
00:00:01:583,0.944,-0.436,-0.003,117.859,-97.901,-119.08,
00:00:01:600,0.944,-0.426,0,71.472,-95.948,-165.65,
00:00:01:616,0.938,-0.415,-0.007,35.278,-93.628,-205.018,
00:00:01:633,0.947,-0.403,-0.016,10.864,-93.75,-243.164,
00:00:01:650,0.953,-0.388,-0.028,-11.414,-96.375,-277.283,
00:00:01:666,0.956,-0.375,-0.042,-18.921,-108.521,-301.575,
00:00:01:683,0.957,-0.363,-0.053,-10.56,-121.827,-325.928,
00:00:01:700,0.956,-0.357,-0.056,6.836,-136.353,-344.544,
00:00:01:716,0.954,-0.353,-0.057,22.033,-147.522,-361.39,
00:00:01:733,0.946,-0.347,-0.056,35.705,-156.25,-390.442,
00:00:01:750,0.938,-0.345,-0.059,50.415,-153.809,-386.292,
00:00:01:766,0.944,-0.345,-0.058,57.067,-152.832,-393.189,
00:00:01:783,0.941,-0.341,-0.062,58.471,-152.344,-403.26,
00:00:01:800,0.936,-0.338,-0.067,58.044,-153.077,-406.373,
00:00:01:816,0.928,-0.325,-0.072,65.002,-152.832,-404.664,
00:00:01:833,0.904,-0.328,-0.068,80.139,-142.518,-400.574,
00:00:01:850,0.893,-0.331,-0.065,80.139,-132.081,-388.123,
00:00:01:866,0.89,-0.334,-0.062,64.819,-114.991,-373.902,
00:00:01:883,0.879,-0.332,-0.058,44.372,-93.873,-355.164,
00:00:01:900,0.866,-0.329,-0.056,24.169,-71.534,-326.294,
00:00:01:916,0.859,-0.329,-0.047,5.249,-44.556,-286.622,
00:00:01:933,0.852,-0.337,-0.034,-18.616,-20.935,-246.888,
00:00:01:950,0.845,-0.339,-0.023,-37.049,3.723,-198.182,
00:00:01:966,0.838,-0.343,-0.028,-44.068,17.028,-149.414,
00:00:01:983,0.837,-0.345,-0.036,-37.964,27.832,-105.286,
00:00:02:0,0.843,-0.342,-0.049,-34.607,37.536,-62.745,
00:00:02:16,0.848,-0.348,-0.05,-27.222,36.865,-25.879,
00:00:02:33,0.86,-0.36,-0.046,-16.48,39.428,10.986,
00:00:02:50,0.863,-0.372,-0.046,-9.705,36.926,41.626,
00:00:02:66,0.88,-0.394,-0.046,3.784,36.743,67.138,
00:00:02:83,0.891,-0.406,-0.051,7.995,30.029,79.284,
00:00:02:100,0.886,-0.407,-0.048,8.667,27.771,89.294,
00:00:02:116,0.877,-0.406,-0.047,19.409,33.63,97.778,
00:00:02:133,0.869,-0.414,-0.052,30.517,37.048,103.698,
00:00:02:150,0.864,-0.425,-0.05,39.184,46.325,108.337,
00:00:02:166,0.865,-0.436,-0.044,41.687,51.574,112.304,
00:00:02:183,0.867,-0.443,-0.04,43.212,57.861,118.347,
00:00:02:200,0.875,-0.45,-0.037,45.471,63.781,116.272,
00:00:02:216,0.87,-0.447,-0.037,40.954,69.03,115.966,
00:00:02:233,0.876,-0.448,-0.039,42.602,76.416,115.295,
00:00:02:250,0.887,-0.46,-0.046,46.142,76.965,113.037,
00:00:02:266,0.888,-0.462,-0.043,39.978,80.017,103.942,
00:00:02:283,0.883,-0.459,-0.042,34.729,79.834,98.632,
00:00:02:300,0.882,-0.459,-0.035,31.494,86.364,93.139,
00:00:02:316,0.884,-0.458,-0.031,24.047,91.796,83.862,
00:00:02:333,0.883,-0.457,-0.022,18.676,92.529,79.223,
00:00:02:350,0.886,-0.455,-0.02,11.047,96.313,74.89,
00:00:02:366,0.89,-0.448,-0.02,5.432,91.186,67.199,
00:00:02:383,0.893,-0.44,-0.019,0.671,85.937,59.814,
00:00:02:400,0.894,-0.428,-0.015,3.601,69.519,49.682,
00:00:02:416,0.895,-0.435,-0.004,10.498,61.279,40.161,
00:00:02:433,0.914,-0.43,-0.011,10.559,45.349,35.217,
00:00:02:450,0.925,-0.422,0.005,14.343,25.634,25.207,
00:00:02:466,0.921,-0.431,0.013,18.432,10.131,17.15,
00:00:02:483,0.927,-0.427,0.009,9.399,-1.282,8.3,
00:00:02:500,0.924,-0.421,0.011,4.882,-10.498,-2.381,
00:00:02:516,0.917,-0.413,0.009,6.774,-9.827,-13.001,
00:00:02:533,0.912,-0.415,0.003,0.305,-7.691,-24.414,
00:00:02:550,0.904,-0.416,-0.008,-16.419,-5.188,-35.767,
00:00:02:566,0.904,-0.407,-0.022,-37.232,-2.198,-43.091,
00:00:02:583,0.907,-0.402,-0.037,-59.632,0.366,-44.312,
00:00:02:600,0.911,-0.396,-0.041,-71.228,-1.465,-51.026,
00:00:02:616,0.905,-0.39,-0.04,-85.389,-4.151,-58.838,
00:00:02:633,0.891,-0.391,-0.03,-91.37,-9.4,-49.866,
00:00:02:650,0.895,-0.383,-0.032,-81.177,-2.198,-57.312,
00:00:02:666,0.875,-0.391,-0.038,-65.613,-1.648,-51.941,
00:00:02:683,0.876,-0.41,-0.044,-78.736,4.211,-45.533,
00:00:02:700,0.885,-0.408,-0.045,-103.577,7.934,-55.054,
00:00:02:716,0.875,-0.398,-0.038,-105.103,14.038,-51.697,
00:00:02:733,0.897,-0.398,-0.031,-74.28,12.451,-64.148,
00:00:02:750,0.909,-0.383,-0.027,-13.733,-0.367,-72.449,
00:00:02:766,0.905,-0.387,-0.063,44.616,-18.433,-78.675,
00:00:02:783,0.902,-0.374,-0.069,128.906,-62.623,-89.539,
00:00:02:800,0.902,-0.395,-0.071,233.825,-95.948,-111.39,
00:00:02:816,0.916,-0.483,-0.064,320.861,-123.597,-135.254,
00:00:02:833,0.927,-0.543,-0.043,311.828,-145.081,-205.933,
00:00:02:850,0.895,-0.612,0.008,233.398,-128.174,-252.747,
00:00:02:866,0.902,-0.703,0.05,146.179,-104.737,-298.157,
00:00:02:883,0.949,-0.717,0.09,85.205,-92.408,-398.56,
00:00:02:900,1.034,-0.837,0.194,90.332,-66.773,-495.789,
00:00:02:916,1.136,-1.074,0.222,14.648,-67.505,-649.781,
00:00:02:933,1.244,-1.313,0.178,-220.337,-137.696,-827.515,
00:00:02:950,1.55,-1.658,0.206,-484.925,-279.786,-1173.951,
00:00:02:966,2.015,-2.075,0.25,-672.486,-529.236,-1710.206,
00:00:02:983,2.378,-2.739,0.223,-942.688,-820.374,-2000,
00:00:03:0,2.554,-3.023,0.514,-1004.029,-1067.627,-2000,
00:00:03:16,2.33,-3.222,0.751,-1067.2,-1164.185,-2000,
00:00:03:33,2.223,-3.23,0.87,-1192.749,-1399.231,-2000,
00:00:03:50,2.145,-3.044,0.745,-1570.252,-1651.856,-2000,
00:00:03:66,2.349,-2.479,0.343,-2000,-1944.764,-2000,
00:00:03:83,2.615,-1.565,-0.121,-2000,-2000,-2000,
00:00:03:100,2.823,-0.579,-0.656,-2000,-2000,-2000,
00:00:03:116,2.624,-0.233,-0.993,-2000,-2000,-2000,
00:00:03:133,2.743,0.278,-1.784,-2000,-2000,-2000,
00:00:03:150,2.022,1.804,-2.445,-2000,-2000,-2000,
00:00:03:166,1.214,3.328,-2.771,-2000,-1426.148,-2000,
00:00:03:183,0.405,3.501,-2.301,-2000,-318.238,-1063.05,
00:00:03:200,0.27,1.443,-1.406,162.353,1301.147,963.623,
00:00:03:216,0.378,0.22,-0.911,654.113,1633.361,1387.024,
00:00:03:233,-0.059,-0.837,0.896,331.115,1848.022,1535.949,
00:00:03:250,-0.191,-0.909,0.99,483.032,1771.423,1413.086,
00:00:03:266,-0.18,-0.827,0.921,837.402,1560.608,1278.198,
00:00:03:283,-0.236,-0.713,0.551,1102.661,1252.868,1166.198,
00:00:03:300,-0.134,-0.772,0.502,1218.505,1020.08,1047.851,
00:00:03:316,-0.011,-0.646,1.033,504.211,1280.944,1257.629,
00:00:03:333,0.161,-0.687,0.741,428.833,1454.895,1214.294,
00:00:03:350,0.213,-0.887,0.67,502.197,1403.137,1023.193,
00:00:03:366,0.341,-0.888,0.881,631.652,1169.25,834.716,
00:00:03:383,0.259,-0.789,1.034,778.747,1016.967,780.761,
00:00:03:400,0.546,-0.968,0.75,445.984,1194.397,961.67,
00:00:03:416,0.517,-1.029,0.688,265.075,1071.167,810.18,
00:00:03:433,0.629,-0.933,0.865,358.032,787.902,660.766,
00:00:03:450,0.53,-0.987,1.043,632.202,675.964,590.637,
00:00:03:466,0.576,-1.007,0.991,626.098,639.282,640.869,
00:00:03:483,0.613,-1.051,0.573,29.052,569.885,454.895,
00:00:03:500,0.642,-0.944,0.609,85.693,507.263,335.144,
00:00:03:516,0.592,-0.799,0.605,244.69,380.493,275.756,
00:00:03:533,0.547,-0.661,0.554,516.662,297.18,248.84,
00:00:03:550,0.491,-0.788,0.539,572.265,315.49,264.343,
00:00:03:566,0.549,-0.807,0.501,236.267,284.118,316.894,
00:00:03:583,0.539,-0.734,0.494,110.595,336.303,293.09,
00:00:03:600,0.609,-0.793,0.466,49.194,374.267,236.206,
00:00:03:616,0.606,-0.771,0.455,15.075,371.46,179.321,
00:00:03:633,0.605,-0.744,0.448,46.997,354.614,147.155,
00:00:03:650,0.628,-0.732,0.446,115.417,332.519,96.496,
00:00:03:666,0.637,-0.685,0.36,-57.496,336.303,14.038,
00:00:03:683,0.629,-0.678,0.371,-88.868,325.317,-20.386,
00:00:03:700,0.604,-0.603,0.367,-86.792,330.932,-41.016,
00:00:03:716,0.616,-0.615,0.343,-14.1,372.985,-28.443,
00:00:03:733,0.633,-0.635,0.287,92.773,447.815,-19.471,
00:00:03:750,0.644,-0.696,0.277,-0.367,488.525,-1.526,
00:00:03:766,0.657,-0.682,0.319,-87.647,515.625,23.742,
00:00:03:783,0.727,-0.705,0.317,-100.159,520.446,70.007,
00:00:03:800,0.75,-0.696,0.317,-57.618,533.203,99.609,
00:00:03:816,0.833,-0.714,0.163,25.94,583.068,152.954,
00:00:03:833,0.835,-0.764,0.179,-20.874,560.058,113.952,
00:00:03:850,0.803,-0.747,0.216,-74.952,518.615,62.988,
00:00:03:866,0.762,-0.716,0.221,-110.84,500.183,24.536,
00:00:03:883,0.745,-0.691,0.21,-157.654,483.52,-7.691,
00:00:03:900,0.713,-0.663,0.2,-224.06,476.074,-24.109,
00:00:03:916,0.738,-0.693,0.201,-342.102,501.648,-28.321,
00:00:03:933,0.779,-0.711,0.163,-469.3,485.29,-30.823,
00:00:03:950,0.773,-0.694,0.139,-503.296,458.435,-22.339,
00:00:03:966,0.789,-0.688,0.092,-471.436,405.212,-34.485,
00:00:03:983,0.812,-0.651,0.052,-414.124,324.401,-46.753,
00:00:04:0,0.77,-0.629,0.022,-329.59,244.506,-49.561,
00:00:04:16,0.767,-0.632,-0.017,-257.508,173.034,-34.668,
