TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.027,0.267,0.961,-20.752,7.507,-11.658,0,0,0,
,0.03,0.271,0.967,-23.194,2.624,-13.916,0,0,0,
,0.03,0.269,0.967,-25.086,-8.912,-13.794,0,0,0,
,0.028,0.268,0.972,-25.879,-12.024,-16.541,0,0,0,
,0.019,0.276,0.968,-24.659,-12.94,-16.968,0,0,0,
,0.02,0.271,0.971,-22.095,-4.212,-20.935,0,0,0,
,0.025,0.27,0.964,-27.1,1.281,-22.583,0,0,0,
,0.032,0.272,0.96,-30.884,-5.555,-23.56,0,0,0,
,0.025,0.278,0.968,-31.617,-17.579,-24.048,0,0,0,
,0.017,0.275,0.973,-24.781,-21.363,-26.307,0,0,0,
,0.009,0.273,0.976,-23.011,-15.32,-27.466,0,0,0,
,0.009,0.271,0.976,-25.147,-4.334,-29.725,0,0,0,
,0.015,0.27,0.971,-25.757,1.525,-30.945,0,0,0,
,0.022,0.272,0.971,-24.964,1.281,-28.992,0,0,0,
,0.021,0.272,0.967,-22.583,1.648,-27.71,0,0,0,
,0.014,0.275,0.968,-20.997,0.793,-26.429,0,0,0,
,0.009,0.278,0.974,-17.884,3.845,-23.804,0,0,0,
,0,0.275,0.979,-10.315,11.962,-21.546,0,0,0,
,-0.003,0.271,0.987,1.464,35.278,-18.494,0,0,0,
,0.003,0.258,0.983,-2.869,57.006,-23.377,0,0,0,
,0.021,0.272,0.976,-6.897,75.683,-21.424,0,0,0,
,0.03,0.279,0.97,4.15,77.27,-21.18,0,0,0,
,0.033,0.277,0.962,14.404,74.279,-15.625,0,0,0,
,0.034,0.269,0.956,25.756,77.209,-13.306,0,0,0,
,0.043,0.257,0.959,19.958,70.312,-11.78,0,0,0,
,0.045,0.267,0.963,11.535,52.612,-12.024,0,0,0,
,0.035,0.274,0.962,5.798,35.156,-15.809,0,0,0,
,0.027,0.276,0.965,3.723,26.489,-20.325,0,0,0,
,0.029,0.27,0.958,-4.395,24.292,-28.626,0,0,0,
,0.039,0.266,0.956,-20.386,5.188,-34.363,0,0,0,
,0.04,0.271,0.963,-22.889,-18.738,-37.354,0,0,0,
,0.034,0.271,0.966,-23.743,-29.664,-37.598,0,0,0,
,0.031,0.265,0.966,-31.556,-26.429,-41.687,0,0,0,
,0.035,0.265,0.967,-34.913,-26.307,-44.922,0,0,0,
