TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.606,0.672,0.168,-66.224,355.59,-900.879,
00:00:00:16,0.657,0.74,0.189,148.071,362.06,-1007.63,
00:00:00:33,0.653,0.772,0.146,376.892,426.818,-1053.04,
00:00:00:50,0.713,0.634,0.141,658.142,403.747,-1063.111,
00:00:00:66,0.755,0.46,0.216,787.231,438.049,-1004.761,
00:00:00:83,1.012,0.541,0.355,452.392,579.528,-846.802,
00:00:00:100,0.981,0.455,0.354,337.585,582.214,-766.663,
00:00:00:116,0.988,0.357,0.328,158.447,584.838,-701.355,
00:00:00:133,0.992,0.369,0.31,4.028,571.472,-605.774,
00:00:00:150,1,0.491,0.313,-46.204,519.897,-522.95,
00:00:00:166,1.011,0.509,0.316,-9.217,460.449,-467.225,
00:00:00:183,1.011,0.447,0.319,20.935,393.982,-405.579,
00:00:00:200,1.004,0.429,0.313,48.523,389.221,-343.934,
00:00:00:216,1.031,0.419,0.268,119.323,345.703,-330.018,
00:00:00:233,1.121,0.306,0.309,-33.875,103.088,-387.513,
00:00:00:250,1.044,0.214,0.207,-166.199,0.366,-404.419,
00:00:00:266,0.954,0.142,0.177,-364.93,-61.219,-362.122,
00:00:00:283,0.924,0.133,0.157,-569.519,-67.566,-277.161,
00:00:00:300,0.944,0.172,0.141,-713.562,-62.928,-165.894,
00:00:00:316,1.002,0.208,0.179,-767.273,-65.613,-63.599,
00:00:00:333,1.015,0.266,0.192,-757.081,-68.482,19.836,
00:00:00:350,0.983,0.265,0.169,-682.373,-58.716,86.425,
00:00:00:366,1.001,0.2,0.091,-592.408,-69.336,121.215,
00:00:00:383,0.983,0.291,0.093,-563.599,-63.782,160.827,
00:00:00:400,0.966,0.316,0.104,-430.909,-77.515,152.465,
00:00:00:416,0.949,0.237,0.129,-264.161,-91.919,137.939,
00:00:00:433,0.917,0.156,0.145,-186.341,-79.712,131.713,
00:00:00:450,0.917,0.116,0.138,-193.726,-70.252,128.723,
00:00:00:466,0.919,0.144,0.114,-227.356,-54.627,112.243,
00:00:00:483,0.922,0.165,0.113,-251.893,-66.163,89.355,
00:00:00:500,0.917,0.153,0.127,-291.504,-75.562,68.908,
00:00:00:516,0.916,0.162,0.145,-351.868,-74.036,50.537,
00:00:00:533,0.917,0.22,0.149,-415.223,-61.829,36.132,
00:00:00:550,0.909,0.219,0.133,-384.4,-68.238,12.39,
00:00:00:566,0.912,0.175,0.125,-332.581,-68.97,8.361,
00:00:00:583,0.923,0.186,0.129,-314.209,-46.936,20.019,
00:00:00:600,0.932,0.208,0.117,-269.837,-26.307,23.193,
00:00:00:616,0.934,0.192,0.125,-207.032,-21.18,27.526,
00:00:00:633,0.945,0.163,0.15,-172.059,0.366,34.729,
00:00:00:650,0.956,0.172,0.158,-162.171,23.803,42.175,
00:00:00:666,0.932,0.179,0.15,-129.456,30.883,46.997,
00:00:00:683,0.924,0.149,0.148,-97.718,29.48,50.293,
00:00:00:700,0.918,0.11,0.146,-104.371,23.986,55.419,
00:00:00:716,0.92,0.103,0.141,-144.776,21.057,64.758,
00:00:00:733,0.926,0.121,0.112,-191.285,12.451,58.349,
00:00:00:750,0.929,0.123,0.101,-220.52,-16.846,49.255,
00:00:00:766,0.906,0.13,0.105,-263.672,-45.105,35.827,
00:00:00:783,0.942,0.146,0.097,-311.219,-76.416,17.7,
00:00:00:800,0.936,0.14,0.099,-360.718,-109.864,6.591,
00:00:00:816,0.917,0.141,0.095,-413.392,-128.785,4.638,
00:00:00:833,0.909,0.152,0.099,-471.68,-125.672,0.915,
00:00:00:850,0.898,0.189,0.079,-502.564,-114.869,-5.066,
00:00:00:866,0.886,0.208,0.075,-505.799,-105.835,-17.64,
00:00:00:883,0.882,0.252,0.075,-486.329,-79.712,-44.556,
00:00:00:900,0.894,0.28,0.082,-443.665,-64.148,-79.59,
00:00:00:916,0.889,0.303,0.11,-391.968,-47.181,-112.732,
00:00:00:933,0.886,0.331,0.107,-321.289,-15.076,-153.138,
00:00:00:950,0.885,0.331,0.101,-236.39,11.047,-188.111,
00:00:00:966,0.886,0.299,0.083,-185.425,37.963,-213.868,
00:00:00:983,0.919,0.225,0.087,-252.198,37.353,-214.112,
00:00:01:0,0.941,0.258,0.142,-358.582,64.209,-179.2,
00:00:01:16,0.919,0.46,0.09,-237.61,128.723,-222.718,
00:00:01:33,0.95,0.422,0.09,50.476,97.106,-281.495,
00:00:01:50,0.912,0.401,0.022,332.458,94.848,-315.491,
00:00:01:66,0.925,0.304,0.033,455.993,61.462,-302.185,
00:00:01:83,0.937,0.218,0.071,415.771,55.542,-254.029,
00:00:01:100,0.947,0.175,0.107,265.93,78.796,-207.642,
00:00:01:116,0.972,0.184,0.104,133.85,74.279,-168.824,
00:00:01:133,0.968,0.202,0.129,20.996,63.354,-122.193,
00:00:01:150,0.963,0.251,0.114,-49.256,51.391,-89.051,
00:00:01:166,0.965,0.251,0.096,-76.172,32.714,-68.36,
00:00:01:183,0.956,0.239,0.121,-85.511,32.531,-53.04,
00:00:01:200,0.941,0.262,0.11,-57.557,49.438,-59.876,
00:00:01:216,0.922,0.237,0.145,22.461,46.508,-75.379,
00:00:01:233,0.917,0.234,0.143,12.878,64.392,-75.379,
00:00:01:250,0.938,0.274,0.107,62.377,70.617,-94.91,
00:00:01:266,0.955,0.283,0.099,184.631,46.691,-100.586,
00:00:01:283,0.948,0.272,0.091,341.491,28.442,-117.798,
00:00:01:300,0.949,0.256,0.077,479.492,3.234,-126.16,
00:00:01:316,0.964,0.228,0.095,587.463,-19.349,-130.677,
00:00:01:333,0.982,0.19,0.107,641.967,-60.364,-131.775,
00:00:01:350,0.976,0.115,0.162,596.252,-77.271,-113.221,
00:00:01:366,0.989,0.093,0.182,472.351,-55.664,-96.314,
00:00:01:383,0.985,0.112,0.186,359.558,-34.485,-73.365,
00:00:01:400,0.963,0.124,0.181,266.479,-22.644,-59.998,
00:00:01:416,0.951,0.121,0.183,200.561,6.164,-43.824,
00:00:01:433,0.948,0.136,0.149,189.88,7.751,-48.523,
00:00:01:450,0.929,0.158,0.126,235.839,10.437,-41.504,
00:00:01:466,0.953,0.178,0.134,280.883,-10.376,-37.842,
00:00:01:483,0.945,0.16,0.112,332.702,-43.274,-25.33,
00:00:01:500,0.933,0.136,0.13,371.643,-59.327,-2.137,
00:00:01:516,0.936,0.104,0.151,346.74,-67.505,20.996,
00:00:01:533,0.926,0.108,0.18,289.611,-69.275,41.442,
00:00:01:550,0.91,0.103,0.209,217.346,-59.876,46.691,
00:00:01:566,0.895,0.107,0.221,139.038,-17.212,43.579,
00:00:01:583,0.909,0.142,0.197,78.491,29.113,35.339,
00:00:01:600,0.921,0.16,0.153,71.044,18.737,6.103,
00:00:01:616,0.917,0.166,0.138,87.646,35.4,7.08,
00:00:01:633,0.929,0.192,0.151,120.605,39.123,-1.404,
00:00:01:650,0.963,0.232,0.157,152.465,14.282,-7.386,
00:00:01:666,0.986,0.236,0.141,192.382,-53.589,-1.221,
00:00:01:683,0.943,0.221,0.116,216.186,-79.651,19.714,
00:00:01:700,0.967,0.205,0.103,196.96,-92.774,59.082,
00:00:01:716,0.944,0.206,0.11,238.22,-99.488,92.651,
00:00:01:733,0.954,0.181,0.162,236.023,-121.033,121.948,
00:00:01:750,0.956,0.185,0.186,193.237,-144.837,142.944,
00:00:01:766,0.949,0.262,0.209,157.959,-114.197,153.564,
