TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.048,0.306,0.951,-295.227,102.356,73.303,
00:00:00:16,0.2,0.156,1.001,-205.201,202.758,-50.171,
00:00:00:33,0.345,0.202,0.884,-182.007,177.978,-32.532,
00:00:00:50,0.314,0.01,0.993,-193.97,-5.066,29.602,
00:00:00:66,0.258,0.062,0.983,-95.459,41.565,-43.091,
00:00:00:83,0.263,0.088,0.957,-182.496,63.964,-5.372,
00:00:00:100,0.19,0.293,0.927,-173.279,44.677,-6.47,
00:00:00:116,0.192,0.298,1,-56.885,-1.709,-16.297,
00:00:00:133,0.176,0.199,0.991,19.592,-57.312,-12.94,
00:00:00:150,0.151,0.22,1.065,37.963,-84.412,-37.598,
00:00:00:166,0.225,0.158,1.124,41.381,-15.503,-65.064,
00:00:00:183,0.212,0.19,1.169,-111.023,117.797,102.783,
00:00:00:200,0.163,0.372,1.09,-63.721,133.422,120.666,
00:00:00:216,0.194,0.321,1.067,-20.02,103.881,60.302,
00:00:00:233,0.2,0.345,1.025,-3.968,98.51,73.974,
00:00:00:250,0.203,0.341,0.981,64.758,24.719,35.583,
00:00:00:266,0.205,0.291,0.877,171.081,-48.462,-18.738,
00:00:00:283,0.182,0.157,0.834,208.862,-140.137,-39.795,
00:00:00:300,0.14,0.157,0.781,146.545,-108.521,-33.57,
00:00:00:316,0.159,0.176,0.719,118.286,-81.055,-68.909,
00:00:00:333,0.185,0.123,0.689,96.13,-120.545,-67.322,
00:00:00:350,0.119,0.117,0.66,0,-44.251,-52.857,
00:00:00:366,0.12,0.196,0.643,-28.748,50.903,-106.629,
00:00:00:383,0.209,0.143,0.752,-17.579,88.501,-128.968,
00:00:00:400,0.431,0.049,1.253,-380.86,75.317,-101.441,
00:00:00:416,0.379,0.481,1.008,-415.406,4.272,-54.566,
00:00:00:433,0.161,0.391,1.194,-143.311,-290.039,-46.326,
00:00:00:450,0.033,0.391,1.115,-158.57,-205.994,-114.991,
00:00:00:466,0.064,0.363,0.986,-148.133,-151.49,-125.55,
00:00:00:483,0.123,0.266,0.957,-66.773,-188.172,-152.466,
00:00:00:500,0.144,0.228,0.93,-64.148,-188.843,-130.921,
00:00:00:516,0.154,0.215,0.971,-46.387,-178.223,-133.118,
