TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.033,0.383,0.929,-22.767,6.652,-36.011,
00:00:00:16,0.031,0.38,0.924,-21.607,6.286,-35.95,
00:00:00:33,0.027,0.375,0.93,-21.363,1.159,-34.241,
00:00:00:50,0.022,0.385,0.935,-17.762,8.178,-29.908,
00:00:00:66,0.027,0.376,0.919,-21.851,9.338,-31.983,
00:00:00:83,0.032,0.387,0.922,-26.978,6.408,-33.143,
00:00:00:100,0.036,0.391,0.932,-20.02,6.286,-31.922,
00:00:00:116,0.028,0.377,0.924,-13.733,9.582,-31.556,
00:00:00:133,0.037,0.373,0.919,-17.518,5.371,-32.959,
00:00:00:150,0.034,0.38,0.924,-21.851,-3.296,-32.349,
00:00:00:166,0.024,0.389,0.941,-22.4,1.525,-33.631,
00:00:00:183,0.024,0.384,0.926,-17.701,11.413,-36.866,
00:00:00:200,0.028,0.377,0.924,-16.236,8.178,-36.255,
00:00:00:216,0.027,0.383,0.928,-15.809,7.263,-30.091,
00:00:00:233,0.03,0.377,0.926,-14.405,10.498,-30.152,
00:00:00:250,0.034,0.376,0.927,-19.959,7.812,-31.189,
00:00:00:266,0.031,0.375,0.921,-11.597,13.122,-26.856,
00:00:00:283,0.033,0.38,0.928,-21.119,8.728,-27.161,
00:00:00:300,0.024,0.39,0.933,-19.715,10.131,-25.879,
00:00:00:316,0.025,0.388,0.922,-16.175,14.282,-26.001,
00:00:00:333,0.033,0.383,0.92,-15.137,13.122,-27.1,
00:00:00:350,0.033,0.381,0.925,-15.992,6.469,-28.687,
00:00:00:366,0.033,0.381,0.936,-10.376,7.202,-26.917,
00:00:00:383,0.032,0.376,0.927,-11.597,11.352,-27.222,
00:00:00:400,0.033,0.379,0.924,-17.09,11.657,-29.725,
00:00:00:416,0.032,0.381,0.923,-20.874,5.676,-28.809,
00:00:00:433,0.03,0.386,0.921,-19.41,1.648,-29.297,
00:00:00:450,0.031,0.383,0.933,-17.273,5.554,-29.541,
00:00:00:466,0.027,0.383,0.927,-12.452,9.826,-26.673,
00:00:00:483,0.028,0.376,0.925,-18.189,10.376,-29.175,
00:00:00:500,0.03,0.379,0.924,-18.128,8.667,-27.466,
00:00:00:516,0.031,0.385,0.927,-13.306,4.638,-29.48,
00:00:00:533,0.028,0.402,0.919,5.004,9.643,-43.396,
00:00:00:550,0.034,0.411,0.919,29.541,11.169,-40.833,
00:00:00:566,0.034,0.382,0.923,44.25,5.493,-37.842,
00:00:00:583,0.028,0.353,0.941,24.597,7.385,-34.913,
00:00:00:600,0.028,0.354,0.934,-7.935,10.62,-33.509,
00:00:00:616,0.033,0.356,0.929,-26.185,10.803,-30.396,
00:00:00:633,0.03,0.375,0.936,-34.18,12.268,-24.964,
00:00:00:650,0.031,0.372,0.929,-27.1,19.714,-18.372,
00:00:00:666,0.03,0.367,0.93,-28.565,17.456,-19.898,
00:00:00:683,0.032,0.375,0.929,-29.602,18.188,-17.579,
00:00:00:700,0.033,0.382,0.929,-25.818,17.456,-16.053,
00:00:00:716,0.034,0.385,0.924,-23.072,21.911,-20.569,
00:00:00:733,0.035,0.382,0.916,-22.95,16.54,-21.668,
00:00:00:750,0.031,0.39,0.929,-24.048,13.122,-26.246,
00:00:00:766,0.03,0.389,0.93,-20.386,15.258,-29.236,
00:00:00:783,0.029,0.39,0.923,-16.602,19.714,-32.349,
00:00:00:800,0.034,0.375,0.92,-12.207,14.953,-33.265,
00:00:00:816,0.035,0.377,0.93,-13.55,9.338,-32.898,
00:00:00:833,0.03,0.374,0.931,-12.94,5.798,-33.57,
00:00:00:850,0.035,0.376,0.925,-16.663,9.887,-35.706,
00:00:00:866,0.04,0.38,0.925,-20.325,10.315,-33.326,
00:00:00:883,0.039,0.387,0.926,-16.968,8.789,-29.664,
00:00:00:900,0.033,0.381,0.926,-14.832,10.192,-30.213,
00:00:00:916,0.034,0.374,0.929,-15.076,10.315,-31.617,
00:00:00:933,0.062,0.372,0.931,-17.456,7.995,-33.692,
00:00:00:950,0.029,0.377,0.929,-20.508,6.53,-33.265,
00:00:00:966,0.031,0.382,0.93,-17.701,8.178,-33.265,
00:00:00:983,0.032,0.386,0.925,-17.456,7.202,-31.434,
00:00:01:0,0.04,0.385,0.925,-12.024,10.437,-32.837,
00:00:01:16,0.045,0.374,0.926,-10.315,7.202,-30.335,
00:00:01:33,0.042,0.375,0.926,-14.649,5.31,-30.335,
00:00:01:50,0.035,0.379,0.928,-16.846,4.516,-31.25,
00:00:01:66,0.027,0.386,0.934,-20.081,4.699,-32.776,
