TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.239,-0.379,0.913,21.179,-65.613,6.713,
00:00:00:16,0.235,-0.365,0.914,3.356,-70.862,3.356,
00:00:00:33,0.225,-0.339,0.923,3.723,-70.313,-0.061,
00:00:00:50,0.205,-0.364,0.96,-2.991,-46.998,-2.442,
00:00:00:66,0.206,-0.356,0.957,-11.597,-24.292,3.723,
00:00:00:83,0.214,-0.352,0.941,-14.893,0.793,12.939,
00:00:00:100,0.236,-0.351,0.927,-27.955,29.724,13.488,
00:00:00:116,0.26,-0.348,0.911,-29.358,40.649,16.235,
00:00:00:133,0.246,-0.349,0.889,-23.194,26.855,9.948,
00:00:00:150,0.209,-0.36,0.909,-29.175,30.578,4.455,
00:00:00:166,0.248,-0.349,0.931,-42.725,38.696,7.629,
00:00:00:183,0.226,-0.342,0.923,-36.866,37.841,8.3,
00:00:00:200,0.237,-0.355,0.913,-35.401,35.827,6.652,
00:00:00:216,0.242,-0.361,0.901,-44.068,32.592,-4.883,
00:00:00:233,0.23,-0.334,0.903,-48.096,17.456,-12.452,
00:00:00:250,0.222,-0.324,0.905,-35.584,4.333,-19.776,
00:00:00:266,0.227,-0.332,0.934,-20.691,0.854,-26.429,
00:00:00:283,0.229,-0.341,0.929,-17.273,-4.456,-21.302,
00:00:00:300,0.23,-0.35,0.914,-13.977,-10.01,-24.659,
00:00:00:316,0.225,-0.344,0.912,-8.301,-11.109,-23.56,
00:00:00:333,0.233,-0.355,0.912,4.394,-17.029,-15.748,
00:00:00:350,0.227,-0.362,0.924,8.789,-20.63,-13.733,
00:00:00:366,0.217,-0.366,0.926,-8.912,-10.132,-9.888,
00:00:00:383,0.234,-0.344,0.929,-26.49,3.479,-4.212,
00:00:00:400,0.241,-0.326,0.912,-26.856,-1.587,-7.142,
00:00:00:416,0.247,-0.323,0.924,-14.405,1.648,-7.264,
00:00:00:433,0.25,-0.353,0.923,-4.7,-2.686,0.854,
00:00:00:450,0.248,-0.363,0.901,-11.658,-16.846,2.807,
00:00:00:466,0.248,-0.375,0.881,-18.982,-24.476,7.812,
00:00:00:483,0.231,-0.352,0.892,-31.373,-37.293,7.446,
00:00:00:500,0.224,-0.33,0.909,-32.105,-43.824,6.897,
00:00:00:516,0.234,-0.333,0.909,-37.11,-49.439,7.263,
00:00:00:533,0.226,-0.318,0.916,-48.462,-45.838,-12.207,
00:00:00:550,0.221,-0.338,0.935,-93.079,-34.18,-27.039,
00:00:00:566,0.229,-0.3,0.916,-76.783,-31.128,-44.495,
00:00:00:583,0.205,-0.244,0.991,-23.194,-24.842,-52.491,
00:00:00:600,0.277,-0.289,1,38.757,9.765,-49.439,
00:00:00:616,0.232,-0.335,0.963,49.255,35.766,-61.402,
