TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.007,0.229,0.997,-96.314,-59.815,0.732,0,0,0,
,-0.001,0.241,0.995,-64.942,-45.411,-11.292,0,0,0,
,0,0.226,0.992,-51.514,-27.466,-16.297,0,0,0,
,0.03,0.227,0.985,-38.941,-20.447,-19.349,0,0,0,
,0,0.217,0.993,-18.86,-7.63,-21.912,0,0,0,
,-0.009,0.211,0.995,-14.832,-2.381,-20.264,0,0,0,
,-0.014,0.213,0.988,-23.987,7.019,-20.447,0,0,0,
,-0.015,0.242,0.984,-37.842,25.146,-35.096,0,0,0,
,-0.01,0.239,0.978,-18.25,25.94,-32.044,0,0,0,
,-0.003,0.217,0.986,-13.367,24.597,-29.725,0,0,0,
,0.002,0.236,0.997,3.051,46.264,-42.481,0,0,0,
,0.006,0.211,0.988,7.141,40.954,-38.269,0,0,0,
,0.012,0.207,0.971,-20.142,32.959,-37.842,0,0,0,
,0.01,0.228,0.967,-34.607,22.644,-43.885,0,0,0,
,0.01,0.227,0.994,-15.015,4.882,-46.936,0,0,0,
,-0.005,0.226,0.995,-13.306,0.793,-38.636,0,0,0,
,-0.014,0.22,0.976,-16.968,9.765,-40.162,0,0,0,
,-0.005,0.223,0.98,-32.166,30.761,-53.406,0,0,0,
,0.007,0.228,0.994,-30.518,32.836,-54.932,0,0,0,
,0.009,0.221,0.985,-36.56,22.522,-49.073,0,0,0,
,0.009,0.229,0.981,-37.232,23.742,-49.988,0,0,0,
,0.01,0.227,0.976,-31.8,26.672,-50.904,0,0,0,
,0.012,0.224,0.981,-17.579,23.498,-49.195,0,0,0,
,0.003,0.216,0.985,-11.78,16.601,-40.955,0,0,0,
,-0.005,0.215,0.983,-15.564,15.319,-37.049,0,0,0,
,-0.005,0.22,0.986,-19.837,23.132,-43.152,0,0,0,
,-0.002,0.234,0.99,-16.785,34.362,-44.19,0,0,0,
,0.003,0.231,0.982,-12.94,43.884,-44.312,0,0,0,
,0.014,0.226,0.977,-12.452,48.95,-39.856,0,0,0,
,0.026,0.217,0.977,-18.067,42.114,-38.636,0,0,0,
,0.023,0.213,0.975,-20.508,30.578,-31.922,0,0,0,
,0.012,0.217,0.99,-20.813,21.423,-25.635,0,0,0,
,0.003,0.225,0.998,-19.043,31.921,-26.123,0,0,0,
,0.001,0.233,0.981,-18.433,46.814,-28.016,0,0,0,
,0.018,0.226,0.97,-16.663,50.781,-26.123,0,0,0,
,0.023,0.229,0.971,-23.438,40.649,-28.321,0,0,0,
,0.03,0.227,0.982,-20.569,28.869,-24.231,0,0,0,
