TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.086,-0.382,0.963,-11.902,-73.975,-85.206,
00:00:00:16,0.084,-0.376,0.964,-24.964,-48.768,-85.511,
00:00:00:33,0.093,-0.377,0.967,-32.227,-28.199,-76.6,
00:00:00:50,0.1,-0.369,0.953,-34.913,-8.728,-65.796,
00:00:00:66,0.118,-0.367,0.937,-32.288,1.709,-64.515,
00:00:00:83,0.119,-0.36,0.94,-35.95,3.906,-55.97,
00:00:00:100,0.119,-0.355,0.944,-25.696,5.188,-78.125,
00:00:00:116,0.101,-0.355,0.959,-32.471,13.732,-63.538,
00:00:00:133,0.083,-0.367,0.963,-44.861,30.578,-64.881,
00:00:00:150,0.083,-0.35,0.956,-56.885,44.494,-65.918,
00:00:00:166,0.086,-0.368,0.96,-59.51,53.161,-63.782,
00:00:00:183,0.096,-0.373,0.96,-73.426,67.81,-58.655,
00:00:00:200,0.103,-0.365,0.959,-80.567,81.481,-56.458,
00:00:00:216,0.113,-0.36,0.937,-83.619,86.608,-50.965,
00:00:00:233,0.124,-0.349,0.94,-78.98,78.857,-45.227,
00:00:00:250,0.128,-0.339,0.938,-79.224,73.181,-45.227,
00:00:00:266,0.143,-0.325,0.967,-68.787,65.734,-41.748,
00:00:00:283,0.14,-0.344,0.944,-56.092,57.922,-38.514,
00:00:00:300,0.126,-0.348,0.952,-60.791,58.471,-33.997,
00:00:00:316,0.115,-0.339,0.949,-50.904,56.457,-27.344,
00:00:00:333,0.112,-0.341,0.947,-35.096,48.095,-19.165,
00:00:00:350,0.113,-0.337,0.942,-26.001,37.414,-19.593,
00:00:00:366,0.12,-0.331,0.946,-11.841,32.043,-14.039,
00:00:00:383,0.134,-0.333,0.944,6.713,25.207,-11.78,
00:00:00:400,0.129,-0.348,0.944,44.433,4.943,-7.63,
00:00:00:416,0.124,-0.345,0.939,50.293,-4.639,-6.775,
00:00:00:433,0.135,-0.357,0.932,57.617,-17.823,-12.452,
00:00:00:450,0.133,-0.338,0.94,39.794,-32.41,-15.87,
00:00:00:466,0.135,-0.33,0.937,44.799,-40.711,-13.184,
00:00:00:483,0.118,-0.35,0.985,36.254,-23.926,-9.766,
00:00:00:500,0.16,-0.298,0.858,42.541,-63.294,-46.998,
00:00:00:516,0.06,-0.386,0.995,47.18,-85.144,-25.879,
00:00:00:533,0.104,-0.401,0.993,25.94,-25.818,-23.499,
00:00:00:550,0.099,-0.352,0.931,-2.747,-20.203,-39.368,
00:00:00:566,0.112,-0.347,0.955,-6.714,-12.33,-35.767,
00:00:00:583,0.122,-0.368,0.947,-3.602,-3.052,-39.917,
00:00:00:600,0.111,-0.372,0.948,-19.227,5.004,-40.65,
00:00:00:616,0.111,-0.357,0.955,-27.1,17.15,-44.434,
00:00:00:633,0.111,-0.354,0.945,-22.156,24.658,-42.847,
00:00:00:650,0.11,-0.366,0.945,-21.973,25.695,-41.443,
00:00:00:666,0.109,-0.367,0.947,-32.776,23.498,-39.307,
00:00:00:683,0.11,-0.368,0.949,-36.438,26.123,-33.326,
00:00:00:700,0.114,-0.368,0.939,-33.875,33.813,-26.001,
