TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.033,0.383,0.929,-22.767,6.652,-36.011,0,0,0,
,0.031,0.38,0.924,-21.607,6.286,-35.95,0,0,0,
,0.027,0.375,0.93,-21.363,1.159,-34.241,0,0,0,
,0.022,0.385,0.935,-17.762,8.178,-29.908,0,0,0,
,0.027,0.376,0.919,-21.851,9.338,-31.983,0,0,0,
,0.032,0.387,0.922,-26.978,6.408,-33.143,0,0,0,
,0.036,0.391,0.932,-20.02,6.286,-31.922,0,0,0,
,0.028,0.377,0.924,-13.733,9.582,-31.556,0,0,0,
,0.037,0.373,0.919,-17.518,5.371,-32.959,0,0,0,
,0.034,0.38,0.924,-21.851,-3.296,-32.349,0,0,0,
,0.024,0.389,0.941,-22.4,1.525,-33.631,0,0,0,
,0.024,0.384,0.926,-17.701,11.413,-36.866,0,0,0,
,0.028,0.377,0.924,-16.236,8.178,-36.255,0,0,0,
,0.027,0.383,0.928,-15.809,7.263,-30.091,0,0,0,
,0.03,0.377,0.926,-14.405,10.498,-30.152,0,0,0,
,0.034,0.376,0.927,-19.959,7.812,-31.189,0,0,0,
,0.031,0.375,0.921,-11.597,13.122,-26.856,0,0,0,
,0.033,0.38,0.928,-21.119,8.728,-27.161,0,0,0,
,0.024,0.39,0.933,-19.715,10.131,-25.879,0,0,0,
,0.025,0.388,0.922,-16.175,14.282,-26.001,0,0,0,
,0.033,0.383,0.92,-15.137,13.122,-27.1,0,0,0,
,0.033,0.381,0.925,-15.992,6.469,-28.687,0,0,0,
,0.033,0.381,0.936,-10.376,7.202,-26.917,0,0,0,
,0.032,0.376,0.927,-11.597,11.352,-27.222,0,0,0,
,0.033,0.379,0.924,-17.09,11.657,-29.725,0,0,0,
,0.032,0.381,0.923,-20.874,5.676,-28.809,0,0,0,
,0.03,0.386,0.921,-19.41,1.648,-29.297,0,0,0,
,0.031,0.383,0.933,-17.273,5.554,-29.541,0,0,0,
,0.027,0.383,0.927,-12.452,9.826,-26.673,0,0,0,
,0.028,0.376,0.925,-18.189,10.376,-29.175,0,0,0,
,0.03,0.379,0.924,-18.128,8.667,-27.466,0,0,0,
,0.031,0.385,0.927,-13.306,4.638,-29.48,0,0,0,
,0.028,0.402,0.919,5.004,9.643,-43.396,0,0,0,
,0.034,0.411,0.919,29.541,11.169,-40.833,0,0,0,
,0.034,0.382,0.923,44.25,5.493,-37.842,0,0,0,
,0.028,0.353,0.941,24.597,7.385,-34.913,0,0,0,
,0.028,0.354,0.934,-7.935,10.62,-33.509,0,0,0,
,0.033,0.356,0.929,-26.185,10.803,-30.396,0,0,0,
,0.03,0.375,0.936,-34.18,12.268,-24.964,0,0,0,
,0.031,0.372,0.929,-27.1,19.714,-18.372,0,0,0,
