TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.17,-0.696,0.73,-5.31,-17.701,-30.823,
00:00:00:16,-0.172,-0.693,0.732,-12.94,-24.476,-35.279,
00:00:00:33,-0.178,-0.686,0.734,-14.1,-31.8,-36.744,
00:00:00:50,-0.183,-0.683,0.736,-10.376,-37.354,-37.781,
00:00:00:66,-0.189,-0.678,0.737,-7.569,-39.795,-39.185,
00:00:00:83,-0.2,-0.679,0.741,-2.076,-40.955,-38.392,
00:00:00:100,-0.204,-0.684,0.743,6.042,-34.119,-35.706,
00:00:00:116,-0.202,-0.693,0.743,14.221,-21.424,-35.035,
00:00:00:133,-0.203,-0.695,0.737,12.512,-8.667,-31.739,
00:00:00:150,-0.203,-0.695,0.733,-0.245,3.051,-29.786,
00:00:00:166,-0.203,-0.684,0.735,-6.653,6.836,-29.908,
00:00:00:183,-0.209,-0.684,0.737,-3.663,15.197,-31.006,
00:00:00:200,-0.207,-0.685,0.736,-5.005,21.24,-36.56,
00:00:00:216,-0.206,-0.688,0.738,-10.926,26.123,-42.237,
00:00:00:233,-0.205,-0.685,0.736,-21.058,33.508,-47.791,
00:00:00:250,-0.201,-0.682,0.74,-22.828,37.414,-51.88,
00:00:00:266,-0.201,-0.68,0.74,-18.433,42.663,-52.613,
00:00:00:283,-0.191,-0.682,0.738,-11.109,42.968,-54.505,
00:00:00:300,-0.189,-0.686,0.734,-3.357,35.705,-55.603,
00:00:00:316,-0.189,-0.692,0.73,0.671,32.775,-53.528,
00:00:00:333,-0.191,-0.695,0.724,4.76,24.231,-50.782,
00:00:00:350,-0.193,-0.696,0.725,6.591,18.127,-45.411,
00:00:00:366,-0.193,-0.702,0.719,11.535,12.695,-36.866,
00:00:00:383,-0.19,-0.704,0.714,14.77,8.85,-29.847,
00:00:00:400,-0.19,-0.71,0.717,10.864,2.38,-27.405,
00:00:00:416,-0.197,-0.709,0.717,1.648,-2.381,-19.959,
00:00:00:433,-0.202,-0.704,0.721,-12.207,-3.357,-15.32,
00:00:00:450,-0.205,-0.692,0.727,-17.701,-7.081,-11.78,
00:00:00:466,-0.204,-0.696,0.731,-20.813,-6.348,-13.245,
00:00:00:483,-0.202,-0.688,0.732,-22.767,-3.785,-14.588,
00:00:00:500,-0.199,-0.683,0.73,-18.128,-1.038,-17.64,
00:00:00:516,-0.198,-0.687,0.728,-10.315,-3.113,-18.433,
00:00:00:533,-0.193,-0.695,0.729,-6.958,0.793,-21.058,
00:00:00:550,-0.193,-0.7,0.725,-8.179,3.295,-23.255,
00:00:00:566,-0.192,-0.699,0.721,-14.527,7.629,-23.621,
00:00:00:583,-0.194,-0.695,0.728,-20.081,7.629,-22.156,
00:00:00:600,-0.194,-0.692,0.732,-16.053,3.051,-24.231,
00:00:00:616,-0.198,-0.694,0.728,-7.752,4.028,-23.682,
00:00:00:633,-0.196,-0.7,0.726,-7.935,2.136,-27.71,
00:00:00:650,-0.199,-0.698,0.729,-12.757,6.042,-26.185,
00:00:00:666,-0.198,-0.695,0.727,-15.32,10.681,-27.588,
00:00:00:683,-0.195,-0.693,0.722,-12.452,13.061,-28.016,
00:00:00:700,-0.197,-0.694,0.728,-12.574,10.437,-32.166,
00:00:00:716,-0.194,-0.691,0.727,-10.071,13.732,-33.875,
00:00:00:733,-0.196,-0.691,0.727,-6.897,14.404,-33.875,
00:00:00:750,-0.194,-0.695,0.728,-1.831,18.249,-36.744,
00:00:00:766,-0.193,-0.696,0.723,-2.076,19.348,-38.269,
00:00:00:783,-0.195,-0.701,0.724,-3.968,20.08,-38.88,
