TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.03,0.772,0.64,-14.344,17.639,-21.058,0,0,0,
,-0.026,0.778,0.643,-5.555,14.709,-13.428,0,0,0,
,-0.026,0.77,0.633,0.427,5.004,-10.01,0,0,0,
,-0.029,0.764,0.641,7.202,-6.531,-6.897,0,0,0,
,-0.037,0.762,0.634,-2.625,-13.001,0.183,0,0,0,
,-0.05,0.759,0.634,-3.54,-20.997,-3.235,0,0,0,
,-0.061,0.757,0.637,-5.494,-19.227,-2.564,0,0,0,
,-0.069,0.757,0.63,12.085,-18.86,-10.56,0,0,0,
,-0.075,0.746,0.635,7.934,-17.029,-17.701,0,0,0,
,-0.083,0.738,0.636,-2.686,-15.076,-27.588,0,0,0,
,-0.085,0.743,0.64,-28.138,-5.188,-29.114,0,0,0,
,-0.083,0.759,0.635,-41.687,1.831,-33.387,0,0,0,
,-0.079,0.766,0.627,-32.532,13.671,-37.171,0,0,0,
,-0.073,0.766,0.631,-17.518,17.15,-42.603,0,0,0,
,-0.064,0.758,0.63,-7.996,12.817,-43.03,0,0,0,
,-0.063,0.759,0.635,-9.461,17.028,-47.181,0,0,0,
,-0.057,0.755,0.636,-20.508,16.906,-45.533,0,0,0,
,-0.051,0.76,0.636,-19.715,17.517,-44.739,0,0,0,
,-0.045,0.76,0.638,-25.635,15.38,-42.42,0,0,0,
,-0.045,0.759,0.636,-30.091,10.803,-38.88,0,0,0,
,-0.042,0.764,0.642,-33.143,5.493,-36.866,0,0,0,
,-0.049,0.763,0.637,-36.072,4.882,-33.753,0,0,0,
,-0.052,0.76,0.644,-47.12,0.671,-31.495,0,0,0,
,-0.056,0.756,0.633,-61.707,-1.587,-26.185,0,0,0,
,-0.061,0.77,0.632,-58.594,-2.503,-20.447,0,0,0,
,-0.067,0.781,0.619,-44.922,-6.775,-16.602,0,0,0,
,-0.077,0.78,0.613,-25.147,-4.09,-16.663,0,0,0,
,-0.081,0.775,0.617,-13.428,5.004,-19.959,0,0,0,
,-0.081,0.764,0.617,1.159,12.634,-28.931,0,0,0,
,-0.076,0.757,0.624,9.948,20.996,-34.485,0,0,0,
,-0.069,0.753,0.625,2.502,26.55,-37.537,0,0,0,
,-0.059,0.759,0.632,1.342,31.311,-40.345,0,0,0,
,-0.051,0.759,0.626,-8.423,31.127,-43.946,0,0,0,
