TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.03,0.772,0.64,-14.344,17.639,-21.058,
00:00:00:16,-0.026,0.778,0.643,-5.555,14.709,-13.428,
00:00:00:33,-0.026,0.77,0.633,0.427,5.004,-10.01,
00:00:00:50,-0.029,0.764,0.641,7.202,-6.531,-6.897,
00:00:00:66,-0.037,0.762,0.634,-2.625,-13.001,0.183,
00:00:00:83,-0.05,0.759,0.634,-3.54,-20.997,-3.235,
00:00:00:100,-0.061,0.757,0.637,-5.494,-19.227,-2.564,
00:00:00:116,-0.069,0.757,0.63,12.085,-18.86,-10.56,
00:00:00:133,-0.075,0.746,0.635,7.934,-17.029,-17.701,
00:00:00:150,-0.083,0.738,0.636,-2.686,-15.076,-27.588,
00:00:00:166,-0.085,0.743,0.64,-28.138,-5.188,-29.114,
00:00:00:183,-0.083,0.759,0.635,-41.687,1.831,-33.387,
00:00:00:200,-0.079,0.766,0.627,-32.532,13.671,-37.171,
00:00:00:216,-0.073,0.766,0.631,-17.518,17.15,-42.603,
00:00:00:233,-0.064,0.758,0.63,-7.996,12.817,-43.03,
00:00:00:250,-0.063,0.759,0.635,-9.461,17.028,-47.181,
00:00:00:266,-0.057,0.755,0.636,-20.508,16.906,-45.533,
00:00:00:283,-0.051,0.76,0.636,-19.715,17.517,-44.739,
00:00:00:300,-0.045,0.76,0.638,-25.635,15.38,-42.42,
00:00:00:316,-0.045,0.759,0.636,-30.091,10.803,-38.88,
00:00:00:333,-0.042,0.764,0.642,-33.143,5.493,-36.866,
00:00:00:350,-0.049,0.763,0.637,-36.072,4.882,-33.753,
00:00:00:366,-0.052,0.76,0.644,-47.12,0.671,-31.495,
00:00:00:383,-0.056,0.756,0.633,-61.707,-1.587,-26.185,
00:00:00:400,-0.061,0.77,0.632,-58.594,-2.503,-20.447,
00:00:00:416,-0.067,0.781,0.619,-44.922,-6.775,-16.602,
00:00:00:433,-0.077,0.78,0.613,-25.147,-4.09,-16.663,
00:00:00:450,-0.081,0.775,0.617,-13.428,5.004,-19.959,
00:00:00:466,-0.081,0.764,0.617,1.159,12.634,-28.931,
00:00:00:483,-0.076,0.757,0.624,9.948,20.996,-34.485,
00:00:00:500,-0.069,0.753,0.625,2.502,26.55,-37.537,
00:00:00:516,-0.059,0.759,0.632,1.342,31.311,-40.345,
00:00:00:533,-0.051,0.759,0.626,-8.423,31.127,-43.946,
00:00:00:550,-0.045,0.758,0.632,-10.987,25.634,-44.373,
00:00:00:566,-0.048,0.759,0.631,-20.813,16.174,-39.429,
00:00:00:583,-0.05,0.765,0.63,-17.884,14.831,-42.42,
00:00:00:600,-0.047,0.771,0.636,-17.334,15.808,-41.016,
00:00:00:616,-0.046,0.767,0.63,-10.926,18.188,-40.65,
00:00:00:633,-0.048,0.763,0.635,-9.644,5.554,-35.523,
00:00:00:650,-0.058,0.761,0.633,-11.536,4.028,-31.8,
00:00:00:666,-0.063,0.76,0.634,-15.32,4.394,-34.668,
00:00:00:683,-0.06,0.762,0.633,-21.851,12.268,-38.147,
00:00:00:700,-0.058,0.764,0.627,-20.691,17.028,-41.382,
00:00:00:716,-0.052,0.767,0.625,-17.823,13.122,-41.016,
00:00:00:733,-0.055,0.764,0.622,-18.067,15.136,-38.819,
00:00:00:750,-0.058,0.763,0.629,-17.762,14.221,-39.124,
00:00:00:766,-0.058,0.764,0.625,-24.598,20.202,-41.199,
00:00:00:783,-0.055,0.764,0.628,-31.006,21.606,-41.687,
00:00:00:800,-0.052,0.767,0.627,-27.344,25.94,-41.321,
00:00:00:816,-0.051,0.76,0.632,-20.752,23.254,-44.373,
00:00:00:833,-0.051,0.762,0.634,-23.194,23.864,-45.472,
00:00:00:850,-0.047,0.764,0.631,-28.382,22.644,-44.19,
00:00:00:866,-0.045,0.763,0.632,-28.748,20.813,-43.702,
00:00:00:883,-0.04,0.762,0.632,-31.861,13.794,-42.054,
00:00:00:900,-0.038,0.766,0.632,-36.316,10.864,-37.903,
00:00:00:916,-0.042,0.765,0.628,-42.42,4.516,-35.706,
00:00:00:933,-0.051,0.769,0.63,-46.021,1.953,-36.316,
00:00:00:950,-0.053,0.775,0.626,-48.279,4.821,-31.678,
00:00:00:966,-0.054,0.775,0.621,-41.138,7.812,-33.692,
00:00:00:983,-0.054,0.779,0.62,-32.593,7.751,-33.387,
00:00:01:0,-0.051,0.779,0.621,-28.504,9.582,-31.8,
00:00:01:16,-0.051,0.78,0.625,-18.067,12.146,-31.617,
00:00:01:33,-0.049,0.774,0.617,-14.161,13.305,-30.701,
00:00:01:50,-0.049,0.772,0.627,-10.743,11.962,-29.175,
00:00:01:66,-0.05,0.772,0.624,-12.33,9.643,-28.26,
00:00:01:83,-0.047,0.771,0.622,-14.039,13.732,-28.87,
00:00:01:100,-0.044,0.771,0.624,-12.94,16.601,-27.771,
00:00:01:116,-0.043,0.772,0.618,-15.381,11.84,-28.992,
00:00:01:133,-0.044,0.769,0.62,-14.71,9.399,-23.926,
00:00:01:150,-0.049,0.773,0.62,-12.574,5.676,-24.231,
00:00:01:166,-0.048,0.773,0.631,-9.339,7.629,-23.987,
00:00:01:183,-0.048,0.775,0.624,-12.33,10.437,-22.95,
00:00:01:200,-0.046,0.772,0.621,-7.508,9.948,-22.706,
00:00:01:216,-0.047,0.776,0.622,-8.118,8.728,-22.706,
00:00:01:233,-0.051,0.768,0.62,-5.677,10.253,-25.086,
00:00:01:250,-0.05,0.771,0.623,-2.93,11.657,-24.414,
00:00:01:266,-0.051,0.769,0.616,-5.127,10.681,-24.964,
00:00:01:283,-0.048,0.763,0.618,3.479,14.526,-29.114,
00:00:01:300,-0.044,0.76,0.621,-3.479,14.038,-30.762,
00:00:01:316,-0.043,0.763,0.623,-6.958,16.174,-35.889,
00:00:01:333,-0.042,0.76,0.628,-15.748,14.099,-36.377,
00:00:01:350,-0.044,0.764,0.626,-21.79,10.559,-38.697,
00:00:01:366,-0.048,0.768,0.622,-28.992,4.699,-37.903,
00:00:01:383,-0.049,0.767,0.623,-31.128,4.272,-41.626,
00:00:01:400,-0.051,0.772,0.63,-27.71,4.15,-40.955,
00:00:01:416,-0.049,0.776,0.625,-25.208,5.981,-41.81,
00:00:01:433,-0.048,0.774,0.625,-17.09,3.173,-42.908,
00:00:01:450,-0.049,0.777,0.626,-11.841,3.845,-38.575,
00:00:01:466,-0.047,0.773,0.626,-7.752,3.967,-38.758,
00:00:01:483,-0.046,0.77,0.63,-5.677,7.812,-34.974,
00:00:01:500,-0.048,0.768,0.629,-6.775,3.845,-33.509,
00:00:01:516,-0.045,0.763,0.629,-4.7,5.249,-31.128,
00:00:01:533,-0.047,0.762,0.623,-14.222,7.69,-30.335,
00:00:01:550,-0.044,0.765,0.627,-16.175,7.69,-29.969,
00:00:01:566,-0.047,0.773,0.622,-17.701,10.376,-28.443,
00:00:01:583,-0.049,0.77,0.624,-13.733,7.019,-27.344,
00:00:01:600,-0.049,0.772,0.623,-10.498,3.784,-26.246,
00:00:01:616,-0.052,0.767,0.622,-12.818,10.498,-26.795,
00:00:01:633,-0.05,0.77,0.629,-9.827,15.075,-28.016,
00:00:01:650,-0.052,0.767,0.629,-13.916,13,-26.673,
