TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.198,-0.77,0.645,-27.527,15.014,-30.579,
00:00:00:16,-0.196,-0.771,0.648,-20.997,11.352,-30.213,
00:00:00:33,-0.198,-0.772,0.645,-17.212,12.023,-29.419,
00:00:00:50,-0.2,-0.774,0.641,-15.503,12.512,-29.541,
00:00:00:66,-0.199,-0.777,0.642,-14.588,10.986,-30.945,
00:00:00:83,-0.199,-0.779,0.639,-17.273,14.709,-31.067,
00:00:00:100,-0.2,-0.775,0.639,-17.029,13.183,-33.448,
00:00:00:116,-0.201,-0.776,0.64,-17.029,13.305,-34.18,
00:00:00:133,-0.203,-0.774,0.643,-13.001,11.291,-31.556,
00:00:00:150,-0.202,-0.772,0.646,-12.146,11.901,-30.213,
00:00:00:166,-0.198,-0.774,0.641,-8.179,11.291,-28.504,
00:00:00:183,-0.197,-0.776,0.643,-7.63,12.268,-28.87,
00:00:00:200,-0.198,-0.78,0.643,-10.804,11.718,-30.762,
00:00:00:216,-0.203,-0.78,0.639,-12.207,9.399,-29.48,
00:00:00:233,-0.202,-0.777,0.64,-15.503,13.977,-28.748,
00:00:00:250,-0.2,-0.776,0.64,-16.663,14.648,-27.344,
00:00:00:266,-0.198,-0.773,0.643,-12.269,14.77,-25.818,
00:00:00:283,-0.198,-0.776,0.64,-12.696,17.517,-28.748,
00:00:00:300,-0.197,-0.774,0.643,-14.161,11.962,-28.138,
00:00:00:316,-0.2,-0.775,0.645,-11.902,14.465,-29.175,
00:00:00:333,-0.198,-0.769,0.645,-10.132,8.972,-29.786,
00:00:00:350,-0.197,-0.776,0.645,-6.348,7.812,-31.25,
00:00:00:366,-0.2,-0.781,0.642,-6.287,10.253,-32.41,
00:00:00:383,-0.2,-0.781,0.639,-10.376,9.46,-31.922,
00:00:00:400,-0.203,-0.78,0.638,-14.039,8.85,-31.678,
00:00:00:416,-0.2,-0.777,0.64,-15.015,13,-30.579,
00:00:00:433,-0.204,-0.779,0.643,-18.494,17.028,-27.1,
00:00:00:450,-0.201,-0.779,0.642,-15.503,13.977,-23.377,
