TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.97,0.087,-0.036,15.808,6.652,4.272,0,0,0,
,0.962,0.094,-0.036,20.446,0.549,11.535,0,0,0,
,0.96,0.096,-0.041,30.334,2.38,12.512,0,0,0,
,0.972,0.092,-0.041,37.78,-1.77,12.634,0,0,0,
,0.976,0.089,-0.034,37.353,-11.78,12.512,0,0,0,
,0.971,0.08,-0.036,44.494,-19.898,8.483,0,0,0,
,0.972,0.078,-0.038,37.536,-20.752,6.774,0,0,0,
,0.979,0.079,-0.042,30.761,-23.56,4.028,0,0,0,
,0.983,0.071,-0.044,25.024,-31.25,7.202,0,0,0,
,0.967,0.068,-0.048,19.958,-32.227,9.338,0,0,0,
,0.969,0.072,-0.056,23.376,-24.781,3.356,0,0,0,
,0.97,0.071,-0.061,28.198,-27.649,0.122,0,0,0,
,0.964,0.067,-0.056,32.165,-25.025,-3.174,0,0,0,
,0.972,0.06,-0.053,28.625,-7.019,-7.081,0,0,0,
,0.967,0.061,-0.054,21.423,-5.555,-7.264,0,0,0,
,0.965,0.064,-0.057,20.874,-4.639,-11.475,0,0,0,
,0.965,0.063,-0.054,20.263,-5.31,-14.283,0,0,0,
,0.958,0.062,-0.048,18.859,-4.273,-14.1,0,0,0,
,0.96,0.063,-0.048,14.282,-0.733,-16.114,0,0,0,
,0.967,0.071,-0.05,4.333,4.15,-16.785,0,0,0,
,0.96,0.078,-0.04,10.925,3.051,-17.395,0,0,0,
,0.957,0.072,-0.042,16.113,13.916,-24.903,0,0,0,
,0.966,0.082,-0.043,17.944,20.324,-30.701,0,0,0,
,0.972,0.088,-0.031,26.977,14.831,-36.133,0,0,0,
,0.975,0.086,-0.025,27.893,21.85,-40.65,0,0,0,
,0.98,0.082,-0.021,24.047,18.615,-40.833,0,0,0,
,0.965,0.081,-0.022,14.587,8.361,-16.48,0,0,0,
,0.95,0.082,-0.014,-0.428,7.69,-23.499,0,0,0,
,0.947,0.089,-0.007,-10.926,11.596,-18.86,0,0,0,
,0.96,0.1,-0.01,-11.719,15.197,-20.386,0,0,0,
,0.972,0.11,-0.013,4.76,5.859,-22.461,0,0,0,
,0.963,0.103,-0.003,20.019,-8.057,-23.011,0,0,0,
,0.955,0.091,0.01,9.582,-8.484,-15.686,0,0,0,
,0.954,0.093,0.012,-0.794,-10.376,-12.757,0,0,0,
,0.973,0.097,0.008,-6.897,-3.174,-16.053,0,0,0,
,0.989,0.096,0.002,-13.489,-23.316,-16.602,0,0,0,
,0.969,0.097,-0.001,-17.701,-37.659,-16.175,0,0,0,
,0.96,0.093,0.006,-25.757,-36.988,-17.762,0,0,0,
,0.96,0.09,0.005,-31.311,-36.133,-18.189,0,0,0,
,0.968,0.09,-0.007,-32.471,-36.255,-23.926,0,0,0,
,0.975,0.096,-0.013,-30.945,-36.927,-25.391,0,0,0,
,0.964,0.097,-0.01,-23.316,-43.519,-25.025,0,0,0,
,0.95,0.094,-0.009,-17.334,-41.443,-22.095,0,0,0,
,0.945,0.09,-0.008,-15.625,-30.03,-16.175,0,0,0,
,0.949,0.1,-0.002,-17.395,-25.208,-13.733,0,0,0,
,0.949,0.11,0.005,-13.916,-15.992,-11.841,0,0,0,
,0.971,0.112,0.008,-4.456,-11.048,-14.283,0,0,0,
,0.978,0.101,0.003,-0.489,-19.104,-14.466,0,0,0,
,0.961,0.104,0,3.906,-30.762,-16.358,0,0,0,
,0.947,0.111,0.028,11.596,-8.423,-20.935,0,0,0,
,0.961,0.111,0.022,12.268,-2.259,-22.095,0,0,0,
,0.975,0.117,0.022,13.916,3.418,-18.677,0,0,0,
,0.99,0.122,0.026,13.916,-0.367,-16.297,0,0,0,
,0.986,0.126,0.044,22.644,-5.188,-11.719,0,0,0,
,0.976,0.132,0.054,29.541,-1.831,-4.151,0,0,0,
,0.968,0.131,0.063,39.856,2.38,8.178,0,0,0,
,0.96,0.14,0.081,68.115,9.643,25.451,0,0,0,
,0.95,0.139,0.082,114.624,6.713,37.292,0,0,0,
,0.94,0.122,0.087,153.198,10.315,45.044,0,0,0,
,0.936,0.115,0.073,176.574,10.192,43.518,0,0,0,
,0.947,0.11,0.061,191.894,4.211,34.118,0,0,0,
,0.975,0.098,0.056,197.021,-1.404,19.287,0,0,0,
,0.986,0.099,0.067,192.443,-17.09,12.878,0,0,0,
,0.954,0.092,0.064,171.264,-22.644,-1.648,0,0,0,
,0.937,0.089,0.048,159.912,-20.447,-3.479,0,0,0,
,0.919,0.111,0.037,159.362,-24.109,-7.203,0,0,0,
,0.891,0.102,0.029,170.349,-35.645,1.892,0,0,0,
,0.863,0.089,0.031,164.795,-29.236,3.295,0,0,0,
,0.857,0.095,0.026,155.761,-5.494,4.577,0,0,0,
,0.896,0.092,0.028,140.991,32.348,-7.142,0,0,0,
,0.949,0.101,0.031,118.164,50.109,-14.222,0,0,0,
,0.951,0.119,0.033,86.425,36.132,-26.185,0,0,0,
,0.907,0.135,0.037,67.627,39.856,-36.438,0,0,0,
,0.882,0.157,0.034,60.119,60.119,-46.814,0,0,0,
,0.883,0.156,0.018,60.18,61.523,-52.002,0,0,0,
