TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.894,0.247,0.268,-19.288,31.127,-54.017,0,0,0,
,0.895,0.253,0.272,-4.944,32.226,-53.101,0,0,0,
,0.895,0.244,0.262,2.075,39.856,-53.65,0,0,0,
,0.888,0.229,0.269,5.432,43.701,-49.5,0,0,0,
,0.894,0.238,0.278,2.929,57.739,-51.209,0,0,0,
,0.898,0.261,0.264,6.225,65.49,-48.584,0,0,0,
,0.905,0.275,0.249,15.502,72.692,-62.134,0,0,0,
,0.917,0.252,0.225,32.836,72.326,-78.186,0,0,0,
,0.903,0.248,0.243,49.194,71.899,-87.952,0,0,0,
,0.885,0.264,0.289,51.269,60.913,-89.234,0,0,0,
,0.872,0.269,0.314,37.048,38.452,-88.257,0,0,0,
,0.885,0.209,0.295,18.31,15.808,-80.018,0,0,0,
,0.909,0.154,0.273,-21.241,5.249,-65.003,0,0,0,
,0.927,0.165,0.242,-45.533,2.868,-48.157,0,0,0,
,0.917,0.193,0.213,-28.077,4.699,-28.26,0,0,0,
,0.916,0.186,0.217,-3.54,8.361,-18.738,0,0,0,
,0.911,0.145,0.233,-30.396,-2.869,-5.372,0,0,0,
,0.909,0.178,0.227,-42.298,-6.775,5.615,0,0,0,
,0.902,0.193,0.239,-46.082,-6.043,7.69,0,0,0,
,0.905,0.262,0.248,-36.56,11.047,8.606,0,0,0,
,0.892,0.285,0.256,-11.231,15.93,10.62,0,0,0,
,0.885,0.276,0.271,2.197,26.672,-0.55,0,0,0,
,0.889,0.263,0.298,8.911,29.785,-8.728,0,0,0,
,0.886,0.267,0.309,10.559,31.677,-20.935,0,0,0,
,0.886,0.287,0.308,21.24,40.1,-23.499,0,0,0,
,0.887,0.237,0.293,27.587,38.879,-37.659,0,0,0,
,0.889,0.243,0.273,20.935,47.302,-33.509,0,0,0,
,0.897,0.214,0.265,20.752,46.875,-37.354,0,0,0,
,0.906,0.256,0.249,23.925,56.091,-27.832,0,0,0,
,0.916,0.281,0.228,55.603,52.795,-24.353,0,0,0,
,0.907,0.249,0.226,81.543,43.212,-19.837,0,0,0,
,0.877,0.085,0.218,55.847,20.202,-34.241,0,0,0,
,0.9,0.15,0.251,-13.062,32.898,-13.794,0,0,0,
,0.924,0.218,0.24,-45.472,28.991,-18.372,0,0,0,
,0.897,0.299,0.255,-14.1,24.841,-9.583,0,0,0,
,0.895,0.274,0.253,22.216,25.94,-16.968,0,0,0,
,0.891,0.096,0.265,-0.489,3.967,-28.016,0,0,0,
,0.873,0.161,0.298,-75.928,25.94,-7.63,0,0,0,
,0.9,0.236,0.312,-85.816,31.738,-19.104,0,0,0,
,0.895,0.304,0.31,-71.351,35.278,-11.17,0,0,0,
,0.896,0.331,0.271,-45.594,31.677,-26.246,0,0,0,
,0.891,0.259,0.259,-17.64,23.437,-41.871,0,0,0,
,0.899,0.185,0.249,-43.274,16.113,-46.509,0,0,0,
,0.899,0.209,0.26,-74.341,19.714,-45.35,0,0,0,
,0.908,0.275,0.245,-71.778,23.315,-43.396,0,0,0,
,0.901,0.31,0.231,-31.8,29.663,-43.702,0,0,0,
,0.905,0.264,0.223,3.234,28.686,-50.721,0,0,0,
,0.906,0.223,0.229,8.544,28.076,-47.547,0,0,0,
,0.912,0.195,0.231,1.525,24.658,-53.467,0,0,0,
,0.914,0.222,0.23,-4.273,25.207,-47.303,0,0,0,
,0.905,0.197,0.232,-19.043,13.977,-42.847,0,0,0,
,0.917,0.216,0.224,-27.771,8.728,-42.603,0,0,0,
,0.909,0.266,0.226,-12.635,11.779,-32.776,0,0,0,
,0.917,0.248,0.222,16.174,8.972,-37.964,0,0,0,
,0.909,0.189,0.23,15.502,-3.785,-36.316,0,0,0,
