TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.252,-0.273,0.901,-143.189,135.009,-47.303,
00:00:00:16,-0.28,-0.275,0.939,-139.039,115.783,-62.745,
00:00:00:33,-0.266,-0.233,0.962,-175.049,107.299,-41.993,
00:00:00:50,-0.207,-0.233,0.944,-59.693,105.224,-38.147,
00:00:00:66,-0.157,-0.313,0.924,69.58,48.034,-46.631,
00:00:00:83,-0.212,-0.397,0.877,112.06,11.23,-50.171,
00:00:00:100,-0.23,-0.415,0.853,77.27,43.762,-34.058,
00:00:00:116,-0.201,-0.385,0.849,40.832,31.738,-39.49,
00:00:00:133,-0.192,-0.383,0.885,19.409,4.821,-46.875,
00:00:00:150,-0.198,-0.398,0.919,8.606,-12.94,-47.547,
00:00:00:166,-0.205,-0.411,0.973,2.685,-37.781,-46.875,
00:00:00:183,-0.242,-0.402,0.968,20.019,-50.965,-40.406,
00:00:00:200,-0.25,-0.389,0.934,42.907,-51.331,-22.644,
00:00:00:216,-0.244,-0.391,0.905,39.794,-51.941,-14.466,
00:00:00:233,-0.239,-0.399,0.912,4.943,-52.491,-8.912,
00:00:00:250,-0.236,-0.397,0.925,-4.456,-45.472,-4.151,
00:00:00:266,-0.235,-0.409,0.944,0.732,-48.157,3.356,
00:00:00:283,-0.242,-0.419,0.946,4.699,-44.8,8.85,
00:00:00:300,-0.248,-0.401,0.924,6.286,-29.602,15.564,
00:00:00:316,-0.244,-0.387,0.93,5.859,-30.701,16.174,
00:00:00:333,-0.253,-0.381,0.912,14.099,-25.147,17.761,
00:00:00:350,-0.248,-0.373,0.899,28.259,-21.607,22.277,
00:00:00:366,-0.232,-0.381,0.888,34.545,-23.621,20.385,
00:00:00:383,-0.235,-0.408,0.919,11.291,-30.701,13.244,
00:00:00:400,-0.246,-0.403,0.921,4.394,-24.842,10.437,
00:00:00:416,-0.241,-0.39,0.903,13.855,-20.935,8.422,
00:00:00:433,-0.234,-0.4,0.913,25.451,-34.424,0.732,
00:00:00:450,-0.245,-0.42,0.929,25.94,-39.063,-10.437,
00:00:00:466,-0.254,-0.395,0.876,29.174,-33.936,-9.522,
00:00:00:483,-0.25,-0.376,0.893,51.452,-37.415,-12.818,
00:00:00:500,-0.253,-0.396,0.869,67.26,-44.678,-22.095,
00:00:00:516,-0.258,-0.402,0.879,66.528,-41.443,-18.738,
00:00:00:533,-0.251,-0.414,0.904,60.791,-37.781,-23.987,
00:00:00:550,-0.25,-0.439,0.921,68.481,-44.007,-32.715,
00:00:00:566,-0.268,-0.445,0.92,46.936,-44.434,-36.316,
00:00:00:583,-0.278,-0.435,0.902,60.913,-34.546,-33.265,
00:00:00:600,-0.271,-0.425,0.888,68.969,-32.898,-33.326,
00:00:00:616,-0.27,-0.427,0.888,77.819,-41.077,-33.265,
00:00:00:633,-0.273,-0.434,0.879,80.81,-40.589,-33.57,
00:00:00:650,-0.273,-0.427,0.873,86.731,-35.523,-31.006,
00:00:00:666,-0.275,-0.436,0.87,104.431,-34.852,-32.227,
00:00:00:683,-0.274,-0.449,0.882,93.933,-34.302,-28.138,
00:00:00:700,-0.271,-0.461,0.888,103.637,-29.847,-31.556,
00:00:00:716,-0.273,-0.464,0.873,113.342,-28.931,-31.739,
00:00:00:733,-0.283,-0.449,0.862,111.511,-32.288,-29.541,
00:00:00:750,-0.283,-0.471,0.874,98.938,-32.776,-36.622,
00:00:00:766,-0.279,-0.486,0.873,83.435,-19.532,-36.866,
00:00:00:783,-0.267,-0.492,0.889,65.551,-26.856,-38.819,
00:00:00:800,-0.277,-0.499,0.893,44.311,-30.823,-48.279,
00:00:00:816,-0.288,-0.477,0.885,22.094,-20.02,-46.326,
00:00:00:833,-0.282,-0.472,0.857,21.423,-13.184,-54.078,
00:00:00:850,-0.282,-0.476,0.853,20.202,-16.236,-54.078,
00:00:00:866,-0.291,-0.486,0.86,9.643,-12.513,-61.28,
00:00:00:883,-0.298,-0.484,0.866,2.502,-9.827,-59.388,
00:00:00:900,-0.302,-0.484,0.868,3.418,-2.991,-56.641,
00:00:00:916,-0.296,-0.493,0.886,4.394,-2.198,-54.627,
00:00:00:933,-0.3,-0.495,0.871,0.122,0.305,-50.354,
00:00:00:950,-0.299,-0.489,0.866,-3.968,-0.184,-48.401,
00:00:00:966,-0.297,-0.49,0.86,-5.982,-1.831,-50.049,
00:00:00:983,-0.297,-0.497,0.86,-7.447,0.305,-46.57,
00:00:01:0,-0.3,-0.49,0.854,-9.827,6.225,-46.082,
00:00:01:16,-0.298,-0.487,0.859,-14.832,9.399,-44.251,
00:00:01:33,-0.299,-0.482,0.857,-16.846,7.263,-40.528,
00:00:01:50,-0.302,-0.483,0.863,-17.09,5.249,-41.077,
00:00:01:66,-0.302,-0.484,0.861,-16.541,4.821,-42.237,
00:00:01:83,-0.306,-0.482,0.86,-21.241,3.784,-37.842,
00:00:01:100,-0.301,-0.484,0.859,-22.339,8.239,-44.312,
00:00:01:116,-0.305,-0.48,0.85,-26.001,9.521,-43.213,
00:00:01:133,-0.3,-0.481,0.865,-33.326,9.399,-46.265,
00:00:01:150,-0.305,-0.478,0.857,-31.128,9.46,-52.247,
00:00:01:166,-0.304,-0.47,0.855,-32.593,6.225,-55.054,
00:00:01:183,-0.308,-0.473,0.853,-27.222,7.995,-55.115,
00:00:01:200,-0.312,-0.467,0.853,-15.686,4.516,-50.354,
00:00:01:216,-0.314,-0.465,0.85,1.586,7.507,-47.608,
00:00:01:233,-0.31,-0.473,0.844,12.756,6.836,-46.021,
00:00:01:250,-0.303,-0.492,0.858,10.62,8.056,-44.495,
00:00:01:266,-0.308,-0.487,0.863,7.751,6.225,-39.978,
00:00:01:283,-0.313,-0.484,0.865,10.925,6.469,-38.331,
00:00:01:300,-0.308,-0.482,0.861,14.526,11.474,-16.785,
00:00:01:316,-0.308,-0.492,0.854,21.545,11.291,-30.213,
00:00:01:333,-0.311,-0.49,0.848,17.334,13.366,-27.588,
00:00:01:350,-0.311,-0.485,0.853,11.047,14.038,-28.443,
00:00:01:366,-0.312,-0.485,0.859,6.347,11.657,-30.274,
00:00:01:383,-0.309,-0.486,0.86,4.211,9.155,-30.335,
00:00:01:400,-0.31,-0.486,0.851,12.878,9.46,-29.236,
00:00:01:416,-0.308,-0.487,0.849,5.798,13.366,-29.419,
00:00:01:433,-0.308,-0.493,0.854,2.746,11.291,-30.518,
00:00:01:450,-0.311,-0.487,0.848,9.033,7.385,-26.368,
00:00:01:466,-0.311,-0.493,0.847,10.803,8.667,-25.452,
00:00:01:483,-0.31,-0.471,0.84,8.667,11.108,-22.4,
00:00:01:500,-0.308,-0.504,0.858,1.037,10.376,-20.63,
00:00:01:516,-0.314,-0.5,0.852,-4.639,9.277,-23.682,
00:00:01:533,-0.312,-0.495,0.845,-6.226,13.732,-19.471,
00:00:01:550,-0.307,-0.498,0.841,-3.846,13.122,-21.973,
00:00:01:566,-0.308,-0.498,0.844,-13.611,16.418,-19.654,
00:00:01:583,-0.307,-0.492,0.851,-23.499,17.456,-23.011,
00:00:01:600,-0.309,-0.484,0.848,-21.973,18.859,-22.706,
00:00:01:616,-0.311,-0.494,0.85,-16.114,15.625,-24.964,
