TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.177,-0.032,0.966,16.235,7.995,-0.489,
00:00:00:16,0.192,0.005,0.987,15.258,-2.381,-8.057,
00:00:00:33,0.199,-0.006,0.979,20.019,-8.851,-20.813,
00:00:00:50,0.194,-0.037,0.971,-8.301,-15.87,-28.504,
00:00:00:66,0.194,-0.02,0.973,-31.373,-24.109,-29.114,
00:00:00:83,0.186,-0.021,0.992,-37.171,-29.297,-31.006,
00:00:00:100,0.178,-0.007,0.997,-44.19,-31.128,-27.527,
00:00:00:116,0.172,-0.011,1.001,-29.908,-29.725,-27.527,
00:00:00:133,0.162,-0.037,0.989,-36.316,-21.18,-29.175,
00:00:00:150,0.18,-0.013,1.014,-33.387,-27.161,-21.363,
00:00:00:166,0.178,-0.02,0.991,-20.447,-13.855,-15.748,
00:00:00:183,0.177,-0.043,0.986,-23.438,-10.987,-6.043,
00:00:00:200,0.18,0.002,1.012,-25.757,-5.921,-3.418,
00:00:00:216,0.174,-0.021,0.985,-15.503,1.892,-2.32,
00:00:00:233,0.146,-0.019,1.002,-27.1,5.554,2.807,
00:00:00:250,0.171,0.023,1.013,-9.217,19.043,-1.77,
00:00:00:266,0.177,-0.017,1.008,1.709,30.212,-4.334,
00:00:00:283,0.191,0.002,1.003,-9.156,34.118,-8.789,
00:00:00:300,0.179,-0.021,0.977,-17.395,36.499,-8.606,
00:00:00:316,0.188,-0.007,0.974,-36.499,28.259,-9.705,
00:00:00:333,0.186,0.007,0.982,-26.795,28.259,-7.996,
00:00:00:350,0.176,-0.028,0.966,-41.26,18.005,-10.315,
00:00:00:366,0.178,0.003,0.974,-73.243,12.268,-12.818,
00:00:00:383,0.165,0.018,0.982,-92.347,5.859,-28.443,
00:00:00:400,0.156,0.027,0.97,-95.643,6.469,-35.95,
00:00:00:416,0.123,0.025,0.946,-105.042,9.155,-49.378,
00:00:00:433,0.134,0.015,0.985,-86.243,15.014,-52.491,
00:00:00:450,0.166,-0.017,1.027,-46.814,20.141,-50.354,
00:00:00:466,0.153,-0.04,1.007,-14.954,26.489,-38.086,
00:00:00:483,0.153,-0.099,1.024,-3.907,26.001,-21.851,
00:00:00:500,0.205,-0.037,1.05,21.301,24.658,-2.747,
00:00:00:516,0.21,-0.022,1.001,32.043,21.85,15.93,
00:00:00:533,0.21,-0.009,0.975,14.404,15.258,26.428,
00:00:00:550,0.195,0.017,0.977,4.577,7.08,31.738,
00:00:00:566,0.182,0.001,0.979,-2.381,-7.142,25.756,
00:00:00:583,0.186,0.019,0.988,-14.161,-13.123,18.005,
00:00:00:600,0.176,0.025,0.963,-28.382,-29.053,7.263,
00:00:00:616,0.158,0.009,0.97,-42.847,-34.607,-2.93,
00:00:00:633,0.157,0.027,0.984,-50.843,-42.237,-9.827,
00:00:00:650,0.147,-0.012,0.966,-45.472,-44.983,-13.001,
00:00:00:666,0.16,-0.037,0.997,-76.233,-60.303,-8.484,
00:00:00:683,0.161,-0.012,1.009,-67.444,-56.58,-7.935,
