TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.169,-0.43,0.898,-37.72,28.869,-20.752,0,0,0,
,-0.242,-0.407,0.999,-49.134,59.631,-43.763,0,0,0,
,-0.232,-0.442,0.937,-175.965,46.081,-86.121,0,0,0,
,-0.228,-0.367,0.996,-245.911,48.523,-101.197,0,0,0,
,-0.237,-0.284,1.022,-187.989,39.123,-142.884,0,0,0,
,-0.192,-0.33,1.002,-62.623,13.244,-167.359,0,0,0,
,-0.181,-0.381,1.005,49.804,18.371,-150.635,0,0,0,
,-0.221,-0.412,0.967,92.468,44.677,-123.23,0,0,0,
,-0.161,-0.434,0.936,107.299,58.654,-138.001,0,0,0,
,-0.089,-0.463,0.96,89.538,47.485,-139.71,0,0,0,
,-0.109,-0.424,0.919,29.907,61.279,-126.831,0,0,0,
,-0.134,-0.37,0.881,30.517,61.95,-122.559,0,0,0,
,-0.151,-0.354,0.832,69.458,74.279,-111.878,0,0,0,
,-0.175,-0.357,0.811,87.524,72.448,-100.037,0,0,0,
,-0.175,-0.421,0.812,60.18,75.805,-97.413,0,0,0,
,-0.143,-0.495,0.854,12.329,71.838,-114.38,0,0,0,
,-0.125,-0.517,0.862,-36.438,59.692,-122.132,0,0,0,
,-0.081,-0.545,0.854,-76.6,28.32,-143.616,0,0,0,
,-0.058,-0.495,0.856,-141.541,1.342,-134.461,0,0,0,
,-0.037,-0.472,0.871,-178.65,-38.086,-144.104,0,0,0,
,0.058,-0.487,0.892,-228.028,-95.581,-150.574,0,0,0,
,0.161,-0.511,0.801,-231.69,-55.787,-184.754,0,0,0,
,0.16,-0.458,0.751,-132.019,-70.13,-244.629,0,0,0,
,0.032,-0.387,0.737,-59.693,-59.937,-254.151,0,0,0,
,-0.053,-0.323,0.776,-28.321,-17.395,-247.071,0,0,0,
,-0.111,-0.272,0.968,-127.686,-14.527,-220.276,0,0,0,
,-0.254,-0.255,1.067,-139.649,-41.26,-165.101,0,0,0,
,-0.33,-0.275,1.123,-40.345,-72.876,-88.746,0,0,0,
,-0.346,-0.265,1.102,140.625,-105.774,5.859,0,0,0,
,-0.354,-0.286,1.044,346.496,-186.036,53.955,0,0,0,
,-0.419,-0.47,1.046,373.474,-246.46,84.35,0,0,0,
,-0.54,-0.527,1.025,247.436,-163.208,109.741,0,0,0,
,-0.505,-0.529,0.891,127.441,-135.01,90.087,0,0,0,
,-0.506,-0.466,0.865,81.115,-125.061,103.088,0,0,0,
