TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,-0.006,-0.39,0.942,-13.428,12.39,-35.767,0,0,0,
,-0.011,-0.388,0.943,-15.748,11.169,-33.143,0,0,0,
,-0.019,-0.388,0.949,-17.029,11.047,-31.678,0,0,0,
,-0.016,-0.385,0.947,-22.644,14.77,-32.715,0,0,0,
,-0.009,-0.384,0.944,-21.851,18.554,-31.739,0,0,0,
,-0.002,-0.382,0.946,-23.987,17.273,-29.602,0,0,0,
,-0.001,-0.373,0.944,-18.311,12.268,-30.518,0,0,0,
,-0.012,-0.381,0.947,-7.813,6.164,-29.053,0,0,0,
,-0.017,-0.394,0.949,-9.4,11.474,-32.471,0,0,0,
,-0.015,-0.395,0.94,-18.372,15.38,-32.166,0,0,0,
,-0.009,-0.386,0.941,-23.011,20.935,-32.898,0,0,0,
,-0.005,-0.379,0.942,-21.302,17.578,-29.602,0,0,0,
,-0.002,-0.38,0.948,-14.954,14.648,-28.992,0,0,0,
,-0.005,-0.381,0.944,-10.804,11.901,-27.771,0,0,0,
,-0.015,-0.389,0.944,-12.757,12.695,-30.274,0,0,0,
,-0.015,-0.384,0.944,-13.672,12.817,-27.71,0,0,0,
,-0.015,-0.386,0.949,-17.579,14.16,-27.283,0,0,0,
,-0.015,-0.389,0.953,-21.119,13.549,-28.443,0,0,0,
,-0.016,-0.385,0.946,-27.955,17.334,-31.617,0,0,0,
,-0.003,-0.372,0.947,-27.894,23.925,-31.495,0,0,0,
,0.008,-0.372,0.948,-18.921,22.094,-30.762,0,0,0,
,0,-0.378,0.944,-5.86,8.178,-29.358,0,0,0,
,-0.02,-0.388,0.945,-0.794,3.112,-27.222,0,0,0,
,-0.021,-0.401,0.946,-4.761,13.977,-25.208,0,0,0,
,-0.011,-0.4,0.939,-18.25,18.981,-24.598,0,0,0,
,-0.009,-0.384,0.943,-31.25,18.188,-26.062,0,0,0,
,-0.008,-0.373,0.946,-27.161,20.141,-24.842,0,0,0,
,0.001,-0.373,0.944,-18.555,20.996,-25.147,0,0,0,
,-0.001,-0.375,0.945,-14.161,11.169,-24.842,0,0,0,
,-0.011,-0.377,0.95,-7.264,7.324,-24.414,0,0,0,
,-0.011,-0.39,0.945,-8.179,13.977,-24.109,0,0,0,
,-0.01,-0.39,0.943,-13.672,12.39,-23.865,0,0,0,
,-0.017,-0.38,0.943,-12.879,12.329,-23.499,0,0,0,
,-0.016,-0.373,0.946,-2.137,17.639,-22.706,0,0,0,
,-0.006,-0.377,0.944,9.704,20.874,-21.79,0,0,0,
,0,-0.395,0.946,12.695,15.502,-24.476,0,0,0,
,-0.008,-0.399,0.941,2.99,7.446,-24.231,0,0,0,
,-0.01,-0.396,0.942,-10.376,16.784,-25.94,0,0,0,
,-0.005,-0.386,0.944,-14.954,17.211,-25.33,0,0,0,
,-0.007,-0.386,0.947,-15.015,11.962,-25.94,0,0,0,
,-0.009,-0.386,0.951,-15.87,11.962,-30.518,0,0,0,
,-0.012,-0.385,0.949,-20.63,13.916,-32.044,0,0,0,
,-0.012,-0.385,0.943,-21.241,18.066,-34.729,0,0,0,
,-0.009,-0.387,0.947,-20.508,16.967,-34.607,0,0,0,
,-0.005,-0.386,0.946,-18.738,17.028,-34.363,0,0,0,
,-0.007,-0.385,0.943,-21.18,12.939,-33.997,0,0,0,
,-0.008,-0.388,0.943,-18.677,13.305,-34.729,0,0,0,
,-0.011,-0.386,0.943,-20.142,14.465,-33.509,0,0,0,
,-0.006,-0.386,0.941,-20.325,16.54,-31.556,0,0,0,
,-0.008,-0.387,0.943,-17.64,14.404,-29.419,0,0,0,
,-0.012,-0.39,0.941,-17.151,9.643,-30.396,0,0,0,
,-0.011,-0.387,0.944,-19.898,15.747,-28.504,0,0,0,
,-0.01,-0.383,0.948,-20.935,16.845,-25.879,0,0,0,
,-0.008,-0.386,0.947,-19.654,14.892,-28.016,0,0,0,
,-0.008,-0.382,0.945,-19.959,16.54,-29.053,0,0,0,
,-0.004,-0.382,0.944,-19.593,11.657,-29.602,0,0,0,
