TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.906,-0.352,0.065,-16.541,14.648,-34.607,
00:00:00:16,0.906,-0.35,0.063,-19.104,16.967,-33.448,
00:00:00:33,0.906,-0.348,0.062,-21.851,15.93,-33.814,
00:00:00:50,0.934,-0.351,0.066,-20.569,0.854,-34.058,
00:00:00:66,0.906,-0.349,0.062,-20.935,16.296,-32.837,
00:00:00:83,0.905,-0.349,0.059,-19.898,16.54,-34.302,
00:00:00:100,0.906,-0.348,0.031,-21.729,16.113,-34.363,
00:00:00:116,0.906,-0.349,0.064,-20.142,17.456,-34.913,
00:00:00:133,0.905,-0.347,0.063,-21.607,16.784,-34.18,
00:00:00:150,0.905,-0.348,0.066,-17.762,14.099,-35.645,
00:00:00:166,0.906,-0.345,0.06,-16.968,15.808,-33.57,
00:00:00:183,0.906,-0.348,0.062,-19.349,17.211,-34.974,
00:00:00:200,0.906,-0.348,0.066,-20.325,18.798,-32.532,
00:00:00:216,0.907,-0.349,0.068,-21.973,20.263,-16.785,
00:00:00:233,0.906,-0.345,0.064,-20.447,20.202,-33.204,
00:00:00:250,0.936,-0.347,0.069,-21.058,18.188,-33.081,
00:00:00:266,0.907,-0.348,0.066,-17.273,18.737,-31.128,
00:00:00:283,0.906,-0.348,0.067,-16.541,17.517,-32.959,
00:00:00:300,0.905,-0.349,0.064,-15.87,15.686,-32.471,
00:00:00:316,0.905,-0.351,0.067,-16.602,17.639,-31.311,
00:00:00:333,0.902,-0.355,0.066,-20.569,17.822,-31.617,
00:00:00:350,0.911,-0.353,0.063,-23.987,23.925,-31.006,
00:00:00:366,0.907,-0.348,0.062,-26.795,21.545,-31.739,
00:00:00:383,0.901,-0.347,0.072,-25.452,21.24,-32.532,
00:00:00:400,0.903,-0.35,0.074,-24.72,24.108,-33.753,
00:00:00:416,0.905,-0.349,0.068,-23.072,24.414,-32.776,
00:00:00:433,0.906,-0.346,0.066,-24.72,18.188,-32.41,
00:00:00:450,0.877,-0.348,0.07,-21.79,15.014,-32.288,
00:00:00:466,0.905,-0.353,0.068,-21.241,15.808,-32.41,
00:00:00:483,0.905,-0.346,0.069,-21.729,17.761,-33.753,
00:00:00:500,0.911,-0.346,0.064,-21.424,15.197,-33.875,
00:00:00:516,0.908,-0.348,0.064,-21.607,14.77,-35.584,
