TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.004,0.288,0.961,-12.696,20.507,-32.532,
00:00:00:16,0,0.293,0.96,-15.259,17.028,-33.387,
00:00:00:33,0,0.291,0.955,-15.992,17.7,-32.044,
00:00:00:50,-0.004,0.286,0.963,-14.222,17.15,-30.884,
00:00:00:66,-0.003,0.291,0.957,-17.09,17.944,-29.969,
00:00:00:83,-0.007,0.292,0.959,-14.222,19.653,-32.288,
00:00:00:100,-0.005,0.299,0.956,-12.757,17.761,-33.509,
00:00:00:116,-0.007,0.297,0.954,-11.353,19.226,-30.945,
00:00:00:133,-0.004,0.296,0.958,-13.245,19.287,-30.945,
00:00:00:150,-0.004,0.291,0.956,-11.841,18.859,-31.8,
00:00:00:166,-0.006,0.289,0.962,-12.33,19.531,-33.265,
00:00:00:183,-0.003,0.287,0.959,-15.259,16.662,-33.265,
00:00:00:200,-0.002,0.29,0.961,-16.785,20.996,-32.532,
00:00:00:216,-0.004,0.293,0.95,-19.227,18.554,-31.617,
00:00:00:233,-0.004,0.293,0.96,-14.954,16.967,-32.349,
00:00:00:250,-0.002,0.293,0.956,-15.625,18.981,-32.105,
00:00:00:266,-0.009,0.29,0.956,-12.513,18.676,-30.945,
00:00:00:283,-0.006,0.292,0.961,-16.053,18.432,-32.532,
00:00:00:300,-0.003,0.291,0.956,-13.855,20.019,-31.128,
00:00:00:316,-0.005,0.293,0.96,-13.001,17.15,-32.288,
00:00:00:333,-0.005,0.289,0.956,-12.513,19.775,-30.579,
00:00:00:350,-0.006,0.292,0.966,-14.344,17.7,-31.067,
00:00:00:366,0,0.29,0.96,-19.165,21.911,-32.593,
00:00:00:383,-0.007,0.292,0.96,-17.945,18.432,-33.204,
00:00:00:400,-0.003,0.296,0.958,-18.311,17.028,-32.349,
00:00:00:416,-0.005,0.295,0.959,-15.259,18.859,-32.105,
00:00:00:433,-0.003,0.295,0.96,-16.297,18.127,-31.128,
00:00:00:450,-0.005,0.292,0.958,-12.452,19.531,-32.044,
00:00:00:466,-0.005,0.292,0.962,-9.827,19.47,-30.945,
00:00:00:483,-0.003,0.291,0.959,-8.484,20.874,-31.189,
00:00:00:500,-0.004,0.289,0.96,-8.118,17.7,-30.823,
00:00:00:516,-0.004,0.291,0.957,-14.283,18.31,-30.396,
00:00:00:533,-0.005,0.291,0.958,-15.503,18.432,-33.509,
