TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0,0.26,0.967,-16.236,16.601,-31.556,0,0,0,
,-0.004,0.266,0.971,-17.334,15.808,-30.335,0,0,0,
,0.001,0.265,0.964,-14.283,14.526,-30.701,0,0,0,
,-0.004,0.266,0.971,-13.123,19.714,-28.565,0,0,0,
,-0.002,0.267,0.966,-12.635,18.371,-30.64,0,0,0,
,-0.005,0.264,0.967,-12.391,17.089,-30.213,0,0,0,
,-0.002,0.266,0.967,-14.954,17.15,-32.776,0,0,0,
,-0.006,0.263,0.961,-15.931,15.136,-30.091,0,0,0,
,-0.003,0.266,0.971,-17.212,16.418,-30.945,0,0,0,
,-0.001,0.26,0.965,-18.921,16.967,-28.87,0,0,0,
,-0.003,0.27,0.97,-17.273,18.371,-27.71,0,0,0,
,-0.001,0.264,0.962,-16.053,17.578,-30.457,0,0,0,
,-0.003,0.267,0.966,-14.466,16.784,-30.762,0,0,0,
,0,0.264,0.969,-15.809,18.127,-30.579,0,0,0,
,-0.005,0.263,0.966,-15.87,15.625,-29.602,0,0,0,
,-0.002,0.272,0.967,-13.489,16.479,-33.387,0,0,0,
,-0.004,0.265,0.964,-14.588,16.357,-32.776,0,0,0,
,-0.004,0.268,0.968,-14.71,17.211,-30.457,0,0,0,
,-0.001,0.263,0.966,-14.344,16.357,-32.776,0,0,0,
,-0.003,0.264,0.967,-15.992,16.906,-28.931,0,0,0,
,0.001,0.265,0.962,-17.212,19.165,-30.335,0,0,0,
,-0.005,0.264,0.966,-16.053,17.944,-29.48,0,0,0,
,-0.005,0.265,0.97,-18.616,18.188,-30.457,0,0,0,
,-0.004,0.263,0.963,-18.128,17.761,-28.748,0,0,0,
,-0.003,0.276,0.964,-15.381,16.357,-29.114,0,0,0,
,-0.004,0.264,0.965,-12.696,19.226,-31.373,0,0,0,
,-0.006,0.27,0.969,-14.771,19.348,-28.992,0,0,0,
,-0.003,0.263,0.968,-18.555,14.282,-32.044,0,0,0,
,-0.005,0.265,0.971,-19.532,19.409,-30.579,0,0,0,
,0,0.263,0.963,-20.874,15.869,-30.945,0,0,0,
