TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.002,0.427,0.913,-11.841,-22.034,-30.823,
00:00:00:16,0.008,0.449,0.896,-11.658,-2.686,-17.456,
00:00:00:33,0.018,0.461,0.866,67.565,-25.757,-3.968,
00:00:00:50,0.002,0.397,0.883,58.105,-13.794,25.146,
00:00:00:66,0,0.402,0.945,43.273,-28.87,-6.348,
00:00:00:83,-0.001,0.393,0.907,-76.355,29.48,-25.635,
00:00:00:100,0.018,0.467,0.881,-79.651,21.118,-67.872,
00:00:00:116,0.026,0.483,0.872,-33.326,20.996,-46.326,
00:00:00:133,0.007,0.44,0.885,-16.236,-3.846,-49.805,
00:00:00:150,-0.015,0.404,0.897,-36.927,14.465,-59.632,
00:00:00:166,-0.015,0.394,0.902,-93.689,43.151,-88.013,
00:00:00:183,0,0.403,0.902,-141.114,71.899,-98.633,
00:00:00:200,0.012,0.432,0.894,-162.476,82.58,-108.887,
00:00:00:216,0.048,0.422,0.914,-150.513,130.798,-74.402,
00:00:00:233,0.052,0.403,0.913,-197.571,82.031,-33.448,
00:00:00:250,0.004,0.471,0.893,-236.145,-53.65,-122.742,
00:00:00:266,0.049,0.464,0.883,-230.103,125.61,-12.879,
00:00:00:283,0.043,0.57,0.835,-203.431,-8.24,-31.678,
00:00:00:300,0.017,0.559,0.864,-114.502,-63.477,-113.587,
00:00:00:316,0.024,0.481,0.841,-79.773,71.106,-21.973,
00:00:00:333,0.04,0.524,0.858,-62.928,-2.32,-41.504,
00:00:00:350,0.029,0.504,0.881,-19.349,-4.578,-15.503,
00:00:00:366,0.031,0.477,0.884,-29.297,-0.061,-25.025,
00:00:00:383,0.041,0.498,0.905,-21.607,-29.297,-7.691,
00:00:00:400,0.018,0.498,0.859,-17.701,-28.687,-4.7,
00:00:00:416,0.001,0.485,0.887,-12.269,0.732,1.953,
00:00:00:433,0.02,0.504,0.853,-29.48,-4.639,-21.668,
00:00:00:450,0.023,0.505,0.861,-5.494,2.685,-10.56,
00:00:00:466,0.023,0.483,0.87,-5.494,-2.137,-13.062,
00:00:00:483,0.013,0.491,0.861,-19.165,10.681,-20.752,
00:00:00:500,0.022,0.496,0.861,-23.377,17.15,-19.837,
00:00:00:516,0.021,0.498,0.871,-18.311,9.765,-13.794,
00:00:00:533,0.017,0.487,0.87,-16.907,12.512,-20.752,
00:00:00:550,0.016,0.495,0.869,-18.982,26.245,-30.518,
00:00:00:566,0.025,0.504,0.863,-16.358,19.714,-32.532,
00:00:00:583,0.023,0.501,0.871,-6.043,17.578,-30.091,
00:00:00:600,0.021,0.497,0.872,-5.372,14.343,-33.875,
00:00:00:616,0.024,0.497,0.872,-5.066,12.939,-33.57,
00:00:00:633,0.022,0.493,0.866,0.061,8.544,-33.57,
00:00:00:650,0.019,0.492,0.876,-0.061,11.596,-36.377,
00:00:00:666,0.024,0.49,0.869,-5.799,9.46,-35.462,
00:00:00:683,0.022,0.489,0.876,-7.447,12.634,-30.152,
00:00:00:700,0.02,0.485,0.872,-14.283,14.587,-31.006,
00:00:00:716,0.022,0.489,0.873,-18.372,13.549,-31.983,
00:00:00:733,0.021,0.493,0.872,-19.959,15.075,-32.898,
00:00:00:750,0.023,0.496,0.865,-19.837,16.601,-35.218,
00:00:00:766,0.026,0.496,0.87,-15.87,13.183,-34.424,
00:00:00:783,0.021,0.495,0.867,-17.09,10.253,-37.293,
00:00:00:800,0.022,0.494,0.87,-16.602,12.817,-39.124,
00:00:00:816,0.026,0.49,0.868,-16.358,12.085,-38.819,
00:00:00:833,0.022,0.486,0.872,-16.175,10.192,-38.331,
00:00:00:850,0.024,0.489,0.869,-23.499,14.587,-40.65,
00:00:00:866,0.026,0.492,0.872,-21.424,11.352,-37.537,
00:00:00:883,0.021,0.493,0.87,-20.264,12.207,-33.692,
00:00:00:900,0.022,0.499,0.863,-20.691,12.878,-33.57,
00:00:00:916,0.025,0.499,0.868,-13.489,13.61,-28.748,
00:00:00:933,0.026,0.493,0.869,-11.536,13.671,-28.87,
00:00:00:950,0.024,0.487,0.871,-16.907,12.329,-25.635,
00:00:00:966,0.025,0.493,0.875,-25.147,14.953,-27.955,
00:00:00:983,0.025,0.497,0.864,-24.353,12.512,-27.894,
00:00:01:0,0.023,0.498,0.874,-18.494,15.441,-28.382,
00:00:01:16,0.023,0.494,0.866,-17.09,10.131,-28.077,
00:00:01:33,0.023,0.492,0.873,-16.907,14.892,-28.077,
00:00:01:50,0.026,0.495,0.87,-24.537,15.625,-29.664,
00:00:01:66,0.027,0.498,0.867,-25.147,15.38,-29.053,
00:00:01:83,0.022,0.5,0.865,-24.17,16.052,-33.875,
00:00:01:100,0.026,0.498,0.864,-17.151,15.075,-31.556,
00:00:01:116,0.023,0.494,0.871,-17.64,12.878,-31.311,
00:00:01:133,0.026,0.494,0.866,-23.133,13.671,-30.64,
00:00:01:150,0.023,0.499,0.868,-21.18,9.643,-30.152,
00:00:01:166,0.023,0.501,0.864,-16.419,10.437,-28.504,
00:00:01:183,0.023,0.498,0.865,-11.414,3.845,-27.405,
00:00:01:200,0.025,0.495,0.869,-29.786,9.216,-30.457,
00:00:01:216,0.025,0.498,0.861,-18.189,11.901,-31.006,
00:00:01:233,0.02,0.497,0.866,-15.015,14.648,-33.326,
00:00:01:250,0.025,0.495,0.863,-17.273,16.174,-34.424,
00:00:01:266,0.023,0.492,0.864,-23.316,15.075,-35.279,
00:00:01:283,0.026,0.495,0.867,-26.246,17.089,-36.316,
00:00:01:300,0.026,0.496,0.863,-27.894,15.686,-36.011,
00:00:01:316,0.023,0.497,0.867,-26.917,14.953,-34.302,
00:00:01:333,0.025,0.498,0.86,-25.391,13.61,-33.814,
00:00:01:350,0.026,0.501,0.869,-26.307,17.028,-36.255,
00:00:01:366,0.027,0.505,0.858,-25.818,12.451,-34.363,
00:00:01:383,0.023,0.506,0.866,-17.701,7.08,-34.058,
00:00:01:400,0.025,0.505,0.86,-10.498,9.765,-34.18,
00:00:01:416,0.028,0.499,0.865,-6.043,6.53,-32.715,
00:00:01:433,0.024,0.494,0.869,-10.926,7.812,-31.678,
00:00:01:450,0.024,0.495,0.87,-20.813,8.483,-30.091,
00:00:01:466,0.024,0.502,0.861,-21.058,11.84,-29.847,
00:00:01:483,0.026,0.509,0.863,-13.855,10.253,-28.809,
00:00:01:500,0.025,0.501,0.868,-8.301,8.056,-28.26,
00:00:01:516,0.025,0.499,0.868,-7.569,1.77,-28.504,
00:00:01:533,0.022,0.497,0.861,-10.865,2.502,-30.396,
00:00:01:550,0.025,0.503,0.863,-12.696,10.07,-32.654,
00:00:01:566,0.027,0.503,0.863,-7.386,6.53,-33.57,
00:00:01:583,0.023,0.497,0.868,-6.165,7.873,-35.645,
00:00:01:600,0.025,0.493,0.861,-11.841,4.211,-37.476,
00:00:01:616,0.019,0.482,0.843,-15.32,6.225,-31.617,
00:00:01:633,0.023,0.499,0.862,-30.945,9.765,-37.781,
00:00:01:650,0.023,0.502,0.869,-20.997,13.61,-32.654,
00:00:01:666,0.021,0.501,0.862,-22.644,10.376,-32.593,
00:00:01:683,0.021,0.506,0.864,-16.358,8.3,-35.157,
00:00:01:700,0.025,0.497,0.859,-15.87,8.972,-35.401,
00:00:01:716,0.021,0.496,0.875,-17.456,11.413,-36.316,
00:00:01:733,0.023,0.497,0.864,-22.95,10.925,-37.537,
00:00:01:750,0.022,0.499,0.864,-21.912,13,-34.058,
00:00:01:766,0.023,0.505,0.86,-16.663,10.62,-32.349,
00:00:01:783,0.022,0.499,0.868,-10.498,12.39,-31.861,
00:00:01:800,0.028,0.498,0.864,-15.87,8.789,-32.105,
00:00:01:816,0.025,0.504,0.86,-14.222,9.521,-31.434,
00:00:01:833,0.023,0.504,0.864,-9.827,10.498,-32.837,
00:00:01:850,0.024,0.497,0.862,-10.682,8.483,-31.922,
00:00:01:866,0.022,0.494,0.873,-13.184,9.826,-32.044,
00:00:01:883,0.024,0.498,0.864,-23.011,14.709,-31.434,
00:00:01:900,0.023,0.502,0.868,-22.644,16.357,-31.067,
00:00:01:916,0.027,0.506,0.861,-22.034,13.732,-30.64,
00:00:01:933,0.026,0.502,0.863,-13.977,13.794,-30.945,
00:00:01:950,0.026,0.501,0.866,-21.607,11.291,-34.119,
00:00:01:966,0.023,0.504,0.862,-15.87,8.728,-33.936,
