TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.095,0.535,0.851,-27.344,3.112,-68.36,
00:00:00:16,-0.125,0.492,0.864,-25.147,14.465,-69.458,
00:00:00:33,-0.091,0.479,0.853,-56.153,0.061,-87.891,
00:00:00:50,-0.112,0.516,0.857,-47.181,-13.123,-92.286,
00:00:00:66,-0.114,0.51,0.858,-40.223,-11.719,-95.093,
00:00:00:83,-0.112,0.501,0.864,-45.655,-5.188,-95.154,
00:00:00:100,-0.114,0.498,0.859,-58.96,6.652,-88.257,
00:00:00:116,-0.119,0.531,0.848,-82.52,46.386,-45.777,
00:00:00:133,-0.113,0.552,0.836,-63.233,39.978,-36.194,
00:00:00:150,-0.114,0.565,0.831,-27.222,43.579,-16.663,
00:00:00:166,-0.105,0.543,0.843,14.648,48.889,-14.71,
00:00:00:183,-0.1,0.514,0.867,19.226,58.349,-8.667,
00:00:00:200,-0.098,0.502,0.853,-4.456,64.27,9.216,
00:00:00:216,-0.099,0.53,0.841,-80.506,91.919,25.024,
00:00:00:233,-0.122,0.576,0.832,-37.781,49.438,28.747,
00:00:00:250,-0.099,0.537,0.842,-32.959,32.653,23.132,
00:00:00:266,-0.094,0.522,0.872,-16.602,31.066,-3.296,
00:00:00:283,-0.102,0.51,0.845,-47.425,23.742,-0.733,
00:00:00:300,-0.104,0.529,0.869,-57.129,71.167,-28.382,
00:00:00:316,-0.079,0.581,0.8,-35.584,59.021,-7.874,
00:00:00:333,-0.078,0.584,0.81,38.452,-12.269,-8.118,
00:00:00:350,-0.111,0.526,0.84,27.282,1.831,-18.006,
00:00:00:366,-0.096,0.529,0.838,51.574,12.023,-18.311,
00:00:00:383,-0.088,0.508,0.857,19.531,11.474,-30.396,
00:00:00:400,-0.097,0.507,0.878,52.124,8.667,-25.208,
00:00:00:416,-0.115,0.491,0.865,52.002,-6.897,-45.777,
00:00:00:433,-0.117,0.514,0.852,63.781,16.357,-61.463,
00:00:00:450,-0.103,0.528,0.838,64.636,25.268,-69.397,
00:00:00:466,-0.098,0.531,0.842,78.613,18.981,-73.853,
00:00:00:483,-0.094,0.472,0.879,80.139,41.137,-77.027,
00:00:00:500,-0.088,0.467,0.879,66.528,33.569,-73.182,
00:00:00:516,-0.083,0.456,0.885,25.94,37.109,-60.425,
00:00:00:533,-0.085,0.454,0.884,-24.903,38.94,-51.209,
00:00:00:550,-0.07,0.45,0.826,-114.747,48.523,-51.331,
00:00:00:566,-0.065,0.516,0.856,-75.318,23.925,-16.419,
00:00:00:583,-0.082,0.534,0.857,-44.251,23.132,-29.297,
00:00:00:600,-0.078,0.525,0.856,-14.222,21.057,-34.058,
00:00:00:616,-0.077,0.505,0.863,-0.794,16.967,-37.537,
00:00:00:633,-0.077,0.498,0.866,-7.63,0,-29.602,
00:00:00:650,-0.065,0.508,0.861,-30.518,14.099,-42.481,
00:00:00:666,-0.066,0.51,0.864,-25.513,8.789,-40.467,
00:00:00:683,-0.073,0.511,0.858,-18.555,2.502,-41.932,
00:00:00:700,-0.079,0.502,0.859,-17.456,1.037,-43.213,
00:00:00:716,-0.086,0.497,0.865,-28.809,-0.061,-56.458,
00:00:00:733,-0.101,0.46,0.854,-149.842,33.874,-70.008,
00:00:00:750,-0.064,0.578,0.873,12.573,26.245,-93.14,
00:00:00:766,-0.042,0.52,0.841,-22.706,37.292,-20.569,
00:00:00:783,-0.076,0.494,0.863,-29.969,-14.527,-35.34,
00:00:00:800,-0.089,0.519,0.852,-28.077,24.536,-45.716,
00:00:00:816,-0.06,0.517,0.858,-24.17,43.884,-41.993,
00:00:00:833,-0.058,0.512,0.86,-19.288,15.625,-35.523,
00:00:00:850,-0.074,0.51,0.861,-14.1,7.507,-30.823,
00:00:00:866,-0.078,0.505,0.861,-16.358,15.625,-33.509,
00:00:00:883,-0.074,0.516,0.854,-23.499,22.766,-34.363,
00:00:00:900,-0.073,0.536,0.848,-17.518,17.028,-33.204,
00:00:00:916,-0.08,0.506,0.856,-19.959,8.056,-34.668,
00:00:00:933,-0.1,0.486,0.88,-92.286,9.643,-92.102,
00:00:00:950,-0.076,0.523,0.807,-86.121,75.866,-79.773,
00:00:00:966,-0.037,0.572,0.848,-22.767,90.271,-25.696,
00:00:00:983,-0.031,0.51,0.852,4.455,2.38,-17.64,
00:00:01:0,-0.076,0.497,0.856,-10.376,-15.32,-20.02,
00:00:01:16,-0.074,0.502,0.858,-24.048,20.996,-35.218,
00:00:01:33,-0.053,0.516,0.854,-28.992,17.639,-38.514,
00:00:01:50,-0.065,0.521,0.855,-38.269,4.333,-31.861,
