TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.111,0.024,1.073,518.31,94.299,45.349,
00:00:00:16,-0.056,-0.089,1.017,367.981,234.985,5.676,
00:00:00:33,0.089,-0.25,0.952,-140.931,40.466,-39.49,
00:00:00:50,0.193,0.082,1.022,28.015,126.464,-102.295,
00:00:00:66,0.257,0.056,1.033,-138.611,15.136,-28.504,
00:00:00:83,0.216,0.079,1.016,-162.049,-5.066,-46.631,
00:00:00:100,0.155,0.225,0.989,151.55,82.336,-54.017,
00:00:00:116,0.143,0.083,0.962,236.938,-5.249,-20.325,
00:00:00:133,0.065,-0.001,1.008,196.777,-81.788,-46.57,
00:00:00:150,-0.005,-0.061,1.046,93.566,-46.021,-69.336,
00:00:00:166,0.004,-0.05,1.049,-13.062,18.066,-90.577,
00:00:00:183,0.06,0.013,1.016,-96.619,47.973,-100.037,
00:00:00:200,0.094,0.097,0.987,-91.126,27.099,-69.825,
00:00:00:216,0.088,0.142,0.973,-21.302,-4.212,-54.2,
00:00:00:233,0.062,0.092,1.02,47.302,-13.55,-74.28,
00:00:00:250,0.053,0.018,1.027,50.231,7.751,-72.266,
00:00:00:266,0.07,-0.014,1.027,3.051,17.334,-63.843,
00:00:00:283,0.082,-0.005,1.011,-62.989,11.352,-51.88,
00:00:00:300,0.071,0.008,1.002,-113.343,-4.09,-41.81,
00:00:00:316,0.056,0.025,0.995,-161.255,-7.813,-38.086,
00:00:00:333,0.046,0.04,1.019,-191.651,-8.179,-34.363,
00:00:00:350,0.052,0.066,1.02,-213.562,7.873,-30.518,
00:00:00:366,0.061,0.088,1.003,-202.515,10.925,-26.673,
00:00:00:383,0.072,0.107,1.014,-182.557,7.019,-21.058,
00:00:00:400,0.068,0.131,0.999,-150.208,-0.061,-7.264,
00:00:00:416,0.069,0.116,1.008,-117.615,-4.029,-6.104,
00:00:00:433,0.065,0.086,1.002,-109.864,-15.87,-4.212,
00:00:00:450,0.051,0.082,1.024,-177.002,-75.928,6.958,
00:00:00:466,0.18,0.014,1.08,-163.086,-13.916,-49.683,
00:00:00:483,0.082,0.157,1.017,-214.661,-72.754,54.077,
00:00:00:500,0.003,0.149,0.961,-134.461,-143.494,24.231,
00:00:00:516,0.087,0.078,1.085,-340.638,-180.542,-8.851,
00:00:00:533,-0.014,0.254,0.995,-104.981,0.488,78.002,
00:00:00:550,-0.006,0.154,0.932,-372.193,-225.525,87.402,
00:00:00:566,0.084,0.141,1.047,-116.333,-96.436,-6.592,
00:00:00:583,-0.063,0.274,0.952,-195.069,-112.427,118.042,
00:00:00:600,-0.012,0.126,0.958,-247.071,-188.477,42.236,
00:00:00:616,-0.09,0.225,1.005,-126.77,-86.731,63.598,
00:00:00:633,-0.012,0.214,0.988,-29.419,-272.095,95.336,
00:00:00:650,-0.035,0.192,0.997,-36.866,-44.251,40.832,
00:00:00:666,0.049,0.3,0.954,207.641,-142.64,60.913,
00:00:00:683,0.001,0.106,1.017,305.725,-148.865,21.24,
00:00:00:700,-0.051,0.016,1.006,170.41,-105.042,2.746,
00:00:00:716,-0.046,0.098,1.002,-27.161,-54.81,-30.64,
00:00:00:733,-0.013,0.193,1.015,-37.537,-42.847,-65.796,
00:00:00:750,0.003,0.222,0.994,30.883,-63.111,-36.866,
00:00:00:766,-0.025,0.184,1.002,117.004,-112.732,-4.7,
00:00:00:783,-0.08,0.133,1.011,153.259,-133.362,10.192,
00:00:00:800,-0.092,0.081,1.023,155.09,-127.381,12.207,
00:00:00:816,-0.102,0.082,0.999,70.861,-119.08,-1.221,
00:00:00:833,-0.101,0.108,0.968,0.61,-106.873,-11.841,
00:00:00:850,-0.077,0.124,0.98,16.601,-67.322,-37.171,
00:00:00:866,-0.052,0.122,0.97,-6.165,-38.88,-49.683,
00:00:00:883,-0.042,0.149,0.99,-26.551,-32.776,-50.538,
00:00:00:900,-0.057,0.155,0.976,-25.147,-33.143,-30.762,
00:00:00:916,-0.094,0.156,0.98,-8.301,-36.622,-11.475,
00:00:00:933,-0.11,0.129,1,20.446,-14.71,-8.057,
00:00:00:950,-0.102,0.091,1.002,-17.395,2.929,-4.7,
00:00:00:966,-0.092,0.084,0.999,-57.435,19.409,-22.4,
00:00:00:983,-0.088,0.089,0.99,-89.783,32.043,-38.269,
00:00:01:0,-0.086,0.109,0.997,-107.789,38.269,-63.355,
00:00:01:16,-0.08,0.111,0.989,-117.005,53.466,-81.727,
00:00:01:33,-0.084,0.126,1.003,-137.452,53.772,-84.046,
00:00:01:50,-0.075,0.162,1.011,-153.443,61.401,-80.323,
00:00:01:66,-0.063,0.197,0.99,-148.133,67.81,-47.364,
00:00:01:83,-0.061,0.216,0.959,-110.169,55.175,-15.198,
00:00:01:100,-0.082,0.204,0.946,-45.716,57.067,19.165,
00:00:01:116,-0.107,0.164,0.957,-19.41,78.735,31.738,
00:00:01:133,-0.093,0.143,0.987,-38.331,128.173,23.498,
00:00:01:150,-0.054,0.13,0.972,-71.9,165.222,2.99,
00:00:01:166,-0.029,0.134,0.967,-85.083,159.546,-28.992,
00:00:01:183,-0.036,0.135,0.996,-89.478,161.316,-56.702,
00:00:01:200,-0.034,0.144,1.007,-105.286,164.245,-79.468,
00:00:01:216,-0.027,0.152,1.011,-110.23,155.517,-91.126,
00:00:01:233,-0.007,0.171,1.091,-127.869,140.686,-87.708,
00:00:01:250,0,0.141,1.002,-244.996,115.6,-79.956,
00:00:01:266,0,0.222,1.022,-194.336,92.041,-61.951,
00:00:01:283,0.003,0.217,0.988,-163.269,-7.508,-40.65,
00:00:01:300,-0.022,0.215,1.021,-141.114,122.314,-45.96,
00:00:01:316,-0.039,0.235,0.989,-143.433,-4.212,13.916,
00:00:01:333,-0.037,0.249,0.932,-130.005,7.995,-43.702,
00:00:01:350,0.014,0.25,1.155,-208.374,125.976,-27.283,
00:00:01:366,0.021,0.351,0.962,-35.584,-77.271,17.7,
00:00:01:383,0.018,0.218,1,-46.814,90.576,-42.054,
00:00:01:400,-0.014,0.27,0.966,43.884,-83.191,30.639,
00:00:01:416,-0.042,0.204,1.029,2.441,10.986,-52.063,
00:00:01:433,-0.056,0.228,0.979,16.784,-15.564,-12.879,
00:00:01:450,-0.037,0.216,0.992,13.732,29.785,-50.599,
00:00:01:466,-0.004,0.223,0.988,7.995,38.147,-24.292,
00:00:01:483,0.002,0.234,0.968,15.258,12.695,-27.039,
00:00:01:500,0.001,0.176,1.007,-87.83,32.775,-25.818,
00:00:01:516,-0.023,0.263,0.982,-1.465,-4.822,-12.085,
00:00:01:533,-0.032,0.212,0.978,-27.71,25.634,-5.005,
00:00:01:550,-0.024,0.244,0.992,46.936,27.71,-7.019,
00:00:01:566,-0.013,0.199,0.98,27.038,35.217,-5.982,
00:00:01:583,-0.008,0.193,0.988,-24.781,22.949,-13.977,
00:00:01:600,-0.009,0.244,0.992,37.414,34.24,-10.437,
00:00:01:616,-0.008,0.19,0.983,1.403,22.583,-27.527,
00:00:01:633,-0.014,0.202,0.99,-2.564,19.348,-45.105,
00:00:01:650,-0.022,0.214,0.994,4.089,33.996,-48.096,
00:00:01:666,-0.011,0.214,0.987,6.164,45.227,-75.135,
00:00:01:683,0.03,0.127,0.986,-106.202,-39.49,-86.06,
00:00:01:700,-0.024,0.261,1.003,-2.32,45.044,-78.492,
00:00:01:716,0.009,0.219,0.974,40.1,49.316,-111.023,
00:00:01:733,0.006,0.197,0.982,-11.902,-9.644,-111.206,
00:00:01:750,0.032,0.152,0.997,-97.046,-42.664,-125.245,
00:00:01:766,-0.014,0.291,1.002,2.929,2.258,-53.894,
00:00:01:783,0,0.214,0.968,50.964,25.634,-122.315,
00:00:01:800,0.009,0.185,0.992,26.672,-3.54,-109.925,
00:00:01:816,-0.004,0.221,0.974,28.564,-0.977,-74.402,
00:00:01:833,-0.006,0.231,0.998,55.542,-4.7,-101.746,
00:00:01:850,-0.001,0.198,0.998,57.434,-0.611,-108.887,
00:00:01:866,-0.001,0.174,0.976,40.039,-5.005,-101.99,
00:00:01:883,-0.007,0.181,0.993,19.958,-6.714,-99.366,
00:00:01:900,-0.01,0.187,0.977,-2.808,-3.968,-99.549,
00:00:01:916,-0.007,0.21,0.975,9.277,8.422,-93.445,
00:00:01:933,0.005,0.186,1.004,-149.231,31.127,-94.788,
00:00:01:950,0.003,0.278,1.024,-69.825,21.667,-76.111,
00:00:01:966,-0.015,0.077,0.945,-188.721,50.964,-84.351,
00:00:01:983,-0.007,0.298,1.001,62.439,23.803,-48.523,
00:00:02:0,-0.005,0.206,0.981,86.059,32.898,-80.201,
00:00:02:16,-0.003,0.147,1.004,60.791,24.597,-91.187,
00:00:02:33,-0.008,0.168,0.994,19.836,39.794,-60.73,
00:00:02:50,-0.006,0.208,0.991,16.845,46.752,-68.482,
00:00:02:66,0.008,0.204,1,24.353,47.119,-77.82,
00:00:02:83,0.012,0.191,0.997,23.01,42.724,-72.327,
00:00:02:100,0.013,0.187,0.985,22.033,36.499,-70.557,
00:00:02:116,0.012,0.179,0.992,18.249,30.395,-76.661,
00:00:02:133,0.009,0.181,0.994,12.207,35.888,-76.966,
00:00:02:150,0.014,0.193,1.031,16.845,33.386,-63.233,
00:00:02:166,0.012,0.198,0.992,23.437,28.564,-52.43,
00:00:02:183,0.01,0.176,0.995,28.503,26.062,-48.951,
00:00:02:200,0.01,0.156,0.998,7.751,29.296,-49.378,
00:00:02:216,0.011,0.153,0.998,-14.588,39.123,-46.204,
00:00:02:233,0.022,0.168,0.999,-40.223,41.198,-46.814,
00:00:02:250,0.032,0.183,0.989,-31.8,36.743,-41.81,
00:00:02:266,0.034,0.191,0.994,-43.274,27.038,-43.58,
00:00:02:283,0.026,0.185,0.989,-41.565,12.329,-39.429,
00:00:02:300,0.015,0.181,1,-47.974,8.728,-43.03,
00:00:02:316,0.01,0.188,0.995,-55.603,11.657,-43.885,
00:00:02:333,0.013,0.201,0.999,-49.744,18.066,-43.091,
