TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.042,-0.536,0.869,-12.635,10.376,-29.969,
00:00:00:16,-0.044,-0.539,0.868,-10.743,10.864,-29.053,
00:00:00:33,-0.04,-0.539,0.869,-9.217,15.686,-30.213,
00:00:00:50,-0.041,-0.542,0.868,-6.775,10.437,-32.227,
00:00:00:66,-0.041,-0.543,0.866,-6.165,8.239,-29.664,
00:00:00:83,-0.041,-0.544,0.862,-9.949,7.751,-32.105,
00:00:00:100,-0.039,-0.548,0.867,-14.344,8.3,-31.006,
00:00:00:116,-0.043,-0.545,0.869,-16.724,7.812,-29.114,
00:00:00:133,-0.045,-0.546,0.868,-22.767,8.483,-30.03,
00:00:00:150,-0.045,-0.544,0.867,-24.72,6.347,-29.175,
00:00:00:166,-0.044,-0.538,0.864,-25.025,6.347,-28.138,
00:00:00:183,-0.044,-0.535,0.869,-23.133,13.732,-27.527,
00:00:00:200,-0.042,-0.535,0.866,-16.297,12.634,-28.504,
00:00:00:216,-0.043,-0.54,0.868,-13.367,15.319,-28.321,
00:00:00:233,-0.043,-0.541,0.867,-12.269,12.329,-29.236,
00:00:00:250,-0.042,-0.54,0.865,-13.001,10.62,-30.823,
00:00:00:266,-0.046,-0.537,0.872,-16.053,13.366,-30.579,
00:00:00:283,-0.045,-0.539,0.868,-10.193,19.958,-28.504,
00:00:00:300,-0.041,-0.539,0.867,-11.597,24.047,-28.626,
00:00:00:316,-0.036,-0.542,0.868,-10.682,21.057,-29.664,
00:00:00:333,-0.039,-0.542,0.864,-12.879,15.136,-31.067,
00:00:00:350,-0.038,-0.542,0.87,-13.977,13.122,-30.457,
00:00:00:366,-0.045,-0.543,0.871,-17.823,13.488,-29.908,
00:00:00:383,-0.044,-0.547,0.868,-27.71,16.54,-30.701,
00:00:00:400,-0.045,-0.547,0.866,-36.622,22.216,-30.945,
00:00:00:416,-0.044,-0.536,0.874,-36.499,30.761,-30.945,
00:00:00:433,-0.041,-0.521,0.872,-26.856,28.625,-31.678,
00:00:00:450,-0.039,-0.523,0.869,-12.207,31.066,-30.701,
00:00:00:466,-0.041,-0.536,0.867,-4.029,30.395,-31.556,
00:00:00:483,-0.036,-0.542,0.864,-1.404,26.489,-16.175,
00:00:00:500,-0.036,-0.543,0.869,-8.851,28.198,-28.992,
00:00:00:516,-0.035,-0.54,0.863,-10.743,23.254,-30.64,
00:00:00:533,-0.034,-0.535,0.864,-9.278,16.113,-30.091,
00:00:00:550,-0.035,-0.539,0.869,-6.775,7.812,-30.945,
00:00:00:566,-0.036,-0.54,0.867,-10.926,0.061,-30.823,
00:00:00:583,-0.038,-0.542,0.868,-10.987,1.403,-29.786,
00:00:00:600,-0.038,-0.541,0.872,-14.344,3.295,-29.175,
00:00:00:616,-0.038,-0.54,0.869,-13.916,6.774,-29.908,
00:00:00:633,-0.037,-0.538,0.869,-12.696,7.629,-28.26,
00:00:00:650,-0.038,-0.537,0.87,-10.132,6.225,-29.725,
00:00:00:666,-0.037,-0.541,0.868,-5.677,7.202,-31.25,
00:00:00:683,-0.042,-0.54,0.871,-5.555,2.929,-30.945,
00:00:00:700,-0.04,-0.54,0.871,-5.249,9.033,-31.25,
00:00:00:716,-0.041,-0.54,0.865,-4.029,11.169,-30.64,
00:00:00:733,-0.038,-0.541,0.869,-4.822,10.681,-30.274,
00:00:00:750,-0.036,-0.547,0.864,-6.409,10.07,-31.8,
00:00:00:766,-0.036,-0.545,0.862,-8.057,7.202,-30.03,
00:00:00:783,-0.041,-0.545,0.865,-6.653,0.122,-33.387,
00:00:00:800,-0.04,-0.544,0.873,-8.179,-1.221,-30.884,
00:00:00:816,-0.043,-0.549,0.867,-15.076,1.953,-31.006,
00:00:00:833,-0.043,-0.544,0.87,-18.25,5.371,-30.03,
00:00:00:850,-0.042,-0.54,0.869,-16.724,11.413,-31.434,
00:00:00:866,-0.039,-0.536,0.867,-11.048,13.732,-29.114,
00:00:00:883,-0.039,-0.542,0.863,-7.691,6.774,-30.518,
00:00:00:900,-0.042,-0.543,0.866,-4.578,4.394,-30.579,
00:00:00:916,-0.046,-0.538,0.863,-5.799,7.568,-27.832,
00:00:00:933,-0.043,-0.546,0.866,-5.433,13.061,-26.612,
00:00:00:950,-0.045,-0.559,0.863,-12.879,15.502,-26.368,
