TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.15,-0.621,0.787,-4.883,16.784,-44.8,
00:00:00:16,0.153,-0.619,0.753,-4.578,15.991,-41.382,
00:00:00:33,0.161,-0.621,0.78,4.028,14.282,-42.298,
00:00:00:50,0.164,-0.619,0.778,5.981,11.657,-46.875,
00:00:00:66,0.159,-0.613,0.781,18.737,-0.245,-60.852,
00:00:00:83,0.152,-0.622,0.783,34.179,-15.625,-79.224,
00:00:00:100,0.146,-0.625,0.789,41.015,-20.02,-80.811,
00:00:00:116,0.146,-0.624,0.791,55.481,-24.598,-86.426,
00:00:00:133,0.144,-0.65,0.779,48.339,-7.569,-62.989,
00:00:00:150,0.156,-0.651,0.775,30.395,-6.165,-65.308,
00:00:00:166,0.149,-0.648,0.772,14.16,-9.339,-65.613,
00:00:00:183,0.14,-0.645,0.78,6.958,-11.841,-63.233,
00:00:00:200,0.135,-0.639,0.777,5.737,-5.433,-51.026,
00:00:00:216,0.14,-0.644,0.777,10.559,0.305,-54.81,
00:00:00:233,0.144,-0.651,0.774,10.62,-0.367,-56.885,
00:00:00:250,0.133,-0.648,0.777,0.732,-0.184,-46.204,
00:00:00:266,0.136,-0.649,0.774,-1.038,4.699,-39.49,
00:00:00:283,0.136,-0.646,0.777,-1.709,8.3,-31.556,
00:00:00:300,0.138,-0.649,0.772,-1.221,11.413,-28.748,
00:00:00:316,0.139,-0.648,0.771,-0.55,10.742,-28.809,
00:00:00:333,0.137,-0.648,0.774,0,18.493,-31.495,
00:00:00:350,0.135,-0.645,0.775,3.479,22.766,-28.748,
00:00:00:366,0.137,-0.646,0.775,2.624,23.254,-24.231,
00:00:00:383,0.141,-0.649,0.774,-0.977,18.554,-25.269,
00:00:00:400,0.138,-0.651,0.772,-4.456,16.052,-27.283,
00:00:00:416,0.137,-0.65,0.771,-5.921,20.507,-22.156,
00:00:00:433,0.138,-0.645,0.773,-11.536,23.376,-25.818,
00:00:00:450,0.144,-0.645,0.77,-7.081,21.423,-23.438,
00:00:00:466,0.145,-0.647,0.767,-5.31,16.235,-29.114,
00:00:00:483,0.143,-0.648,0.761,-3.479,9.643,-33.02,
00:00:00:500,0.139,-0.651,0.766,-10.865,6.286,-32.898,
00:00:00:516,0.138,-0.646,0.768,-14.893,5.615,-38.88,
00:00:00:533,0.136,-0.643,0.768,-8.179,4.882,-34.485,
00:00:00:550,0.141,-0.643,0.767,-3.785,7.629,-34.485,
00:00:00:566,0.14,-0.653,0.77,-5.433,7.873,-35.401,
00:00:00:583,0.143,-0.652,0.766,-7.386,4.333,-38.819,
00:00:00:600,0.139,-0.65,0.771,-8.24,6.164,-36.56,
00:00:00:616,0.14,-0.649,0.772,-5.31,7.629,-34.485,
00:00:00:633,0.137,-0.65,0.775,-1.587,7.202,-34.79,
00:00:00:650,0.136,-0.661,0.771,-1.343,11.23,-35.645,
00:00:00:666,0.139,-0.657,0.762,-7.813,6.164,-35.523,
00:00:00:683,0.136,-0.651,0.767,-8.912,3.295,-34.974,
00:00:00:700,0.133,-0.649,0.765,-2.747,8.178,-31.25,
00:00:00:716,0.139,-0.651,0.768,0.305,10.681,-29.602,
00:00:00:733,0.143,-0.657,0.768,-15.564,16.601,-32.837,
00:00:00:750,0.142,-0.652,0.768,1.037,12.939,-36.499,
00:00:00:766,0.137,-0.648,0.767,7.568,9.033,-37.415,
00:00:00:783,0.135,-0.648,0.763,18.615,6.042,-43.946,
00:00:00:800,0.136,-0.648,0.768,29.541,2.258,-46.265,
00:00:00:816,0.13,-0.655,0.763,30.761,8.606,-45.594,
00:00:00:833,0.134,-0.667,0.753,20.752,12.085,-40.65,
00:00:00:850,0.136,-0.677,0.756,-7.63,10.986,-37.781,
00:00:00:866,0.136,-0.667,0.763,-30.152,11.657,-34.424,
00:00:00:883,0.135,-0.652,0.765,-29.297,12.023,-31.189,
00:00:00:900,0.136,-0.655,0.769,-17.884,18.92,-32.715,
00:00:00:916,0.14,-0.663,0.761,-13.489,14.16,-27.039,
00:00:00:933,0.135,-0.664,0.762,-23.194,8.667,-29.969,
00:00:00:950,0.135,-0.66,0.767,-24.231,10.742,-28.992,
00:00:00:966,0.134,-0.654,0.767,-21.79,12.207,-30.457,
00:00:00:983,0.133,-0.659,0.775,-13.977,16.357,-34.485,
00:00:01:0,0.143,-0.648,0.754,-11.597,18.554,-35.584,
00:00:01:16,0.135,-0.663,0.759,-5.066,12.573,-36.133,
00:00:01:33,0.134,-0.672,0.75,-9.095,12.512,-34.607,
00:00:01:50,0.133,-0.668,0.758,-29.175,10.62,-35.462,
00:00:01:66,0.135,-0.655,0.761,-37.049,6.958,-38.331,
00:00:01:83,0.133,-0.643,0.769,-31.861,7.629,-39.673,
00:00:01:100,0.136,-0.65,0.766,-16.541,8.178,-40.894,
00:00:01:116,0.135,-0.661,0.762,-15.381,12.329,-40.101,
00:00:01:133,0.135,-0.66,0.765,-21.302,7.263,-41.016,
00:00:01:150,0.135,-0.653,0.766,-16.907,6.225,-37.72,
00:00:01:166,0.133,-0.653,0.771,-9.705,9.277,-34.302,
00:00:01:183,0.136,-0.664,0.765,-8.728,9.399,-30.335,
00:00:01:200,0.135,-0.659,0.762,-10.804,8.911,-33.387,
00:00:01:216,0.133,-0.658,0.761,-13.428,7.324,-33.997,
00:00:01:233,0.132,-0.656,0.762,-15.503,8.483,-32.166,
00:00:01:250,0.133,-0.654,0.767,-14.222,11.596,-33.204,
00:00:01:266,0.132,-0.656,0.767,-10.987,12.39,-33.692,
00:00:01:283,0.134,-0.661,0.761,-9.034,10.376,-32.471,
00:00:01:300,0.135,-0.663,0.764,-7.752,8.483,-31.25,
00:00:01:316,0.131,-0.657,0.763,-10.743,8.117,-31.678,
00:00:01:333,0.132,-0.656,0.76,-8.789,12.023,-29.786,
00:00:01:350,0.131,-0.66,0.758,-5.005,8.667,-29.847,
00:00:01:366,0.131,-0.66,0.762,-8.789,9.338,-28.87,
00:00:01:383,0.132,-0.66,0.757,-9.766,8.728,-28.504,
00:00:01:400,0.134,-0.658,0.767,-14.222,10.925,-27.405,
00:00:01:416,0.135,-0.659,0.765,-12.207,10.925,-29.236,
00:00:01:433,0.133,-0.657,0.762,-14.1,9.643,-30.579,
00:00:01:450,0.133,-0.658,0.765,-11.658,12.939,-46.875,
00:00:01:466,0.133,-0.661,0.761,-13.001,10.498,-33.57,
00:00:01:483,0.133,-0.658,0.767,-15.259,6.591,-32.532,
00:00:01:500,0.133,-0.658,0.763,-12.391,8.667,-32.105,
00:00:01:516,0.128,-0.66,0.763,-11.841,8.422,-30.823,
00:00:01:533,0.13,-0.662,0.76,-12.879,11.779,-46.265,
00:00:01:550,0.133,-0.658,0.764,-16.541,8.117,-32.227,
00:00:01:566,0.132,-0.657,0.769,-12.574,10.192,-35.096,
00:00:01:583,0.132,-0.656,0.764,-13.062,6.774,-35.584,
00:00:01:600,0.13,-0.659,0.761,-6.958,12.695,-34.302,
00:00:01:616,0.132,-0.662,0.758,-11.048,9.948,-35.462,
00:00:01:633,0.129,-0.661,0.763,-0.061,6.042,-33.936,
00:00:01:650,0.133,-0.659,0.758,-12.879,8.544,-33.631,
00:00:01:666,0.13,-0.661,0.764,-14.222,8.117,-33.081,
00:00:01:683,0.129,-0.658,0.763,-16.663,9.948,-30.762,
00:00:01:700,0.132,-0.658,0.764,-13.733,8.972,-33.326,
00:00:01:716,0.131,-0.661,0.763,-11.658,9.826,-32.593,
00:00:01:733,0.134,-0.66,0.761,-14.222,7.141,-33.02,
00:00:01:750,0.129,-0.66,0.761,-14.161,8.422,-33.448,
00:00:01:766,0.127,-0.657,0.763,-13.672,5.92,-31.739,
00:00:01:783,0.13,-0.664,0.763,-11.109,11.047,-30.152,
00:00:01:800,0.129,-0.664,0.759,-12.33,10.742,-30.823,
00:00:01:816,0.132,-0.66,0.763,-15.748,10.559,-29.175,
00:00:01:833,0.133,-0.657,0.76,-13.733,6.53,-30.213,
00:00:01:850,0.127,-0.662,0.77,-10.987,9.338,-30.701,
00:00:01:866,0.133,-0.662,0.763,-10.01,8.789,-31.434,
00:00:01:883,0.133,-0.657,0.761,-12.024,6.103,-30.701,
00:00:01:900,0.13,-0.66,0.765,-6.958,5.127,-33.204,
00:00:01:916,0.131,-0.663,0.765,-5.982,8.85,-31.495,
00:00:01:933,0.13,-0.665,0.757,-8.545,5.737,-34.241,
00:00:01:950,0.13,-0.665,0.763,-10.987,10.009,-30.091,
00:00:01:966,0.131,-0.663,0.76,-11.353,4.028,-33.57,
00:00:01:983,0.131,-0.662,0.762,-11.109,6.286,-34.546,
00:00:02:0,0.13,-0.66,0.761,-10.376,8.483,-34.363,
00:00:02:16,0.125,-0.664,0.757,-13.245,10.253,-33.326,
00:00:02:33,0.129,-0.662,0.761,-13.916,5.737,-34.363,
00:00:02:50,0.122,-0.658,0.759,-17.456,8.361,-35.401,
00:00:02:66,0.127,-0.663,0.757,-12.33,11.047,-31.861,
00:00:02:83,0.13,-0.665,0.753,-14.649,13.244,-34.852,
00:00:02:100,0.128,-0.668,0.758,-21.912,14.709,-38.269,
00:00:02:116,0.126,-0.659,0.76,-27.527,17.822,-37.903,
00:00:02:133,0.127,-0.654,0.768,-21.912,18.981,-37.964,
00:00:02:150,0.131,-0.659,0.768,-14.893,18.371,-36.927,
