TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,-0.076,0.4,0.921,-2.625,-0.611,-18.921,
00:00:00:16,-0.076,0.401,0.923,0.549,2.563,-13.489,
00:00:00:33,-0.073,0.401,0.923,6.469,1.892,-15.625,
00:00:00:50,-0.073,0.39,0.922,6.774,-4.334,-14.283,
00:00:00:66,-0.075,0.39,0.922,3.784,-5.433,-16.236,
00:00:00:83,-0.075,0.389,0.923,3.479,-3.418,-11.292,
00:00:00:100,-0.071,0.407,0.928,5.92,-1.77,-11.17,
00:00:00:116,-0.07,0.391,0.92,11.108,-3.785,-14.466,
00:00:00:133,-0.073,0.386,0.924,6.103,-16.846,-12.269,
00:00:00:150,-0.077,0.389,0.93,1.586,-21.058,-13.672,
00:00:00:166,-0.083,0.382,0.927,-3.968,-19.959,-19.104,
00:00:00:183,-0.068,0.412,0.931,26.733,-1.282,-21.302,
00:00:00:200,-0.07,0.372,0.92,1.403,-37.598,-34.485,
00:00:00:216,-0.085,0.369,0.928,1.77,-21.424,-44.068,
00:00:00:233,-0.122,0.355,0.913,-18.677,-2.015,-37.903,
00:00:00:250,-0.098,0.361,0.928,-39.49,-5.433,-70.679,
00:00:00:266,-0.094,0.406,0.929,-45.044,9.155,-17.884,
00:00:00:283,-0.092,0.411,0.916,-26.917,14.709,-39.734,
00:00:00:300,-0.086,0.394,0.916,-15.015,0.488,-40.528,
00:00:00:316,-0.082,0.391,0.921,-14.039,12.085,-26.429,
00:00:00:333,-0.086,0.385,0.929,-12.146,10.009,-31.861,
00:00:00:350,-0.083,0.375,0.928,-20.63,16.418,-30.762,
00:00:00:366,-0.078,0.373,0.932,-37.537,16.296,-29.847,
00:00:00:383,-0.075,0.389,0.923,-47.73,20.69,-29.114,
00:00:00:400,-0.077,0.399,0.925,-45.96,14.77,-26.734,
00:00:00:416,-0.08,0.402,0.924,-34.852,9.521,-30.03,
00:00:00:433,-0.082,0.399,0.924,-29.114,7.995,-27.222,
00:00:00:450,-0.085,0.395,0.927,-29.053,8.239,-32.288,
00:00:00:466,-0.084,0.393,0.921,-27.71,13.305,-30.091,
00:00:00:483,-0.082,0.399,0.927,-27.283,10.009,-33.02,
00:00:00:500,-0.079,0.397,0.92,-23.743,12.878,-30.884,
00:00:00:516,-0.076,0.395,0.921,-20.691,10.192,-30.701,
00:00:00:533,-0.076,0.395,0.921,-22.156,4.638,-34.058,
00:00:00:550,-0.079,0.399,0.919,-21.18,3.601,-30.03,
00:00:00:566,-0.083,0.404,0.914,-16.48,0.488,-34.485,
00:00:00:583,-0.079,0.405,0.92,-10.437,3.845,-30.335,
00:00:00:600,-0.081,0.409,0.927,-0.855,5.554,-22.034,
00:00:00:616,-0.079,0.397,0.932,5.981,5.188,-22.339,
00:00:00:633,-0.079,0.379,0.939,13.855,1.953,-16.236,
00:00:00:650,-0.077,0.35,0.941,0.915,-1.221,-16.358,
00:00:00:666,-0.078,0.376,0.933,83.984,7.446,-29.297,
00:00:00:683,-0.067,0.312,0.926,-2.137,-3.54,-30.579,
00:00:00:700,-0.075,0.373,0.93,-35.828,-13.184,-31.373,
00:00:00:716,-0.082,0.424,0.932,14.343,-25.33,-7.996,
00:00:00:733,-0.093,0.384,0.92,31.311,-24.231,-48.096,
00:00:00:750,-0.097,0.371,0.923,4.15,-9.461,-32.349,
00:00:00:766,-0.095,0.406,0.908,-21.607,8.544,-25.94,
00:00:00:783,-0.091,0.434,0.915,-23.316,10.559,-36.072,
00:00:00:800,-0.091,0.395,0.927,7.507,14.892,-29.725,
00:00:00:816,-0.089,0.379,0.921,17.456,17.761,-32.532,
00:00:00:833,-0.084,0.363,0.927,-28.016,20.141,-28.687,
00:00:00:850,-0.084,0.388,0.927,-34.546,16.784,-25.391,
00:00:00:866,-0.085,0.388,0.929,-29.664,13.427,-25.452,
00:00:00:883,-0.087,0.389,0.931,-27.649,14.77,-25.818,
00:00:00:900,-0.083,0.396,0.931,-23.072,19.104,-22.767,
00:00:00:916,-0.079,0.391,0.927,-14.71,15.991,-27.894,
00:00:00:933,-0.081,0.384,0.925,-16.053,13.671,-27.527,
00:00:00:950,-0.083,0.38,0.928,-22.217,11.718,-31.678,
00:00:00:966,-0.085,0.379,0.926,-30.945,7.08,-38.086,
00:00:00:983,-0.087,0.382,0.927,-40.101,7.08,-42.542,
00:00:01:0,-0.087,0.387,0.927,-42.481,8.85,-46.692,
00:00:01:16,-0.083,0.386,0.925,-44.983,5.737,-48.279,
00:00:01:33,-0.083,0.389,0.93,-43.824,7.08,-44.678,
00:00:01:50,-0.079,0.391,0.923,-44.861,7.873,-44.861,
00:00:01:66,-0.077,0.417,0.924,-2.869,4.211,-34.363,
00:00:01:83,-0.085,0.383,0.915,-4.639,-1.709,-41.932,
