TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.953,-0.222,0.105,-3.968,-1.954,-36.072,
00:00:00:16,0.956,-0.215,0.102,-4.822,-2.625,-33.753,
00:00:00:33,0.955,-0.217,0.092,-5.066,-2.686,-32.41,
00:00:00:50,0.95,-0.217,0.103,-7.264,-0.855,-30.457,
00:00:00:66,0.946,-0.211,0.101,-7.325,4.15,-30.335,
00:00:00:83,0.948,-0.205,0.104,-0.55,6.469,-29.175,
00:00:00:100,0.953,-0.205,0.099,11.901,5.31,-29.541,
00:00:00:116,0.951,-0.207,0.102,21.118,3.845,-28.931,
00:00:00:133,0.95,-0.209,0.103,30.029,3.479,-29.786,
00:00:00:150,0.949,-0.214,0.104,34.729,4.15,-26.612,
00:00:00:166,0.949,-0.219,0.105,33.569,6.347,-25.025,
00:00:00:183,0.947,-0.22,0.104,33.264,10.803,-23.438,
00:00:00:200,0.953,-0.217,0.105,31.677,12.573,-21.424,
00:00:00:216,0.953,-0.225,0.104,28.686,12.634,-20.386,
00:00:00:233,0.955,-0.226,0.102,29.235,10.62,-19.776,
00:00:00:250,0.959,-0.227,0.107,27.404,7.934,-20.386,
00:00:00:266,0.951,-0.23,0.106,26.794,7.934,-21.119,
00:00:00:283,0.949,-0.228,0.106,21.972,8.483,-23.438,
00:00:00:300,0.954,-0.224,0.104,21.606,9.033,-24.842,
00:00:00:316,0.95,-0.228,0.103,24.658,6.591,-24.964,
00:00:00:333,0.948,-0.232,0.107,22.338,6.836,-26.001,
00:00:00:350,0.947,-0.228,0.103,17.883,7.141,-26.49,
00:00:00:366,0.949,-0.229,0.104,12.39,9.521,-27.955,
00:00:00:383,0.947,-0.225,0.103,13.732,7.873,-29.358,
00:00:00:400,0.946,-0.224,0.104,17.089,8.544,-30.64,
00:00:00:416,0.947,-0.228,0.104,21.484,9.094,-32.227,
00:00:00:433,0.946,-0.227,0.102,24.841,10.437,-32.593,
00:00:00:450,0.951,-0.226,0.103,22.827,11.352,-31.495,
00:00:00:466,0.952,-0.224,0.104,22.583,12.756,-29.297,
00:00:00:483,0.95,-0.226,0.103,27.221,12.39,-28.504,
00:00:00:500,0.951,-0.228,0.106,24.78,10.925,-28.809,
00:00:00:516,0.947,-0.227,0.107,22.033,11.718,-27.1,
00:00:00:533,0.953,-0.23,0.105,19.409,10.253,-26.429,
00:00:00:550,0.956,-0.228,0.1,18.188,12.756,-24.598,
00:00:00:566,0.952,-0.231,0.106,14.587,12.207,-24.048,
00:00:00:583,0.949,-0.229,0.108,11.535,12.329,-25.147,
00:00:00:600,0.948,-0.227,0.108,8.3,12.451,-25.94,
00:00:00:616,0.953,-0.225,0.104,12.329,12.878,-26.551,
00:00:00:633,0.954,-0.221,0.107,20.69,7.446,-27.527,
00:00:00:650,0.953,-0.225,0.106,27.221,4.211,-29.48,
00:00:00:666,0.952,-0.227,0.107,28.686,3.234,-28.077,
00:00:00:683,0.951,-0.23,0.103,26.184,5.004,-25.391,
00:00:00:700,0.952,-0.232,0.104,21.24,8.728,-22.644,
00:00:00:716,0.951,-0.228,0.103,18.737,7.507,-21.302,
00:00:00:733,0.949,-0.229,0.102,15.991,7.812,-19.532,
00:00:00:750,0.948,-0.227,0.101,20.019,7.08,-20.02,
00:00:00:766,0.952,-0.231,0.107,17.578,6.347,-19.288,
00:00:00:783,0.951,-0.232,0.109,18.188,6.53,-21.241,
00:00:00:800,0.948,-0.232,0.105,16.723,8.3,-20.874,
00:00:00:816,0.953,-0.231,0.104,16.052,6.958,-19.471,
00:00:00:833,0.954,-0.232,0.105,17.456,4.516,-17.884,
00:00:00:850,0.951,-0.235,0.101,17.517,5.004,-15.931,
00:00:00:866,0.952,-0.235,0.099,14.77,7.019,-12.818,
00:00:00:883,0.949,-0.236,0.1,12.756,8.239,-12.879,
00:00:00:900,0.947,-0.237,0.103,11.108,8.85,-13.428,
00:00:00:916,0.949,-0.234,0.106,8.544,8.606,-14.527,
00:00:00:933,0.946,-0.236,0.101,7.751,6.958,-16.541,
00:00:00:950,0.947,-0.238,0.103,5.859,3.967,-18.189,
00:00:00:966,0.947,-0.236,0.102,1.831,4.943,-18.677,
00:00:00:983,0.949,-0.235,0.101,1.22,4.76,-18.921,
00:00:01:0,0.948,-0.232,0.107,-0.489,7.324,-20.081,
00:00:01:16,0.944,-0.235,0.101,1.281,5.249,-22.095,
00:00:01:33,0.944,-0.234,0.102,1.77,5.371,-22.767,
00:00:01:50,0.95,-0.232,0.111,1.159,8.972,-23.316,
00:00:01:66,0.949,-0.234,0.098,0.549,10.925,-23.499,
00:00:01:83,0.955,-0.235,0.101,-0.733,5.859,-25.635,
00:00:01:100,0.949,-0.236,0.107,-4.761,8.972,-25.147,
