TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.92,0.276,0.071,18.432,0.366,-12.757,
00:00:00:16,0.918,0.273,0.077,15.319,1.953,-14.893,
00:00:00:33,0.924,0.274,0.08,9.887,2.441,-19.043,
00:00:00:50,0.925,0.274,0.086,6.469,0.061,-23.194,
00:00:00:66,0.919,0.278,0.089,9.094,-0.489,-25.147,
00:00:00:83,0.921,0.279,0.094,6.958,2.99,-26.978,
00:00:00:100,0.918,0.281,0.092,7.873,2.746,-28.443,
00:00:00:116,0.918,0.285,0.091,10.315,0.793,-27.771,
00:00:00:133,0.917,0.289,0.089,10.376,1.831,-26.429,
00:00:00:150,0.917,0.292,0.093,15.136,1.892,-27.222,
00:00:00:166,0.912,0.293,0.09,13.671,1.953,-24.903,
00:00:00:183,0.916,0.302,0.085,7.263,0.122,-23.072,
00:00:00:200,0.92,0.303,0.081,8.728,-1.709,-22.583,
00:00:00:216,0.914,0.3,0.079,13.61,-5.066,-22.583,
00:00:00:233,0.916,0.296,0.078,11.352,-3.357,-20.874,
00:00:00:250,0.917,0.289,0.082,11.108,-3.724,-19.349,
00:00:00:266,0.917,0.292,0.084,7.568,0.732,-15.015,
00:00:00:283,0.922,0.298,0.082,7.69,1.953,-15.015,
00:00:00:300,0.924,0.293,0.087,12.878,1.098,-14.344,
00:00:00:316,0.921,0.292,0.09,12.39,2.868,-15.748,
00:00:00:333,0.917,0.284,0.087,12.817,2.258,-18.982,
00:00:00:350,0.914,0.286,0.088,11.535,2.807,-23.072,
00:00:00:366,0.914,0.288,0.086,12.085,6.225,-28.565,
00:00:00:383,0.911,0.293,0.086,5.615,12.817,-32.593,
00:00:00:400,0.915,0.302,0.084,5.249,19.104,-39.49,
00:00:00:416,0.913,0.304,0.082,10.559,23.437,-45.96,
00:00:00:433,0.914,0.302,0.079,17.761,22.766,-46.143,
00:00:00:450,0.915,0.307,0.083,26.489,21.728,-45.35,
00:00:00:466,0.916,0.305,0.085,35.583,21.423,-44.922,
00:00:00:483,0.917,0.3,0.087,40.283,20.813,-44.861,
00:00:00:500,0.919,0.298,0.088,47.363,16.418,-40.65,
00:00:00:516,0.916,0.291,0.087,50.354,11.413,-34.913,
00:00:00:533,0.919,0.286,0.091,49.865,11.718,-33.997,
00:00:00:550,0.916,0.288,0.087,50.415,12.756,-33.265,
00:00:00:566,0.915,0.287,0.09,53.222,16.296,-32.166,
00:00:00:583,0.921,0.25,0.087,52.673,17.822,-33.448,
00:00:00:600,0.925,0.281,0.085,51.818,17.7,-33.997,
00:00:00:616,0.924,0.281,0.092,51.879,13.671,-36.56,
00:00:00:633,0.927,0.281,0.09,49.438,12.39,-35.462,
00:00:00:650,0.926,0.283,0.087,47.607,10.864,-40.162,
00:00:00:666,0.922,0.28,0.086,48.95,8.544,-40.467,
00:00:00:683,0.916,0.279,0.084,47.485,8.728,-35.645,
00:00:00:700,0.92,0.278,0.086,47.241,7.873,-36.316,
00:00:00:716,0.924,0.276,0.087,43.335,9.948,-33.997,
00:00:00:733,0.922,0.275,0.088,38.879,12.268,-33.204,
00:00:00:750,0.922,0.271,0.093,33.874,8.056,-30.457,
00:00:00:766,0.918,0.27,0.092,26.428,9.46,-28.321,
00:00:00:783,0.918,0.27,0.091,17.883,5.92,-25.391,
00:00:00:800,0.925,0.273,0.091,15.014,4.333,-26.856,
00:00:00:816,0.923,0.277,0.095,11.657,3.906,-28.626,
00:00:00:833,0.919,0.278,0.092,15.502,8.483,-29.664,
00:00:00:850,0.92,0.273,0.092,14.221,9.277,-30.335,
00:00:00:866,0.917,0.276,0.088,15.93,9.521,-26.856,
00:00:00:883,0.92,0.278,0.093,14.709,4.76,-25.025,
00:00:00:900,0.917,0.273,0.096,12.695,4.821,-24.109,
00:00:00:916,0.918,0.276,0.091,7.995,8.972,-25.452,
00:00:00:933,0.92,0.284,0.089,7.629,9.46,-28.138,
00:00:00:950,0.921,0.28,0.093,9.094,11.413,-29.725,
00:00:00:966,0.921,0.279,0.093,10.986,11.352,-29.969,
00:00:00:983,0.919,0.274,0.088,7.812,8.178,-26.246,
00:00:01:0,0.917,0.278,0.092,7.995,9.277,-22.767,
00:00:01:16,0.92,0.25,0.095,8.606,9.216,-19.837,
00:00:01:33,0.919,0.276,0.098,12.207,11.23,-20.447,
00:00:01:50,0.918,0.269,0.095,12.878,14.221,-18.921,
00:00:01:66,0.918,0.269,0.096,12.085,10.62,-15.625,
00:00:01:83,0.925,0.276,0.094,10.864,13.244,-17.212,
00:00:01:100,0.928,0.272,0.091,10.803,11.901,-18.189,
00:00:01:116,0.926,0.271,0.095,9.399,9.216,-18.433,
00:00:01:133,0.923,0.268,0.099,5.554,11.596,-17.151,
00:00:01:150,0.925,0.261,0.093,-3.846,9.216,-16.114,
