TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.672,0.233,0.669,14.099,12.207,-21.241,
00:00:00:16,0.668,0.237,0.674,12.329,13.916,-20.02,
00:00:00:33,0.674,0.239,0.681,17.273,16.174,-20.386,
00:00:00:50,0.674,0.24,0.68,19.226,14.16,-22.156,
00:00:00:66,0.671,0.234,0.678,16.54,13.244,-19.837,
00:00:00:83,0.673,0.234,0.673,6.713,9.704,-18.921,
00:00:00:100,0.668,0.233,0.667,-0.855,7.324,-19.471,
00:00:00:116,0.668,0.234,0.665,-5.127,9.155,-17.579,
00:00:00:133,0.663,0.233,0.663,-3.724,5.798,-17.945,
00:00:00:150,0.673,0.234,0.66,-2.625,4.821,-18.799,
00:00:00:166,0.675,0.231,0.659,-1.404,6.836,-18.555,
00:00:00:183,0.67,0.235,0.66,0.976,6.103,-19.227,
00:00:00:200,0.666,0.235,0.663,4.516,8.911,-21.18,
00:00:00:216,0.667,0.238,0.671,6.164,8.972,-20.142,
00:00:00:233,0.667,0.239,0.67,6.347,8.911,-17.518,
00:00:00:250,0.665,0.239,0.678,7.324,9.765,-16.541,
00:00:00:266,0.67,0.246,0.671,9.704,10.681,-16.846,
00:00:00:283,0.672,0.241,0.673,11.779,12.085,-16.541,
00:00:00:300,0.675,0.237,0.675,12.268,13.61,-16.419,
00:00:00:316,0.671,0.234,0.671,11.535,12.817,-16.541,
00:00:00:333,0.667,0.232,0.671,9.46,11.169,-17.823,
00:00:00:350,0.672,0.234,0.665,8.422,12.085,-18.067,
00:00:00:366,0.67,0.235,0.666,10.07,9.216,-19.471,
00:00:00:383,0.671,0.237,0.666,8.483,10.009,-19.532,
00:00:00:400,0.672,0.236,0.669,10.62,11.291,-20.142,
00:00:00:416,0.67,0.237,0.667,7.69,12.023,-19.654,
00:00:00:433,0.671,0.236,0.668,6.897,13,-20.997,
00:00:00:450,0.669,0.24,0.667,8.911,12.451,-20.935,
00:00:00:466,0.671,0.236,0.665,8.789,12.085,-19.776,
00:00:00:483,0.669,0.237,0.669,6.897,12.756,-20.203,
00:00:00:500,0.667,0.239,0.669,8.544,13.794,-19.654,
00:00:00:516,0.671,0.24,0.666,9.887,13.183,-22.034,
00:00:00:533,0.67,0.24,0.67,10.315,13.061,-21.241,
00:00:00:550,0.672,0.239,0.671,9.094,13.366,-19.898,
00:00:00:566,0.67,0.237,0.667,8.606,13.732,-18.86,
00:00:00:583,0.669,0.235,0.672,9.46,14.831,-18.372,
00:00:00:600,0.669,0.234,0.668,13.488,14.099,-19.349,
00:00:00:616,0.67,0.232,0.665,15.502,14.587,-18.921,
00:00:00:633,0.673,0.235,0.664,13.61,14.221,-20.02,
00:00:00:650,0.671,0.235,0.669,14.648,13.855,-20.203,
00:00:00:666,0.673,0.236,0.671,13.488,14.038,-19.776,
00:00:00:683,0.671,0.234,0.663,10.498,13.549,-19.043,
00:00:00:700,0.671,0.234,0.659,11.901,13.671,-19.288,
00:00:00:716,0.672,0.235,0.663,13.977,11.657,-19.288,
00:00:00:733,0.672,0.234,0.664,15.564,12.817,-23.926,
00:00:00:750,0.675,0.236,0.67,14.221,13.549,-22.156,
00:00:00:766,0.669,0.238,0.671,12.634,11.108,-23.438,
00:00:00:783,0.678,0.235,0.666,6.591,8.178,-22.461,
00:00:00:800,0.676,0.232,0.67,6.591,10.437,-25.757,
00:00:00:816,0.674,0.231,0.67,11.84,14.77,-25.391,
00:00:00:833,0.674,0.234,0.673,11.169,13.366,-26.917,
00:00:00:850,0.671,0.237,0.671,6.836,13.855,-25.33,
00:00:00:866,0.669,0.243,0.666,5.188,13.305,-22.583,
00:00:00:883,0.669,0.24,0.663,10.376,14.587,-19.043,
00:00:00:900,0.669,0.231,0.658,13.61,12.817,-17.579,
00:00:00:916,0.672,0.23,0.657,11.413,11.169,-19.104,
00:00:00:933,0.672,0.23,0.657,9.887,9.948,-19.227,
00:00:00:950,0.677,0.229,0.661,11.108,12.268,-21.912,
00:00:00:966,0.673,0.229,0.658,8.3,7.995,-21.485,
00:00:00:983,0.678,0.235,0.66,3.479,5.92,-23.377,
00:00:01:0,0.674,0.233,0.662,1.648,3.479,-23.621,
00:00:01:16,0.674,0.234,0.659,5.493,4.272,-24.598,
00:00:01:33,0.673,0.23,0.669,3.234,5.249,-24.598,
00:00:01:50,0.671,0.232,0.664,-0.367,3.967,-26.917,
00:00:01:66,0.671,0.234,0.665,-2.259,2.929,-26.185,
00:00:01:83,0.672,0.237,0.667,0.061,2.685,-25.452,
00:00:01:100,0.673,0.234,0.669,0.732,3.967,-25.269,
00:00:01:116,0.674,0.227,0.664,0.122,5.249,-25.818,
00:00:01:133,0.675,0.23,0.666,-0.611,3.967,-27.1,
00:00:01:150,0.673,0.231,0.668,0.244,2.929,-26.49,
00:00:01:166,0.673,0.232,0.667,1.281,2.38,-26.123,
00:00:01:183,0.672,0.234,0.663,0.061,3.112,-25.269,
00:00:01:200,0.672,0.231,0.661,1.281,1.709,-25.635,
00:00:01:216,0.672,0.232,0.666,2.441,2.258,-26.185,
00:00:01:233,0.673,0.235,0.666,2.624,4.455,-26.978,
00:00:01:250,0.671,0.23,0.666,4.15,3.662,-29.236,
00:00:01:266,0.671,0.233,0.669,5.065,4.516,-26.917,
00:00:01:283,0.672,0.233,0.666,5.432,2.868,-27.039,
00:00:01:300,0.672,0.231,0.67,4.699,4.577,-24.781,
