TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.906,0.216,0.271,-0.733,5.127,-23.011,
00:00:00:16,0.908,0.217,0.27,0,4.394,-22.583,
00:00:00:33,0.904,0.216,0.268,3.601,5.127,-22.034,
00:00:00:50,0.903,0.215,0.269,4.089,4.699,-22.034,
00:00:00:66,0.905,0.211,0.267,1.648,3.54,-24.231,
00:00:00:83,0.907,0.214,0.262,-2.137,3.356,-25.025,
00:00:00:100,0.906,0.213,0.265,-1.587,3.601,-23.926,
00:00:00:116,0.901,0.214,0.271,-2.015,4.394,-22.461,
00:00:00:133,0.908,0.208,0.274,-3.54,2.502,-22.828,
00:00:00:150,0.909,0.206,0.263,-13.489,1.342,-23.926,
00:00:00:166,0.906,0.218,0.27,-14.954,5.432,-23.255,
00:00:00:183,0.911,0.23,0.274,-10.865,8.239,-25.574,
00:00:00:200,0.904,0.231,0.273,1.709,8.606,-24.17,
00:00:00:216,0.901,0.224,0.271,13.305,9.521,-24.537,
00:00:00:233,0.897,0.216,0.275,18.249,10.192,-24.414,
00:00:00:250,0.902,0.207,0.275,14.953,10.315,-23.377,
00:00:00:266,0.9,0.21,0.279,8.117,13.366,-23.499,
00:00:00:283,0.906,0.217,0.279,9.033,13.244,-23.804,
00:00:00:300,0.905,0.219,0.274,13.794,12.39,-22.644,
00:00:00:316,0.905,0.218,0.269,14.038,8.178,-24.048,
00:00:00:333,0.906,0.216,0.265,12.023,8.3,-20.752,
00:00:00:350,0.905,0.213,0.267,9.216,7.812,-20.081,
00:00:00:366,0.902,0.215,0.268,2.807,6.836,-19.532,
00:00:00:383,0.905,0.213,0.267,1.648,5.798,-20.203,
00:00:00:400,0.902,0.216,0.272,-1.343,7.568,-18.189,
00:00:00:416,0.906,0.218,0.276,-2.503,6.286,-16.968,
00:00:00:433,0.904,0.219,0.275,2.319,6.652,-18.799,
00:00:00:450,0.898,0.219,0.273,4.028,6.713,-16.419,
00:00:00:466,0.901,0.218,0.274,4.516,7.446,-18.738,
00:00:00:483,0.905,0.214,0.272,7.812,7.751,-18.555,
00:00:00:500,0.903,0.215,0.269,6.225,7.995,-20.02,
00:00:00:516,0.908,0.219,0.268,9.033,9.033,-20.691,
00:00:00:533,0.908,0.218,0.267,18.066,12.634,-21.607,
00:00:00:550,0.905,0.213,0.275,23.498,9.277,-22.644,
00:00:00:566,0.908,0.21,0.277,21.789,11.84,-21.79,
00:00:00:583,0.91,0.206,0.278,20.324,8.972,-22.217,
00:00:00:600,0.911,0.207,0.274,15.747,10.864,-22.583,
00:00:00:616,0.906,0.21,0.265,10.681,9.399,-23.255,
00:00:00:633,0.905,0.21,0.262,10.253,11.169,-22.828,
00:00:00:650,0.901,0.213,0.261,9.338,9.399,-24.353,
00:00:00:666,0.905,0.213,0.267,12.573,8.056,-24.842,
00:00:00:683,0.898,0.248,0.253,19.775,12.39,-26.917,
00:00:00:700,0.903,0.205,0.29,35.888,2.197,-32.41,
00:00:00:716,0.909,0.219,0.282,11.108,14.526,-28.443,
00:00:00:733,0.908,0.233,0.28,31.677,13.794,-28.565,
00:00:00:750,0.912,0.217,0.288,38.513,13.488,-29.541,
00:00:00:766,0.913,0.219,0.286,40.344,12.329,-27.405,
00:00:00:783,0.907,0.206,0.283,40.405,12.39,-27.161,
00:00:00:800,0.912,0.206,0.275,29.48,15.991,-24.537,
00:00:00:816,0.91,0.206,0.264,21.362,14.77,-26.123,
00:00:00:833,0.907,0.211,0.264,17.028,13.732,-26.795,
00:00:00:850,0.906,0.22,0.265,19.409,12.939,-24.781,
00:00:00:866,0.902,0.217,0.266,23.803,10.681,-24.231,
00:00:00:883,0.908,0.203,0.26,16.174,5.127,-25.208,
00:00:00:900,0.905,0.208,0.263,14.404,8.606,-25.574,
00:00:00:916,0.909,0.21,0.266,15.441,11.291,-23.438,
00:00:00:933,0.904,0.206,0.268,17.822,9.765,-23.011,
00:00:00:950,0.904,0.201,0.276,20.263,10.376,-22.278,
00:00:00:966,0.904,0.195,0.273,23.803,10.437,-23.804,
00:00:00:983,0.903,0.191,0.279,20.568,12.878,-24.17,
00:00:01:0,0.907,0.197,0.275,12.817,12.939,-23.987,
00:00:01:16,0.91,0.209,0.272,8.422,10.131,-24.537,
00:00:01:33,0.908,0.214,0.269,10.559,11.962,-22.461,
00:00:01:50,0.908,0.214,0.266,12.573,11.108,-21.729,
00:00:01:66,0.909,0.21,0.266,10.498,9.887,-20.813,
00:00:01:83,0.906,0.209,0.269,3.356,7.08,-18.616,
00:00:01:100,0.908,0.208,0.263,-3.296,6.408,-18.433,
00:00:01:116,0.905,0.209,0.268,-5.066,3.418,-18.616,
00:00:01:133,0.904,0.211,0.27,-4.334,5.737,-17.762,
00:00:01:150,0.903,0.207,0.268,-5.127,2.99,-17.334,
00:00:01:166,0.9,0.204,0.271,-5.738,3.173,-17.212,
00:00:01:183,0.904,0.207,0.273,-4.883,4.821,-18.555,
00:00:01:200,0.906,0.203,0.277,-2.808,4.638,-19.288,
00:00:01:216,0.908,0.202,0.282,-4.334,6.347,-21.546,
00:00:01:233,0.913,0.205,0.287,-6.043,4.455,-19.715,
00:00:01:250,0.914,0.209,0.284,-4.944,4.455,-20.874,
00:00:01:266,0.913,0.21,0.278,-0.916,5.798,-20.203,
00:00:01:283,0.909,0.213,0.277,4.882,7.385,-19.104,
00:00:01:300,0.908,0.212,0.274,7.751,8.85,-19.41,
00:00:01:316,0.901,0.211,0.27,12.634,9.277,-19.776,
00:00:01:333,0.902,0.209,0.267,12.146,9.704,-21.485,
00:00:01:350,0.901,0.209,0.274,11.474,7.873,-21.058,
00:00:01:366,0.907,0.207,0.273,10.559,7.69,-22.339,
00:00:01:383,0.911,0.206,0.271,10.62,8.728,-21.668,
00:00:01:400,0.912,0.205,0.271,10.62,5.981,-20.997,
00:00:01:416,0.91,0.205,0.27,8.85,5.798,-19.898,
00:00:01:433,0.909,0.201,0.271,6.958,4.272,-19.654,
00:00:01:450,0.908,0.203,0.28,3.173,6.347,-19.288,
00:00:01:466,0.909,0.204,0.28,3.234,8.3,-20.508,
00:00:01:483,0.905,0.21,0.276,4.089,9.094,-20.447,
00:00:01:500,0.908,0.215,0.273,8.056,9.582,-20.63,
00:00:01:516,0.905,0.214,0.273,13.916,9.887,-20.325,
00:00:01:533,0.905,0.212,0.275,17.639,9.887,-20.874,
00:00:01:550,0.905,0.207,0.272,18.615,10.742,-21.546,
00:00:01:566,0.908,0.203,0.27,18.493,10.681,-22.034,
00:00:01:583,0.91,0.208,0.272,15.319,11.108,-22.889,
00:00:01:600,0.914,0.212,0.276,18.066,14.038,-21.79,
00:00:01:616,0.906,0.207,0.276,25.024,12.023,-19.227,
00:00:01:633,0.904,0.193,0.268,22.033,13.794,-19.959,
00:00:01:650,0.906,0.196,0.262,13.549,12.634,-21.912,
00:00:01:666,0.907,0.205,0.266,9.033,14.282,-21.424,
00:00:01:683,0.91,0.215,0.27,8.361,18.188,-23.194,
00:00:01:700,0.904,0.218,0.268,11.718,18.31,-20.386,
00:00:01:716,0.9,0.214,0.27,19.409,17.334,-19.227,
00:00:01:733,0.897,0.206,0.275,25.146,16.479,-19.41,
00:00:01:750,0.899,0.202,0.273,23.498,17.761,-19.288,
00:00:01:766,0.906,0.203,0.276,15.441,15.258,-21.18,
00:00:01:783,0.908,0.212,0.274,12.085,15.502,-19.776,
00:00:01:800,0.91,0.217,0.272,14.831,13.122,-20.447,
00:00:01:816,0.909,0.216,0.269,15.808,11.108,-18.616,
00:00:01:833,0.907,0.208,0.266,12.512,12.268,-18.25,
00:00:01:850,0.908,0.206,0.27,9.094,8.544,-16.663,
00:00:01:866,0.907,0.206,0.269,7.446,8.056,-15.87,
00:00:01:883,0.908,0.209,0.266,7.019,8.056,-19.104,
00:00:01:900,0.908,0.207,0.275,6.103,6.958,-17.884,
00:00:01:916,0.905,0.206,0.281,3.784,6.652,-19.898,
00:00:01:933,0.905,0.205,0.277,1.892,8.544,-20.874,
00:00:01:950,0.905,0.209,0.275,4.394,8.3,-20.02,
00:00:01:966,0.908,0.206,0.274,8.056,8.483,-20.691,
00:00:01:983,0.908,0.205,0.275,8.239,10.376,-21.302,
00:00:02:0,0.912,0.205,0.274,8.483,11.169,-21.546,
00:00:02:16,0.911,0.207,0.27,9.948,11.962,-21.302,
00:00:02:33,0.909,0.206,0.271,15.747,11.108,-20.264,
00:00:02:50,0.905,0.202,0.269,13.671,11.718,-21.729,
00:00:02:66,0.904,0.204,0.27,12.023,11.169,-21.302,
00:00:02:83,0.906,0.203,0.27,7.324,11.474,-20.997,
00:00:02:100,0.906,0.209,0.271,2.258,10.498,-18.86,
00:00:02:116,0.904,0.21,0.27,-1.221,9.216,-18.738,
00:00:02:133,0.91,0.212,0.266,1.464,6.774,-21.241,
00:00:02:150,0.913,0.21,0.27,-2.259,6.103,-19.165,
00:00:02:166,0.909,0.208,0.268,-0.916,5.92,-18.067,
00:00:02:183,0.936,0.202,0.273,-1.221,6.408,-18.677,
00:00:02:200,0.875,0.203,0.272,-4.639,4.333,-18.189,
00:00:02:216,0.906,0.203,0.274,-9.156,5.127,-19.41,
