TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.659,-0.62,0.458,-31.678,14.099,-21.485,
00:00:00:16,0.656,-0.615,0.446,-44.251,13.671,-25.391,
00:00:00:33,0.656,-0.605,0.451,-33.753,10.376,-24.17,
00:00:00:50,0.66,-0.605,0.459,15.686,8.544,-19.837,
00:00:00:66,0.659,-0.617,0.448,26.672,7.507,-21.058,
00:00:00:83,0.653,-0.617,0.446,25.329,3.784,-18.738,
00:00:00:100,0.655,-0.612,0.44,18.554,6.347,-19.227,
00:00:00:116,0.659,-0.61,0.432,11.779,6.347,-20.752,
00:00:00:133,0.661,-0.602,0.432,10.925,6.652,-18.189,
00:00:00:150,0.659,-0.597,0.431,6.286,7.446,-16.541,
00:00:00:166,0.659,-0.594,0.433,4.333,9.704,-13.672,
00:00:00:183,0.664,-0.586,0.435,12.023,12.817,-14.283,
00:00:00:200,0.658,-0.599,0.434,16.54,8.239,-15.259,
00:00:00:216,0.658,-0.605,0.43,18.798,7.995,-15.137,
00:00:00:233,0.659,-0.614,0.433,21.301,6.774,-14.466,
00:00:00:250,0.66,-0.614,0.432,19.653,6.774,-15.381,
00:00:00:266,0.66,-0.617,0.432,22.583,4.516,-18.189,
00:00:00:283,0.662,-0.615,0.438,21.667,4.943,-19.41,
00:00:00:300,0.658,-0.605,0.439,21.179,0.793,-16.724,
00:00:00:316,0.657,-0.607,0.444,30.944,1.709,-19.532,
00:00:00:333,0.66,-0.61,0.441,35.888,2.197,-18.372,
00:00:00:350,0.659,-0.614,0.448,32.47,2.929,-18.616,
00:00:00:366,0.663,-0.616,0.442,23.742,5.249,-19.898,
00:00:00:383,0.659,-0.617,0.437,20.752,5.065,-20.752,
00:00:00:400,0.656,-0.618,0.435,22.766,7.873,-23.194,
00:00:00:416,0.659,-0.609,0.44,19.043,4.089,-21.485,
00:00:00:433,0.657,-0.604,0.438,18.249,-0.123,-22.278,
00:00:00:450,0.659,-0.605,0.432,19.47,1.709,-23.499,
00:00:00:466,0.66,-0.618,0.432,19.958,3.234,-22.889,
00:00:00:483,0.661,-0.621,0.435,22.338,3.356,-22.4,
00:00:00:500,0.661,-0.625,0.44,31.25,4.272,-21.729,
00:00:00:516,0.664,-0.629,0.441,34.606,4.211,-23.133,
00:00:00:533,0.665,-0.627,0.44,29.785,0.854,-21.424,
00:00:00:550,0.657,-0.62,0.439,30.639,2.38,-19.227,
00:00:00:566,0.655,-0.621,0.438,29.419,1.281,-21.485,
00:00:00:583,0.662,-0.619,0.43,26.184,1.586,-22.034,
00:00:00:600,0.66,-0.618,0.43,21.789,3.479,-19.288,
00:00:00:616,0.658,-0.618,0.428,17.883,4.943,-21.18,
00:00:00:633,0.658,-0.615,0.433,18.371,3.54,-21.973,
00:00:00:650,0.657,-0.613,0.428,15.258,3.051,-23.987,
00:00:00:666,0.657,-0.613,0.427,12.023,4.333,-22.522,
00:00:00:683,0.656,-0.614,0.431,10.742,4.882,-22.767,
