TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.914,0.232,0.22,-2.564,9.155,-23.621,0,0,0,
,0.915,0.235,0.218,1.098,9.643,-22.522,0,0,0,
,0.914,0.232,0.218,0.915,5.859,-21.424,0,0,0,
,0.913,0.232,0.216,2.258,6.042,-22.095,0,0,0,
,0.919,0.229,0.218,0.61,6.469,-23.499,0,0,0,
,0.918,0.229,0.218,-1.221,6.469,-23.926,0,0,0,
,0.914,0.233,0.231,-1.954,8.483,-21.912,0,0,0,
,0.917,0.229,0.212,0.61,8.117,-23.072,0,0,0,
,0.917,0.231,0.225,-0.061,6.774,-25.452,0,0,0,
,0.915,0.237,0.218,1.281,8.911,-25.147,0,0,0,
,0.912,0.236,0.223,6.103,9.46,-25.818,0,0,0,
,0.914,0.235,0.224,6.897,9.033,-26.062,0,0,0,
,0.914,0.232,0.23,6.713,10.253,-25.269,0,0,0,
,0.917,0.233,0.214,2.014,11.169,-24.781,0,0,0,
,0.915,0.235,0.214,2.502,8.117,-23.072,0,0,0,
,0.912,0.238,0.219,3.601,8.911,-21.058,0,0,0,
,0.915,0.236,0.219,9.094,12.085,-21.729,0,0,0,
,0.916,0.232,0.216,7.69,9.643,-22.95,0,0,0,
,0.912,0.236,0.219,5.676,8.056,-22.522,0,0,0,
,0.916,0.233,0.217,6.164,6.53,-23.438,0,0,0,
,0.915,0.238,0.222,7.69,5.981,-22.95,0,0,0,
,0.919,0.235,0.221,9.704,7.873,-22.095,0,0,0,
,0.922,0.229,0.221,10.253,8.117,-20.203,0,0,0,
,0.92,0.225,0.221,7.141,5.493,-21.424,0,0,0,
,0.918,0.228,0.217,1.037,7.69,-22.095,0,0,0,
,0.919,0.23,0.218,1.098,6.897,-23.316,0,0,0,
,0.918,0.229,0.218,0.732,8.239,-21.546,0,0,0,
,0.913,0.233,0.216,0.732,8.606,-22.644,0,0,0,
,0.913,0.233,0.22,5.737,9.277,-24.048,0,0,0,
,0.915,0.237,0.22,7.507,9.399,-23.682,0,0,0,
,0.916,0.234,0.218,11.352,7.324,-23.56,0,0,0,
