TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.947,-0.39,-0.004,32.592,-234.986,247.558,
00:00:00:16,0.965,-0.377,0.004,-117.92,-252.137,275.817,
00:00:00:33,0.949,-0.381,0.021,-208.252,-245.972,290.649,
00:00:00:50,0.932,-0.387,0.046,-267.701,-202.698,308.471,
00:00:00:66,0.935,-0.377,0.063,-301.331,-132.264,328.491,
00:00:00:83,0.942,-0.352,0.077,-309.021,-57.19,326.416,
00:00:00:100,0.944,-0.325,0.074,-293.58,17.211,302.49,
00:00:00:116,0.947,-0.301,0.068,-256.226,84.411,266.418,
00:00:00:133,0.956,-0.288,0.057,-203.492,142.151,222.778,
00:00:00:150,0.961,-0.283,0.045,-142.334,177.795,174.072,
00:00:00:166,0.967,-0.292,0.039,-78.309,194.641,127.685,
00:00:00:183,0.972,-0.307,0.032,-42.481,189.087,93.872,
00:00:00:200,0.968,-0.318,0.022,-40.711,175.048,65.612,
00:00:00:216,0.956,-0.321,0.019,-55.542,152.465,43.945,
00:00:00:233,0.947,-0.323,0.017,-72.388,128.662,16.174,
00:00:00:250,0.94,-0.319,0.023,-94.361,108.825,18.92,
00:00:00:266,0.934,-0.316,0.035,-118.897,97.717,11.291,
00:00:00:283,0.931,-0.305,0.044,-133.789,97.229,4.15,
00:00:00:300,0.93,-0.291,0.065,-128.724,101.379,2.685,
00:00:00:316,0.938,-0.276,0.083,-101.99,117.187,1.037,
00:00:00:333,0.949,-0.264,0.104,-54.505,133.056,0.366,
00:00:00:350,0.967,-0.246,0.105,16.784,146.24,0.793,
00:00:00:366,0.974,-0.234,0.122,107.483,138.916,-7.813,
00:00:00:383,0.97,-0.215,0.16,224.609,131.164,-16.053,
00:00:00:400,0.971,-0.181,0.23,367.065,129.028,-41.199,
00:00:00:416,0.954,-0.164,0.196,516.601,164.856,-82.947,
00:00:00:433,0.992,-0.254,0.162,515.503,142.395,-94.3,
00:00:00:450,0.993,-0.249,0.112,483.398,95.092,-60.486,
00:00:00:466,0.984,-0.261,0.07,475.708,49.682,-69.336,
00:00:00:483,0.977,-0.297,0.053,507.141,-3.724,-62.928,
00:00:00:500,0.995,-0.363,0.032,442.199,-81.36,-49.622,
00:00:00:516,0.979,-0.433,0.034,221.801,-139.588,-40.589,
00:00:00:533,0.948,-0.436,0.05,-58.35,-147.583,-14.1,
