TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.94,-0.304,0.067,4.089,15.075,-24.231,
00:00:00:16,0.937,-0.302,0.07,4.333,15.747,-24.72,
00:00:00:33,0.939,-0.301,0.067,4.638,16.479,-24.903,
00:00:00:50,0.942,-0.299,0.071,6.713,16.052,-24.903,
00:00:00:66,0.942,-0.299,0.072,7.385,14.099,-25.696,
00:00:00:83,0.94,-0.297,0.072,7.873,13.305,-26.917,
00:00:00:100,0.938,-0.299,0.072,10.315,11.535,-26.978,
00:00:00:116,0.94,-0.299,0.071,10.742,11.169,-29.48,
00:00:00:133,0.941,-0.3,0.072,8.911,9.948,-28.321,
00:00:00:150,0.945,-0.3,0.074,7.141,11.901,-28.016,
00:00:00:166,0.944,-0.303,0.076,9.277,10.986,-25.635,
00:00:00:183,0.943,-0.302,0.075,5.737,12.756,-26.368,
00:00:00:200,0.945,-0.298,0.066,7.568,13.855,-25.574,
00:00:00:216,0.94,-0.3,0.066,7.69,13.366,-25.147,
00:00:00:233,0.942,-0.3,0.067,6.897,13.183,-24.964,
00:00:00:250,0.945,-0.301,0.072,3.418,13.671,-25.94,
00:00:00:266,0.948,-0.298,0.069,6.103,13.488,-25.33,
00:00:00:283,0.948,-0.297,0.065,6.591,11.047,-23.316,
00:00:00:300,0.948,-0.298,0.071,9.216,11.718,-24.048,
00:00:00:316,0.945,-0.301,0.075,11.352,13.183,-25.33,
00:00:00:333,0.939,-0.3,0.071,14.221,14.16,-26.246,
00:00:00:350,0.942,-0.294,0.067,18.371,10.437,-25.513,
00:00:00:366,0.946,-0.296,0.072,24.414,8.056,-26.246,
00:00:00:383,0.944,-0.302,0.077,23.986,7.019,-24.964,
00:00:00:400,0.944,-0.304,0.078,20.568,8.422,-22.4,
00:00:00:416,0.942,-0.305,0.074,15.075,7.385,-19.532,
00:00:00:433,0.943,-0.306,0.07,9.948,5.065,-18.677,
00:00:00:450,0.944,-0.305,0.067,6.286,4.577,-20.813,
00:00:00:466,0.944,-0.307,0.072,2.075,0.793,-20.264,
