TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,TAG
00:00:00:0,0.697,-0.716,0.095,8.361,4.882,-25.086,
00:00:00:16,0.694,-0.715,0.086,11.474,5.31,-23.682,
00:00:00:33,0.696,-0.716,0.092,14.099,4.028,-24.598,
00:00:00:50,0.695,-0.719,0.089,14.221,6.225,-25.147,
00:00:00:66,0.697,-0.715,0.096,13.977,6.408,-24.292,
00:00:00:83,0.696,-0.716,0.094,12.573,6.652,-23.56,
00:00:00:100,0.695,-0.718,0.093,10.864,7.995,-23.255,
00:00:00:116,0.697,-0.719,0.093,7.507,8.911,-22.644,
00:00:00:133,0.697,-0.713,0.088,6.164,9.704,-21.607,
00:00:00:150,0.697,-0.713,0.09,8.422,10.315,-23.682,
00:00:00:166,0.699,-0.713,0.089,9.094,7.568,-23.194,
00:00:00:183,0.698,-0.71,0.096,7.873,8.606,-24.353,
00:00:00:200,0.698,-0.712,0.093,10.864,5.615,-24.537,
00:00:00:216,0.697,-0.718,0.096,13.366,4.821,-25.391,
00:00:00:233,0.696,-0.72,0.092,11.291,5.676,-25.025,
00:00:00:250,0.696,-0.717,0.089,10.376,7.019,-24.842,
00:00:00:266,0.698,-0.716,0.093,7.812,7.751,-24.292,
00:00:00:283,0.698,-0.712,0.089,5.676,7.812,-25.269,
00:00:00:300,0.697,-0.713,0.094,7.812,8.422,-25.635,
00:00:00:316,0.694,-0.748,0.091,10.62,7.263,-25.086,
00:00:00:333,0.696,-0.724,0.093,8.606,8.911,-23.011,
00:00:00:350,0.69,-0.725,0.09,3.234,8.972,-23.194,
00:00:00:366,0.698,-0.719,0.093,3.173,6.958,-25.696,
00:00:00:383,0.693,-0.711,0.092,9.033,7.812,-26.246,
00:00:00:400,0.693,-0.713,0.091,12.39,6.774,-26.978,
00:00:00:416,0.698,-0.717,0.093,12.756,6.164,-23.438,
00:00:00:433,0.695,-0.722,0.091,15.625,5.065,-24.292,
00:00:00:450,0.69,-0.724,0.091,9.643,5.432,-25.696,
00:00:00:466,0.693,-0.721,0.089,8.056,5.249,-24.964,
00:00:00:483,0.697,-0.714,0.091,8.178,5.127,-24.781,
00:00:00:500,0.696,-0.716,0.093,10.803,8.117,-24.903,
00:00:00:516,0.696,-0.713,0.092,8.789,6.469,-25.33,
00:00:00:533,0.698,-0.713,0.09,13,7.385,-26.185,
00:00:00:550,0.692,-0.725,0.096,11.779,7.934,-25.757,
00:00:00:566,0.691,-0.719,0.093,9.216,8.422,-27.161,
00:00:00:583,0.694,-0.714,0.087,8.606,6.164,-26.429,
00:00:00:600,0.696,-0.712,0.088,9.033,4.577,-25.696,
00:00:00:616,0.696,-0.716,0.088,12.085,4.76,-25.208,
00:00:00:633,0.694,-0.723,0.09,15.197,4.15,-24.781,
00:00:00:650,0.695,-0.722,0.091,11.901,6.347,-25.391,
00:00:00:666,0.694,-0.721,0.088,10.681,7.812,-24.964,
00:00:00:683,0.69,-0.718,0.089,9.887,7.873,-24.842,
00:00:00:700,0.69,-0.718,0.09,7.507,4.943,-24.353,
00:00:00:716,0.691,-0.719,0.089,9.094,5.859,-23.621,
00:00:00:733,0.694,-0.718,0.093,8.606,7.507,-23.133,
00:00:00:750,0.691,-0.72,0.091,7.873,7.08,-23.011,
00:00:00:766,0.693,-0.718,0.091,8.85,5.859,-23.255,
00:00:00:783,0.692,-0.718,0.09,12.085,6.408,-23.072,
00:00:00:800,0.694,-0.72,0.087,9.948,5.92,-23.621,
00:00:00:816,0.694,-0.724,0.089,9.399,6.652,-23.316,
00:00:00:833,0.695,-0.722,0.092,7.69,5.493,-23.011,
00:00:00:850,0.692,-0.719,0.091,5.188,4.638,-24.292,
00:00:00:866,0.694,-0.718,0.091,4.76,5.432,-23.255,
00:00:00:883,0.694,-0.717,0.089,7.263,6.347,-23.011,
00:00:00:900,0.69,-0.721,0.09,8.056,7.446,-22.706,
00:00:00:916,0.694,-0.723,0.097,6.103,7.629,-20.997,
00:00:00:933,0.693,-0.721,0.092,5.188,7.08,-22.4,
00:00:00:950,0.694,-0.721,0.092,4.821,7.812,-21.729,
00:00:00:966,0.692,-0.719,0.088,3.967,7.995,-20.081,
00:00:00:983,0.692,-0.723,0.089,6.347,7.995,-20.02,
00:00:01:0,0.695,-0.724,0.093,3.54,7.324,-20.447,
00:00:01:16,0.692,-0.718,0.087,2.502,7.385,-19.349,
00:00:01:33,0.69,-0.717,0.09,4.882,8.178,-19.715,
00:00:01:50,0.692,-0.724,0.096,0.732,10.925,-18.677,
00:00:01:66,0.692,-0.724,0.095,2.136,9.887,-20.02,
00:00:01:83,0.694,-0.714,0.096,1.831,8.606,-19.959,
00:00:01:100,0.692,-0.716,0.063,7.629,8.422,-22.217,
00:00:01:116,0.692,-0.719,0.098,10.253,8.178,-21.973,
00:00:01:133,0.69,-0.721,0.09,6.408,8.3,-18.616,
00:00:01:150,0.693,-0.725,0.09,4.577,8.056,-18.86,
00:00:01:166,0.692,-0.723,0.094,3.173,8.117,-18.128,
00:00:01:183,0.693,-0.721,0.094,1.098,8.911,-19.654,
00:00:01:200,0.695,-0.714,0.089,5.249,7.934,-20.081,
00:00:01:216,0.695,-0.719,0.095,4.943,7.69,-19.654,
00:00:01:233,0.69,-0.715,0.093,1.464,7.324,-20.935,
00:00:01:250,0.693,-0.712,0.089,1.831,8.3,-21.851,
00:00:01:266,0.695,-0.716,0.091,2.807,7.385,-19.959,
00:00:01:283,0.693,-0.724,0.094,2.441,8.117,-22.278,
00:00:01:300,0.693,-0.721,0.095,2.197,8.667,-20.264,
00:00:01:316,0.692,-0.72,0.094,3.906,10.437,-20.264,
00:00:01:333,0.695,-0.724,0.098,2.685,9.216,-19.471,
00:00:01:350,0.691,-0.723,0.098,-1.709,10.253,-17.334,
00:00:01:366,0.695,-0.72,0.091,-4.395,10.009,-17.579,
00:00:01:383,0.693,-0.72,0.094,-4.212,10.559,-16.663,
00:00:01:400,0.692,-0.715,0.093,-4.578,9.216,-14.954,
00:00:01:416,0.697,-0.717,0.093,0.427,10.925,-16.053,
00:00:01:433,0.695,-0.722,0.093,-2.503,11.84,-15.381,
00:00:01:450,0.694,-0.719,0.098,-5.31,12.146,-14.039,
00:00:01:466,0.693,-0.719,0.097,-7.203,11.779,-12.513,
00:00:01:483,0.694,-0.718,0.097,-7.081,12.451,-12.269,
00:00:01:500,0.694,-0.719,0.097,-5.005,11.962,-13.184,
00:00:01:516,0.695,-0.714,0.094,-6.592,12.451,-13.367,
00:00:01:533,0.697,-0.714,0.096,-5.066,9.155,-14.039,
00:00:01:550,0.698,-0.714,0.098,-2.198,9.216,-17.334,
00:00:01:566,0.697,-0.712,0.096,-4.639,10.315,-16.053,
00:00:01:583,0.697,-0.71,0.099,-0.428,8.117,-16.907,
00:00:01:600,0.696,-0.719,0.097,0.244,10.192,-18.189,
00:00:01:616,0.7,-0.721,0.098,1.586,9.826,-16.724,
00:00:01:633,0.697,-0.719,0.101,-0.245,10.376,-20.752,
00:00:01:650,0.694,-0.719,0.102,-0.855,9.338,-19.837,
00:00:01:666,0.696,-0.713,0.096,-3.724,9.582,-20.02,
00:00:01:683,0.696,-0.708,0.099,-3.052,8.789,-20.447,
00:00:01:700,0.697,-0.713,0.101,0.976,9.216,-21.363,
00:00:01:716,0.698,-0.715,0.1,2.929,5.432,-21.607,
00:00:01:733,0.697,-0.713,0.101,4.821,6.225,-20.874,
00:00:01:750,0.697,-0.711,0.098,1.77,6.713,-18.921,
00:00:01:766,0.696,-0.709,0.1,1.892,8.85,-20.02,
