TIMECODE,ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,ECG_I,ECG_II,ECG_III,TAG
,0.956,-0.278,0.089,29.968,10.315,-14.954,0,0,0,
,0.947,-0.282,0.09,26.733,3.662,-16.846,0,0,0,
,0.943,-0.283,0.083,18.676,0,-18.555,0,0,0,
,0.943,-0.284,0.078,10.986,-1.038,-20.691,0,0,0,
,0.944,-0.282,0.072,5.676,-5.433,-25.818,0,0,0,
,0.943,-0.283,0.074,2.563,-6.287,-28.443,0,0,0,
,0.945,-0.282,0.069,-1.343,-4.212,-30.945,0,0,0,
,0.943,-0.281,0.071,-5.555,0.061,-33.448,0,0,0,
,0.942,-0.278,0.07,-5.372,3.845,-34.363,0,0,0,
,0.942,-0.273,0.072,-5.677,5.92,-33.692,0,0,0,
,0.942,-0.266,0.067,-1.526,4.76,-34.79,0,0,0,
,0.942,-0.266,0.07,2.563,5.554,-33.875,0,0,0,
,0.944,-0.266,0.079,5.31,4.943,-33.631,0,0,0,
,0.948,-0.263,0.078,9.033,9.826,-29.236,0,0,0,
,0.949,-0.264,0.078,11.108,8.606,-24.292,0,0,0,
,0.954,-0.264,0.072,10.376,8.178,-23.133,0,0,0,
,0.95,-0.266,0.08,6.774,9.887,-19.715,0,0,0,
,0.944,-0.264,0.083,7.812,10.925,-18.677,0,0,0,
,0.948,-0.26,0.079,10.681,9.765,-19.165,0,0,0,
,0.948,-0.258,0.074,18.737,5.065,-20.386,0,0,0,
,0.944,-0.262,0.076,28.808,1.403,-20.569,0,0,0,
,0.941,-0.268,0.08,36.193,2.38,-18.616,0,0,0,
,0.939,-0.275,0.078,31.433,6.164,-18.677,0,0,0,
,0.937,-0.276,0.077,24.719,10.07,-16.724,0,0,0,
,0.938,-0.278,0.074,20.507,13.61,-16.053,0,0,0,
,0.944,-0.273,0.07,16.601,13,-17.64,0,0,0,
,0.946,-0.272,0.072,19.531,8.911,-20.325,0,0,0,
,0.944,-0.275,0.077,25.024,7.324,-24.109,0,0,0,
,0.952,-0.278,0.079,23.925,6.347,-22.278,0,0,0,
,0.955,-0.28,0.083,24.353,7.324,-24.109,0,0,0,
,0.949,-0.279,0.087,19.836,6.713,-24.659,0,0,0,
,0.948,-0.276,0.082,17.028,5.92,-25.635,0,0,0,
,0.949,-0.273,0.082,17.15,2.929,-27.283,0,0,0,
,0.947,-0.271,0.08,17.089,0.427,-27.649,0,0,0,
,0.944,-0.275,0.08,16.784,-0.794,-25.147,0,0,0,
,0.939,-0.274,0.079,11.718,0,-25.391,0,0,0,
,0.943,-0.276,0.078,8.117,0.915,-23.804,0,0,0,
,0.937,-0.275,0.076,5.981,1.953,-22.95,0,0,0,
,0.944,-0.274,0.073,5.615,4.516,-21.363,0,0,0,
,0.944,-0.272,0.072,6.225,4.333,-22.95,0,0,0,
,0.945,-0.274,0.072,7.324,7.019,-24.476,0,0,0,
,0.945,-0.272,0.074,11.047,8.606,-23.804,0,0,0,
,0.942,-0.272,0.078,10.192,9.704,-23.804,0,0,0,
,0.942,-0.269,0.073,13.183,10.681,-25.269,0,0,0,
,0.94,-0.271,0.082,15.564,9.46,-25.208,0,0,0,
,0.942,-0.271,0.08,16.906,11.108,-25.391,0,0,0,
,0.951,-0.274,0.076,19.653,10.498,-23.194,0,0,0,
,0.947,-0.275,0.073,18.554,10.559,-21.607,0,0,0,
,0.95,-0.278,0.085,14.953,11.352,-22.4,0,0,0,
,0.939,-0.279,0.084,9.155,10.253,-23.072,0,0,0,
,0.942,-0.273,0.075,3.723,8.972,-25.513,0,0,0,
,0.945,-0.266,0.073,9.704,6.408,-28.321,0,0,0,
,0.946,-0.268,0.077,22.888,2.014,-30.579,0,0,0,
,0.942,-0.276,0.076,29.174,0.793,-31.189,0,0,0,
,0.945,-0.279,0.078,25.146,0.976,-27.527,0,0,0,
,0.941,-0.283,0.074,17.089,5.798,-26.429,0,0,0,
,0.939,-0.281,0.073,9.521,8.667,-23.255,0,0,0,
,0.944,-0.275,0.071,8.789,7.751,-23.255,0,0,0,
,0.946,-0.274,0.077,10.681,5.31,-26.49,0,0,0,
,0.942,-0.276,0.078,14.587,5.859,-28.321,0,0,0,
,0.948,-0.276,0.078,14.038,7.995,-26.612,0,0,0,
,0.947,-0.277,0.079,13.366,6.042,-25.513,0,0,0,
,0.942,-0.277,0.079,6.897,4.211,-27.588,0,0,0,
,0.945,-0.273,0.077,6.713,5.371,-26.246,0,0,0,
,0.947,-0.272,0.073,11.901,4.638,-26.307,0,0,0,
,0.945,-0.275,0.072,14.221,3.418,-26.307,0,0,0,
,0.941,-0.276,0.076,14.343,5.127,-27.771,0,0,0,
,0.944,-0.279,0.078,11.047,6.652,-25.269,0,0,0,
,0.941,-0.275,0.077,11.413,8.3,-23.133,0,0,0,
,0.944,-0.275,0.076,11.779,9.277,-24.109,0,0,0,
,0.942,-0.275,0.074,16.296,7.934,-25.635,0,0,0,
,0.944,-0.277,0.075,20.08,5.188,-25.574,0,0,0,
,0.944,-0.277,0.08,18.432,5.432,-26.734,0,0,0,
,0.946,-0.277,0.078,19.897,6.958,-26.795,0,0,0,
,0.944,-0.278,0.075,20.752,6.836,-28.626,0,0,0,
